station_id,lon,lat,true,pred,error,variance
57544,109.44,29.46,40.7,40.66080500496137,-0.03919499503863477,36.1919899865564
57566,111.67,29.47,46.4265,44.79659671939281,-1.6299032806071878,36.68777752812942
57585,113.45,29.48,36.9,40.554356384568024,3.6543563845680254,35.861541715126656
57575,112.56,29.52,37.6,45.20127885447583,7.601278854475829,35.92158677888689
57545,109.42,29.53,41.3,40.451911869644285,-0.8480881303557126,36.410930154129105
57586,114.03,29.57,37.9,45.45902152849592,7.559021528495919,37.128666595715956
57562,111.36,29.58,38.4,44.64209824963402,6.242098249634019,37.24363899338466
57595,114.46,29.61,40.091,45.68881815589974,5.597818155899738,36.35507543358815
57596,114.21,29.63,34.757,45.2528157521915,10.495815752191504,36.9864124191693
57571,112.41,29.66,37.3,45.38315544868301,8.083155448683016,36.46930736661737
57565,111.73,29.67,38.1,44.18052511501446,6.08052511501446,36.8120804801263
57540,109.14,29.68,37.1,38.72985018795034,1.629850187950339,37.84815444375521
57582,113.88,29.72,36.2,46.296571141144184,10.096571141144182,36.298735900514615
57581,113.44,29.81,38.4,42.23093195974144,3.8309319597414415,35.59339303330955
57590,114.37,29.85,33.9,45.140748537633115,11.240748537633117,36.0372469093886
57543,110.02,29.88,38.1,35.59460527896682,-2.505394721033184,36.802109335729405
57573,112.9,29.88,56.191,44.67194862902319,-11.519051370976811,36.53941003154292
58500,115.22,29.9,32.3,42.70067813663203,10.400678136632031,36.17816466904471
58501,115.63,29.92,33.2,43.74622930474397,10.546229304743967,36.92300765197044
57583,113.96,29.93,32.7,45.1323910166424,12.432391016642399,35.6983815661909
57541,109.48,30.0,38.2,37.18078513634904,-1.0192148636509657,36.94684760488618
57477,112.22,30.07,33.0,37.05849999999877,4.058499999998773,-1.1423799793632968e-12
57499,114.88,30.07,50.486,41.91165178937763,-8.574348210622368,35.92053010017363
57458,111.07,30.15,28.566,35.10543594627614,6.539435946276139,36.46599833017567
57469,111.68,30.18,35.0,41.2246318040845,6.224631804084503,36.2900769729775
58408,115.44,30.23,28.8,42.87360760928091,14.07360760928091,36.59910057296136
58407,115.03,30.24,35.1,41.35918957733782,6.259189577337821,35.92418577157907
57496,114.61,30.26,48.4245,44.10474085558063,-4.319759144419372,35.9043287784381
57439,108.93,30.29,29.8,34.49135727326137,4.691357273261371,37.17552647437066
57447,109.47,30.29,37.8,37.06918048154905,-0.7308195184509501,36.629948809264356
57485,113.48,30.3,34.2,44.37582984452758,10.175829844527577,36.077039273650165
57493,114.34,30.34,29.2,44.29238508660518,15.09238508660518,34.79408652527734
57476,112.15,30.35,37.0,45.418376824975546,8.418376824975546,35.89481317614304
57465,111.43,30.36,44.7455,39.8169583324534,-4.928541667546597,36.104192828910584
57475,112.9,30.4,36.8,46.91129438628809,10.111294386288094,36.01860170664533
57466,111.75,30.46,33.3,42.095627684288935,8.795627684288938,36.456269987005015
57464,111.18,30.47,30.3,37.919367139472854,7.619367139472853,36.170754495046445
58404,115.22,30.47,25.7,40.0035507531448,14.303550753144801,36.31546702782518
57498,114.94,30.51,27.9,39.194804236214296,11.294804236214297,35.8243896409203
57489,114.01,30.52,30.7,39.47550733930523,8.775507339305232,34.668337416923144
57494,114.05,30.6,25.4285,39.36788429329994,13.939384293299938,34.73792048872885
57445,109.72,30.61,29.5,34.108045337764345,4.608045337764345,37.72633452072074
57486,113.84,30.66,36.6845,41.48485825076598,4.800358250765981,35.612226734762444
57483,113.14,30.67,33.1,44.253842993134725,11.153842993134724,36.23761151004335
57495,115.07,30.67,39.9285,38.184357547387776,-1.7441424526122233,36.09311060631322
57461,111.3,30.7,25.5,41.74928556155563,16.24928556155563,35.07383011343518
58402,115.67,30.73,24.0,38.14402657586855,14.144026575868551,36.09107927002573
57484,112.55,30.74,27.3,45.339332767181894,18.039332767181893,36.41038569489963
58401,115.4,30.75,22.4,37.66123515527214,15.26123515527214,36.71511213524419
57453,111.42,30.76,26.7,39.596151310550056,12.896151310550056,35.873695781654966
57352,111.0,30.81,41.4015,38.824711723999044,-2.576788276000954,35.617756093424745
57460,111.78,30.82,26.4,38.97493575039684,12.57493575039684,36.72832905116637
57358,110.96,30.83,37.4755,38.61812539055907,1.1426253905590755,35.59833594192787
57351,111.02,30.83,59.2455,38.03240979006341,-21.21309020993659,35.373103882199004
57353,111.02,30.84,53.9625,38.38363794331326,-15.578862056686738,35.450211717932795
57492,114.84,30.84,26.4,37.636409851622076,11.236409851622078,34.93824171269551
57462,111.08,30.86,43.214,38.47555162244513,-4.738448377554867,35.91394791255274
57491,114.39,30.87,28.2,39.94957971461399,11.74957971461399,35.2809867226617
57482,113.95,30.9,32.0,43.099416663298825,11.099416663298825,35.72472599918216
57481,113.58,30.96,28.0,40.91730826978104,12.917308269781039,36.62140609040224
57377,112.21,30.99,26.9,42.25854533947759,15.358545339477594,35.66163182398564
57387,113.13,31.0,26.5,41.86750016408632,15.367500164086323,36.49046503273072
57389,113.75,31.03,40.1435,40.87060163986115,0.7271016398611465,36.34770301806515
57355,110.35,31.05,41.5375,32.32131278288313,-9.216187217116868,37.110078311772845
57368,111.63,31.05,28.2,35.489625226092876,7.289625226092877,36.7857175707997
57399,114.95,31.13,36.3535,38.20887338078079,1.8553733807807902,36.39890947401805
57378,112.63,31.2,45.319,43.34959947880623,-1.9694005211937693,36.084660773027814
57386,114.0,31.25,34.8115,41.097693369276485,6.286193369276482,36.644939026598855
57388,113.69,31.26,27.2,40.517804450068546,13.317804450068547,36.48478803150533
57398,114.62,31.28,25.1,40.49316595173084,15.393165951730836,36.28465182466534
57359,110.74,31.35,36.5895,31.774355524808286,-4.815144475191715,37.30289148412008
57395,114.17,31.59,37.311,40.390983186473036,3.0799831864730365,37.47416898371305
57381,113.34,31.62,28.9,38.23179401392292,9.331794013922924,35.99930740419387
57385,113.82,31.62,26.6,35.8245000000021,9.224500000002095,3.0818955417000466e-12
57370,112.22,31.74,31.7,40.924875401540525,9.224875401540526,37.2834681847877
57362,110.66,31.75,22.6,30.92660513228938,8.32660513228938,37.51155811998748
57363,111.84,31.8,27.4,36.78022974776195,9.380229747761952,37.6725032749401
57361,111.26,31.88,27.8,30.914104414918686,3.1141044149186854,38.05888424600159
57371,113.31,31.94,41.3545,40.14850000000248,-1.2059999999975233,3.5441126872308685e-12
57278,112.08,32.0,26.6,39.991289346260636,13.391289346260635,36.813513835318396
57259,110.75,32.05,27.8,32.460332003576134,4.6603320035761335,36.82506165321318
57279,112.78,32.16,24.5,42.2336688666322,17.7336688666322,37.36994154982068
57257,110.23,32.23,32.7,46.2867000000054,13.5867000000054,1.0249214257133519e-11
57268,111.62,32.27,25.8,34.79474778169152,8.994747781691519,36.659326653369945
57249,109.69,32.32,34.1375,38.69116067621988,4.553660676219877,38.87893065995776
57265,111.73,32.43,36.6885,35.80625043647775,-0.8822495635222509,36.20784129878393
57260,111.45,32.54,27.7425,33.998589710733334,6.256089710733335,37.661793683774796
57256,110.77,32.66,29.2,33.790802034353334,4.5908020343533344,36.78421633822229
57253,110.87,32.84,35.1645,34.01170755683674,-1.152792443163257,37.36440789512803
57251,110.41,33.0,27.5,35.389974146332136,7.889974146332136,37.59770454985385
