id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,True_PWV,dataset,Predicted_PWV,formatted_time
835,57687,2025/6/3 0:00,28.11,112.79,119,长沙市,长沙,岳麓区,23.09,97,994.6,20.3,40.6737,test,43.37825593,2025/6/3 0:00
836,P5304,2025/6/3 0:00,28.11,112.93,46,长沙市,大王山,岳麓区,21.02,81,1003.1,21.7,44.1343,train,44.09598319,2025/6/3 0:00
837,P5101,2025/6/3 0:00,28.11,113.03,72,长沙市,省植物园,雨花区,21.8,84,998.4,21.7,47.4981,train,45.59090251,2025/6/3 0:00
838,P5337,2025/6/3 0:00,28.12,112.23,112,长沙市,云山,宁乡市,19.89,81,996.4,20.8,33.8804,train,43.07722297,2025/6/3 0:00
839,P5420,2025/6/3 0:00,28.12,112.98,79,长沙市,天心区政府,天心区,21.54,82,999.2,21.9,44.9574,train,43.12445174,2025/6/3 0:00
840,P1300,2025/6/3 0:00,28.13,109.73,140.2,湘西土家族苗族自治州,水卡,泸溪县,20.9,94,985.5,19.2,43.7305,test,44.11069035,2025/6/3 0:00
841,P1303,2025/6/3 0:00,28.13,109.89,345,湘西土家族苗族自治州,小章,泸溪县,20.94,99,967,18.4,43.0108,train,41.51157847,2025/6/3 0:00
842,P5373,2025/6/3 0:00,28.13,112.03,192,长沙市,联花,宁乡市,20.62,91,987.5,19.5,46.5986,train,45.29529571,2025/6/3 0:00
843,P5388,2025/6/3 0:00,28.13,112.67,74,长沙市,泉水冲水库,岳麓区,24.1,100,999.7,20.5,49.3951,train,45.75833225,2025/6/3 0:00
844,P5383,2025/6/3 0:00,28.13,112.9,38,长沙市,学士,岳麓区,20.61,78,1004.5,22,41.7052,train,42.99686093,2025/6/3 0:00
845,P5306,2025/6/3 0:00,28.13,112.92,30,长沙市,洋湖湿地,岳麓区,21.8,81,1005,22.3,42.8979,test,42.88704256,2025/6/3 0:00
846,P5404,2025/6/3 0:00,28.13,113.37,122,长沙市,江背,长沙县,21.78,86,993.4,21.3,43.9198,train,45.5585707,2025/6/3 0:00
847,P2927,2025/6/3 0:00,28.14,111.66,188.7,益阳市,梅城,安化县,21.47,99,987.1,18.8,46.1828,train,46.54287177,2025/6/3 0:00
848,P5333,2025/6/3 0:00,28.14,112.96,92,长沙市,南郊公园,天心区,20.75,79,999,21.9,41.9772,train,43.48669455,2025/6/3 0:00
849,P5500,2025/6/3 0:00,28.14,112.99,91,长沙市,林科大,天心区,20.76,80,997.7,21.7,37.1955,train,43.05612227,2025/6/3 0:00
850,P1104,2025/6/3 0:00,28.15,109.38,837.6,湘西土家族苗族自治州,两林,凤凰县,20.24,100,914,17.7,30.7791,test,31.34835418,2025/6/3 0:00
851,P1422,2025/6/3 0:00,28.16,109.73,172.8,湘西土家族苗族自治州,大兴,吉首市,22.8,100,987.5,19.6,49.1482,train,46.29475934,2025/6/3 0:00
852,P4021,2025/6/3 0:00,28.16,110.64,348.4,怀化市,低庄镇大渭溪,溆浦县,21.07,99,969.3,18.5,43.9226,train,43.9054914,2025/6/3 0:00
853,P5347,2025/6/3 0:00,28.16,112.98,104,长沙市,七里庙,雨花区,25.65,93,997.9,22.7,47.3021,train,43.07674032,2025/6/3 0:00
854,57688,2025/6/3 0:00,28.16,113.63,101.1,长沙市,浏阳,浏阳市,21.02,83,996.5,21.3,39.173,train,39.93912662,2025/6/3 0:00
855,P1346,2025/6/3 0:00,28.17,109.61,226,湘西土家族苗族自治州,拉务,凤凰县,19.47,87,980.7,19.3,35.3839,test,39.89076888,2025/6/3 0:00
856,P1298,2025/6/3 0:00,28.17,109.95,213.8,湘西土家族苗族自治州,白羊溪,泸溪县,21.12,98,981.9,18.7,46.7742,train,43.75147603,2025/6/3 0:00
857,P3734,2025/6/3 0:00,28.17,110.21,172.5,怀化市,田头坪,辰溪县,21.88,99,989.8,19.1,39.6571,train,42.79676105,2025/6/3 0:00
858,P5384,2025/6/3 0:00,28.17,112.94,34,长沙市,天马,岳麓区,20.99,78,1004.5,22.3,43.9675,train,46.02237088,2025/6/3 0:00
859,P5332,2025/6/3 0:00,28.17,113.1,37,长沙市,敢胜,长沙县,22.07,82,1004.2,22.3,44.4473,train,45.22083366,2025/6/3 0:00
860,P5647,2025/6/3 0:00,28.17,113.13,41,长沙市,花园,长沙县,21.67,81,1003.9,22.2,47.6615,test,43.43462031,2025/6/3 0:00
861,P1374,2025/6/3 0:00,28.18,109.46,766.4,湘西土家族苗族自治州,大坪,凤凰县,16.27,84,921.2,17,20.9577,train,26.60642285,2025/6/3 0:00
862,P5343,2025/6/3 0:00,28.18,112.76,70,长沙市,牌楼坝,望城区,21.65,85,1000,21.4,47.2245,train,46.38820646,2025/6/3 0:00
863,P5359,2025/6/3 0:00,28.18,113.85,121,长沙市,株树桥水库,浏阳市,21.34,88,995.3,20.6,39.6305,train,42.56563016,2025/6/3 0:00
864,P1473,2025/6/3 0:00,28.19,110.11,325.8,湘西土家族苗族自治州,顺江田,泸溪县,21.39,98,970,18.9,46.2689,train,46.19926033,2025/6/3 0:00
865,P5331,2025/6/3 0:00,28.19,111.96,574,长沙市,沩山,宁乡市,16.01,72,940.3,19.2,23.118,test,32.2185326,2025/6/3 0:00
866,P5336,2025/6/3 0:00,28.19,112.52,67,长沙市,金州村,宁乡市,21.96,90,1000.6,20.7,44.9255,train,39.91996543,2025/6/3 0:00
867,P5501,2025/6/3 0:00,28.19,112.94,49,长沙市,湖南师大,岳麓区,22.33,80,1002.5,22.9,50.5285,train,46.73070329,2025/6/3 0:00
868,P5330,2025/6/3 0:00,28.19,112.97,64,长沙市,天心公园,天心区,21.12,78,1002.3,22.4,43.2074,train,44.09946475,2025/6/3 0:00
869,P5440,2025/6/3 0:00,28.19,113.02,41,长沙市,荷花园,芙蓉区,23.99,87,1004.6,22.7,54.5825,train,49.07239114,2025/6/3 0:00
870,P5296,2025/6/3 0:00,28.19,113.52,417,长沙市,菖蒲岭,浏阳市,21.96,100,960.4,19,44.1996,test,45.23396957,2025/6/3 0:00
871,P1442,2025/6/3 0:00,28.2,109.83,365.1,湘西土家族苗族自治州,楠木,吉首市,21.02,100,965.4,18.3,37.0532,train,44.59107559,2025/6/3 0:00
872,P1371,2025/6/3 0:00,28.2,109.98,359.9,湘西土家族苗族自治州,马入田,泸溪县,17.67,83,966.4,18.5,40.6029,train,46.77458828,2025/6/3 0:00
873,P5437,2025/6/3 0:00,28.2,112.91,37,长沙市,梅溪湖,岳麓区,22.21,82,1004.1,22.4,42.6452,train,44.45900311,2025/6/3 0:00
874,P5599,2025/6/3 0:00,28.2,112.92,37,长沙市,望城坡,岳麓区,21.39,79,1004.2,22.4,47.1029,train,45.80394164,2025/6/3 0:00
875,P5441,2025/6/3 0:00,28.2,113,36,长沙市,晓园公园,芙蓉区,20.78,74,1004.1,23,42.0298,test,46.13674358,2025/6/3 0:00
876,P5434,2025/6/3 0:00,28.2,113.05,60,长沙市,东岸,芙蓉区,22.17,78,1004.7,23.2,47.3506,train,46.9208933,2025/6/3 0:00
877,P5363,2025/6/3 0:00,28.2,114.08,223,长沙市,小河,浏阳市,20.88,84,981.5,21,37.2884,train,40.85027409,2025/6/3 0:00
878,P1099,2025/6/3 0:00,28.21,109.56,268.4,湘西土家族苗族自治州,黄石洞水库,吉首市,18.53,86,973.5,18.7,29.5795,train,33.78512879,2025/6/3 0:00
879,P1438,2025/6/3 0:00,28.21,109.67,261.4,湘西土家族苗族自治州,高新区,吉首市,26.59,97,976.1,22.6,48.8953,train,45.91028345,2025/6/3 0:00
880,P1233,2025/6/3 0:00,28.21,109.7,265.6,湘西土家族苗族自治州,周家寨,吉首市,21.7,97,976.1,19.3,44.5949,test,47.15508565,2025/6/3 0:00
881,P1236,2025/6/3 0:00,28.21,109.81,176.6,湘西土家族苗族自治州,河溪,吉首市,22.16,96,986.8,19.8,49.1869,train,45.49796181,2025/6/3 0:00
882,57657,2025/6/3 0:00,28.21,110.23,216.4,湘西土家族苗族自治州,泸溪,泸溪县,21.55,100,984.5,18.7,49.9173,train,43.29635774,2025/6/3 0:00
883,P5298,2025/6/3 0:00,28.21,112.73,75,长沙市,白箬铺,望城区,21.38,86,1000.6,21,45.7545,train,44.24459213,2025/6/3 0:00
884,P5346,2025/6/3 0:00,28.21,112.96,36,长沙市,银盆岭,岳麓区,20.83,76,1004.1,22.6,43.0742,train,45.64251562,2025/6/3 0:00
885,P5438,2025/6/3 0:00,28.21,113.03,31,长沙市,马王堆,芙蓉区,22.47,81,1004.5,22.8,47.0554,test,44.27279193,2025/6/3 0:00
886,P5439,2025/6/3 0:00,28.21,113.06,75,长沙市,马坡岭,芙蓉区,21.8,84,1001.8,21.7,43.8566,train,44.04231516,2025/6/3 0:00
887,57679,2025/6/3 0:00,28.21,113.2,101.4,长沙市,长沙黄花,长沙县,21.27,83,996.6,21.5,39.9624,train,36.84601497,2025/6/3 0:00
888,P1291,2025/6/3 0:00,28.22,110.09,290.9,湘西土家族苗族自治州,大长坡,泸溪县,20.95,96,973.4,18.9,45.1208,train,46.59989218,2025/6/3 0:00
889,P5266,2025/6/3 0:00,28.22,112.11,242,长沙市,石龙洞,宁乡市,21.48,96,980.3,19.3,53.9574,train,46.58977737,2025/6/3 0:00
890,P5322,2025/6/3 0:00,28.22,112.26,121,长沙市,喻家坳,宁乡市,20.25,84,995.1,20.5,40.5528,test,40.34038697,2025/6/3 0:00
891,P5345,2025/6/3 0:00,28.22,112.8,36,长沙市,真人桥,望城区,23.13,87,1000.1,22.1,48.4575,train,44.58183591,2025/6/3 0:00
892,P5218,2025/6/3 0:00,28.22,112.94,49,长沙市,咸嘉湖,岳麓区,21.51,78,1003.3,22.7,48.739,train,48.09127794,2025/6/3 0:00
893,P5372,2025/6/3 0:00,28.22,113.11,58,长沙市,长桥公园,长沙县,20.73,77,1001.9,22.3,35.9561,train,38.88240224,2025/6/3 0:00
894,P5314,2025/6/3 0:00,28.22,113.19,70,长沙市,黄龙小学,长沙县,20.49,78,1000.2,21.9,30.9842,train,36.6048675,2025/6/3 0:00
895,P1439,2025/6/3 0:00,28.23,109.57,667.8,湘西土家族苗族自治州,十八湾,吉首市,18.99,87,931.8,18.9,35.2609,test,37.2404456,2025/6/3 0:00
896,P3733,2025/6/3 0:00,28.23,110.29,179,怀化市,筲箕湾,沅陵县,22.37,100,990.3,19.3,33.0011,train,39.4703567,2025/6/3 0:00
897,P5230,2025/6/3 0:00,28.23,112.69,41,长沙市,天马新村,宁乡市,21.83,90,1003,20.6,41.3067,train,42.1832692,2025/6/3 0:00
898,P5328,2025/6/3 0:00,28.23,112.96,65,长沙市,岳北,岳麓区,21.49,77,1004,22.9,46.8875,train,45.83121999,2025/6/3 0:00
899,P5653,2025/6/3 0:00,28.23,113.01,38,长沙市,马栏山,开福区,21.09,76,1003.9,22.8,39.9415,train,44.64317886,2025/6/3 0:00
900,P5126,2025/6/3 0:00,28.23,113.06,71,长沙市,金科公园,长沙县,20.98,77,1001.5,22.5,39.9073,test,43.00409178,2025/6/3 0:00
901,57649,2025/6/3 0:00,28.24,109.68,254.6,湘西土家族苗族自治州,吉首,吉首市,21.1,92,980,19.7,47.0248,train,47.05509781,2025/6/3 0:00
902,P1306,2025/6/3 0:00,28.24,110.02,130,湘西土家族苗族自治州,甘溪,泸溪县,22.11,97,993.8,19.6,51.269,train,46.73539998,2025/6/3 0:00
903,P5116,2025/6/3 0:00,28.24,112.72,71,长沙市,光明,望城区,22.1,90,1000.5,20.8,41.4782,train,44.19166351,2025/6/3 0:00
904,P5446,2025/6/3 0:00,28.24,112.97,44,长沙市,新河,开福区,20.85,77,1004.7,22.4,44.6913,train,46.49940395,2025/6/3 0:00
905,P5443,2025/6/3 0:00,28.24,113,32,长沙市,科大佳园,开福区,21.91,78,1004.8,23,46.56,test,44.48735988,2025/6/3 0:00
906,P5445,2025/6/3 0:00,28.24,113.01,29,长沙市,四方坪,开福区,21.51,78,1004.8,22.7,46.9046,train,44.13982476,2025/6/3 0:00
907,P2921,2025/6/3 0:00,28.25,110.83,272.4,益阳市,奎溪,安化县,21.74,99,977.7,19,41.5465,train,40.82463215,2025/6/3 0:00
908,P2909,2025/6/3 0:00,28.25,111.71,158.9,益阳市,仙溪,安化县,22.51,100,992.3,19.4,51.652,train,49.94983924,2025/6/3 0:00
909,57678,2025/6/3 0:00,28.25,112.54,71.3,长沙市,宁乡,宁乡市,22.04,86,999.6,21.5,32.3019,train,35.66093802,2025/6/3 0:00
910,P5225,2025/6/3 0:00,28.25,113.08,61,长沙市,县政府,长沙县,20.47,72,1001.5,23.2,43.0719,test,42.60415699,2025/6/3 0:00
911,P1246,2025/6/3 0:00,28.26,109.64,176.2,湘西土家族苗族自治州,八月湖水库,吉首市,22.2,98,984.7,19.5,47.88,train,45.5648733,2025/6/3 0:00
912,P1304,2025/6/3 0:00,28.26,109.92,150,湘西土家族苗族自治州,潭溪,泸溪县,22.3,96,992.7,19.9,54.7174,train,51.91444903,2025/6/3 0:00
913,P2911,2025/6/3 0:00,28.26,111.79,220.5,益阳市,九渡水,安化县,21.55,100,982.4,18.7,50.6107,train,48.91820461,2025/6/3 0:00
914,P5281,2025/6/3 0:00,28.26,112.96,46,长沙市,观沙岭,岳麓区,23.17,83,1003.8,22.9,52.089,train,46.64453892,2025/6/3 0:00
915,P5442,2025/6/3 0:00,28.26,112.98,28,长沙市,开福区政府,开福区,21.26,79,1004.8,22.3,44.2711,test,44.94342957,2025/6/3 0:00
916,P5142,2025/6/3 0:00,28.26,113.16,47.5,长沙市,长龙,长沙县,20.75,79,1001.5,21.9,35.2821,train,36.25371453,2025/6/3 0:00
917,P5309,2025/6/3 0:00,28.27,112.83,50,长沙市,黄金园,望城区,22.04,86,1002.6,21.5,38.9866,train,40.43681236,2025/6/3 0:00
918,P5292,2025/6/3 0:00,28.27,114.09,207,长沙市,皇碑,浏阳市,20.38,83,984.8,20.8,44.1258,train,40.99278312,2025/6/3 0:00
919,P1016,2025/6/3 0:00,28.28,109.68,243.7,湘西土家族苗族自治州,红枫林场,吉首市,22.24,100,978.9,19.2,46.4264,train,48.00609201,2025/6/3 0:00
920,P1370,2025/6/3 0:00,28.28,109.79,162.3,湘西土家族苗族自治州,马鞍,吉首市,22.02,96,988.3,19.7,48.086,test,47.68941559,2025/6/3 0:00
921,P1440,2025/6/3 0:00,28.28,109.83,166.4,湘西土家族苗族自治州,司马,吉首市,22.39,97,986.8,19.8,53.8792,train,47.88362233,2025/6/3 0:00
922,P5233,2025/6/3 0:00,28.28,112.55,67,长沙市,玉潭,宁乡市,19.68,74,1000.5,22.1,38.2428,train,34.82750064,2025/6/3 0:00
923,P5269,2025/6/3 0:00,28.28,112.68,60,长沙市,关山,宁乡市,21.15,82,1001.7,21.6,35.3281,train,39.61225189,2025/6/3 0:00
924,P5307,2025/6/3 0:00,28.28,112.85,64,长沙市,观音岩水库,望城区,22.42,88,1001,21.4,33.1457,train,39.71676377,2025/6/3 0:00
925,P5163,2025/6/3 0:00,28.28,112.91,61,长沙市,金峰园,望城区,20.41,74,1002.3,22.7,40.9773,test,42.19039805,2025/6/3 0:00
926,P5190,2025/6/3 0:00,28.28,112.97,32,长沙市,江湾,开福区,21.26,79,1004.2,22.3,42.3317,train,43.56937706,2025/6/3 0:00
927,P5323,2025/6/3 0:00,28.28,113.91,122,长沙市,铁山,浏阳市,21.96,90,993.3,20.7,39.9089,train,40.6435175,2025/6/3 0:00
928,P3729,2025/6/3 0:00,28.29,110.32,164,怀化市,麻溪铺,沅陵县,22.1,100,990.5,19.1,40.8696,train,39.45480757,2025/6/3 0:00
929,P2901,2025/6/3 0:00,28.29,111.29,271.2,益阳市,文溪,安化县,20.01,94,975.5,18.5,45.7198,train,43.71141752,2025/6/3 0:00
930,P2864,2025/6/3 0:00,28.29,112.23,114,益阳市,灰山港,桃江县,23.24,97,993.6,20.4,46.0551,test,41.72623554,2025/6/3 0:00
931,P5132,2025/6/3 0:00,28.29,112.79,194,长沙市,英雄岭,望城区,22.99,99,987.2,19.9,51.7118,train,46.28310817,2025/6/3 0:00
932,P5164,2025/6/3 0:00,28.29,112.85,54,长沙市,李家祠堂,望城区,21.94,83,1003.5,22,45.3234,train,41.25288495,2025/6/3 0:00
933,P5110,2025/6/3 0:00,28.29,113.18,58,长沙市,银龙,长沙县,21.27,80,1002.1,22.1,37.7706,train,36.11078771,2025/6/3 0:00
934,P1248,2025/6/3 0:00,28.3,109.74,275.3,湘西土家族苗族自治州,镇溪,吉首市,22.06,95,976.9,19.9,50.2106,train,47.96695198,2025/6/3 0:00
935,P2863,2025/6/3 0:00,28.3,112.14,176,益阳市,李家湾,桃江县,20.6,86,988.6,20.4,37.0906,test,41.25562591,2025/6/3 0:00
936,P5162,2025/6/3 0:00,28.3,112.92,44,长沙市,新奥佳园,望城区,20.83,76,1004.1,22.6,41.7355,train,43.34364363,2025/6/3 0:00
937,P5315,2025/6/3 0:00,28.3,113.43,74.4,长沙市,北盛,浏阳市,23.07,90,1000,21.5,42.5871,train,40.1380796,2025/6/3 0:00
938,P1425,2025/6/3 0:00,28.31,109.68,262.5,湘西土家族苗族自治州,曙光,吉首市,22.51,100,977,19.4,49.1336,train,45.39644409,2025/6/3 0:00
939,P1441,2025/6/3 0:00,28.31,109.77,227,湘西土家族苗族自治州,望江坳,吉首市,21.88,96,980.2,19.6,45.3583,train,46.3394587,2025/6/3 0:00
940,P5335,2025/6/3 0:00,28.31,112.49,78,长沙市,菁华铺,宁乡市,22.16,87,999.8,21.4,26.2254,test,35.90103735,2025/6/3 0:00
941,P5151,2025/6/3 0:00,28.31,112.89,55,长沙市,永通车管所,望城区,21.37,77,1003.4,22.8,42.5082,train,42.28523229,2025/6/3 0:00
942,P5156,2025/6/3 0:00,28.31,112.91,40,长沙市,四医院,望城区,21.06,75,1003.7,23,39.8443,train,44.49314104,2025/6/3 0:00
943,P5352,2025/6/3 0:00,28.31,113.8,106,长沙市,沿溪,浏阳市,23.73,92,997.7,21.6,46.98,train,43.25746375,2025/6/3 0:00
944,P1241,2025/6/3 0:00,28.32,109.59,212.6,湘西土家族苗族自治州,矮寨,吉首市,21.33,93,982.2,19.7,48.0309,train,42.45510439,2025/6/3 0:00
945,P1240,2025/6/3 0:00,28.32,109.65,388,湘西土家族苗族自治州,寨阳炮点,吉首市,21.15,100,962.5,18.4,35.2543,test,43.5874155,2025/6/3 0:00
946,P1424,2025/6/3 0:00,28.32,109.82,272.3,湘西土家族苗族自治州,深坳,吉首市,21.69,100,975.9,18.8,40.4002,train,46.4806587,2025/6/3 0:00
947,P2919,2025/6/3 0:00,28.32,111.29,148,益阳市,田庄,安化县,22.43,99,989.2,19.5,39.9678,train,43.88626908,2025/6/3 0:00
948,P2855,2025/6/3 0:00,28.32,112.07,146,益阳市,松木塘,桃江县,20.29,89,992.1,19.6,45.727,train,34.88034406,2025/6/3 0:00
949,P2859,2025/6/3 0:00,28.32,112.07,105,益阳市,桃花江水库,桃江县,19.28,81,996,20.3,34.2075,train,34.88034406,2025/6/3 0:00
950,P5273,2025/6/3 0:00,28.32,112.72,52,长沙市,乌山,望城区,22.04,86,1003.3,21.5,42.2949,test,42.4007174,2025/6/3 0:00
951,P5150,2025/6/3 0:00,28.32,112.87,53,长沙市,大泽湖,望城区,21.67,81,1003,22.2,41.5254,train,41.85985491,2025/6/3 0:00
952,P5303,2025/6/3 0:00,28.32,112.92,43,长沙市,月亮岛公园,望城区,23.72,86,1004.6,22.7,54.7855,train,43.77318293,2025/6/3 0:00
953,P5206,2025/6/3 0:00,28.32,113.31,66,长沙市,红旗水库,长沙县,22.16,87,1000.8,21.4,40.742,train,39.89624607,2025/6/3 0:00
954,P3728,2025/6/3 0:00,28.33,110.52,276,怀化市,张家滩,沅陵县,20.99,98,977.6,18.6,47.6541,train,46.5973595,2025/6/3 0:00
955,P2778,2025/6/3 0:00,28.33,112.41,80,益阳市,岳家桥,赫山区,19.27,78,999,20.9,32.7372,test,34.99273528,2025/6/3 0:00
956,P1232,2025/6/3 0:00,28.34,109.56,622.2,湘西土家族苗族自治州,排兄,吉首市,20.37,100,935.7,17.8,43.0958,train,43.7165914,2025/6/3 0:00
957,P1307,2025/6/3 0:00,28.34,110.03,230.1,湘西土家族苗族自治州,梁家潭,泸溪县,21.47,99,981.8,18.8,48.5964,train,48.53222008,2025/6/3 0:00
958,P2926,2025/6/3 0:00,28.34,111.61,113.7,益阳市,滔溪,安化县,21.74,99,994,19,51.8405,train,50.00767404,2025/6/3 0:00
959,P5444,2025/6/3 0:00,28.34,112.93,52,长沙市,金盆丘,开福区,21.25,78,1002.9,22.5,40.2328,train,44.05769619,2025/6/3 0:00
960,P5275,2025/6/3 0:00,28.34,113.2,41,长沙市,果园,长沙县,22.32,86,1004,21.7,36.8745,test,37.90997395,2025/6/3 0:00
961,P1423,2025/6/3 0:00,28.35,109.76,174.4,湘西土家族苗族自治州,峒河,吉首市,21.73,93,986.9,20,47.5711,train,46.62660579,2025/6/3 0:00
962,P1231,2025/6/3 0:00,28.35,109.95,345.4,湘西土家族苗族自治州,大坪,吉首市,21.42,100,966.9,18.6,49.3948,train,50.10892372,2025/6/3 0:00
963,P4063,2025/6/3 0:00,28.35,110.3,134,怀化市,盘古,沅陵县,22.37,100,993.2,19.3,41.8202,train,42.44119331,2025/6/3 0:00
964,P2904,2025/6/3 0:00,28.35,111.1,195.9,益阳市,柘溪,安化县,21.96,100,985.9,19,44.998,train,45.28118103,2025/6/3 0:00
965,P2956,2025/6/3 0:00,28.35,111.5,119.6,益阳市,大双,安化县,21.74,99,993.7,19,49.7266,test,48.19542496,2025/6/3 0:00
966,P2774,2025/6/3 0:00,28.35,112.45,58,益阳市,朱公塘水库,赫山区,23.72,96,999.2,20.9,50.3044,train,40.5273479,2025/6/3 0:00
967,P5121,2025/6/3 0:00,28.35,112.82,55,长沙市,和园公园,望城区,22.06,80,1002.9,22.7,35.7828,train,39.41065495,2025/6/3 0:00
968,P5231,2025/6/3 0:00,28.35,112.83,44,长沙市,望府路,望城区,21.11,77,1003.4,22.6,40.5956,train,39.62411347,2025/6/3 0:00
969,P1444,2025/6/3 0:00,28.36,109.7,195.1,湘西土家族苗族自治州,龙舞,吉首市,21.88,96,983.6,19.6,49.1906,train,47.97224061,2025/6/3 0:00
970,P5600,2025/6/3 0:00,28.36,112.78,64,长沙市,望城,望城区,21.79,85,1002.5,21.5,41.1644,test,44.09858477,2025/6/3 0:00
971,P5245,2025/6/3 0:00,28.36,113.75,192,长沙市,宝盖寺,浏阳市,21.56,90,987.6,20.4,43.9884,train,44.56653303,2025/6/3 0:00
972,P5290,2025/6/3 0:00,28.36,113.81,136,长沙市,礼花,浏阳市,22.04,92,993.5,20.4,40.8933,train,43.64071493,2025/6/3 0:00
973,P1443,2025/6/3 0:00,28.37,109.85,446.9,湘西土家族苗族自治州,檀木,吉首市,21.02,100,955.3,18.3,43.1539,train,43.36586096,2025/6/3 0:00
974,P2936,2025/6/3 0:00,28.37,111.42,66.2,益阳市,红泥,安化县,20.36,91,999.3,19.3,47.0322,train,47.70088048,2025/6/3 0:00
975,P1400,2025/6/3 0:00,28.38,109.61,780.8,湘西土家族苗族自治州,排料,花垣县,18.06,87,921.8,18.1,40.6944,test,41.07720112,2025/6/3 0:00
976,57669,2025/6/3 0:00,28.38,111.25,196,益阳市,安化,安化县,20.95,88,986.2,20.3,44.0889,train,44.6126676,2025/6/3 0:00
977,P5104,2025/6/3 0:00,28.38,113.44,91,长沙市,中洲,浏阳市,21.25,86,998.1,20.9,33.696,train,37.36155211,2025/6/3 0:00
978,P2907,2025/6/3 0:00,28.39,111.5,75.7,益阳市,小淹,安化县,22.51,100,999,19.4,45.4207,train,46.89047066,2025/6/3 0:00
979,P2854,2025/6/3 0:00,28.39,112.04,175,益阳市,罗溪,桃江县,13.14,58,986.1,19.5,16.7011,train,33.24358866,2025/6/3 0:00
980,P2771,2025/6/3 0:00,28.4,112.28,53.1,益阳市,泥江口,赫山区,20.24,85,1000.1,20.3,33.9831,test,40.17433938,2025/6/3 0:00
981,P5593,2025/6/3 0:00,28.4,113.01,70,长沙市,北山文化站,长沙县,22.6,80,1001.3,23.1,44.6362,train,45.68167469,2025/6/3 0:00
982,P2848,2025/6/3 0:00,28.41,111.84,92,益阳市,泗里河,桃江县,23.57,99,996.2,20.3,47.7004,train,46.23511633,2025/6/3 0:00
983,P2862,2025/6/3 0:00,28.41,112.16,41,益阳市,牛田,桃江县,23.76,95,1001.1,21.1,42.1129,train,38.79351767,2025/6/3 0:00
984,P2773,2025/6/3 0:00,28.41,112.44,55.7,益阳市,鱼形山水库,赫山区,22.76,91,1001.5,21.1,54.4745,train,45.54607575,2025/6/3 0:00
985,P5137,2025/6/3 0:00,28.41,112.78,97,长沙市,廖家坪,望城区,23.51,100,997.4,20.1,51.1372,test,46.67953815,2025/6/3 0:00
986,P5259,2025/6/3 0:00,28.41,112.93,47,长沙市,桥驿,望城区,21.66,84,1002.8,21.6,43.439,train,43.32266699,2025/6/3 0:00
987,P5188,2025/6/3 0:00,28.41,112.99,85,长沙市,北山水库,长沙县,21.53,84,998,21.5,46.8326,train,45.02145325,2025/6/3 0:00
988,P5387,2025/6/3 0:00,28.41,113.01,88,长沙市,蒿塘,长沙县,22.2,84,1000.7,22,47.0725,train,45.64275395,2025/6/3 0:00
989,P5201,2025/6/3 0:00,28.41,113.22,52,长沙市,明月,长沙县,21.79,85,1002.6,21.5,43.5382,train,41.49734103,2025/6/3 0:00
990,P5291,2025/6/3 0:00,28.41,113.92,125,长沙市,椒花水库,浏阳市,21.14,84,994.1,21.2,43.4306,test,42.33493383,2025/6/3 0:00
991,P5157,2025/6/3 0:00,28.41,114.2,531,长沙市,东麓园,浏阳市,20.39,90,950.1,19.5,47.9241,train,45.33903556,2025/6/3 0:00
992,P1154,2025/6/3 0:00,28.42,109.5,742.3,湘西土家族苗族自治州,排达鲁,花垣县,20.63,100,923.8,18,45.7811,train,45.98625959,2025/6/3 0:00
993,P1373,2025/6/3 0:00,28.42,109.93,236,湘西土家族苗族自治州,坪坝学校,古丈县,21.96,100,982,19,51.2179,train,49.09517345,2025/6/3 0:00
994,P3722,2025/6/3 0:00,28.42,110.79,413,怀化市,杜家坪,沅陵县,20.11,100,963.5,17.6,34.382,train,39.72278597,2025/6/3 0:00
995,P1415,2025/6/3 0:00,28.43,109.79,219,湘西土家族苗族自治州,隘口,吉首市,21.96,100,981.7,19,50.8016,test,47.11012234,2025/6/3 0:00
996,P2861,2025/6/3 0:00,28.43,112.16,71,益阳市,石牛江,桃江县,20.63,83,1001.9,21,36.5117,train,40.86005714,2025/6/3 0:00
997,P5195,2025/6/3 0:00,28.43,112.99,120,长沙市,黑麋峰,望城区,22.47,81,993.7,22.8,44.4765,train,42.18937691,2025/6/3 0:00
998,P5221,2025/6/3 0:00,28.43,113.6,145,长沙市,石牛,浏阳市,21.29,90,991.3,20.2,43.9323,train,43.85570358,2025/6/3 0:00
999,P5249,2025/6/3 0:00,28.43,114.15,1437,长沙市,大围山,浏阳市,15.58,92,851.6,14.9,34.4912,train,37.49976543,2025/6/3 0:00
1000,P1100,2025/6/3 0:00,28.44,109.42,544.4,湘西土家族苗族自治州,三塘,花垣县,20.42,99,948.5,18,45.8959,test,45.50789616,2025/6/3 0:00
1001,P2954,2025/6/3 0:00,28.44,111.28,138,益阳市,马渡,安化县,22.66,100,991.4,19.5,49.7718,train,49.34560874,2025/6/3 0:00
1002,P2842,2025/6/3 0:00,28.44,111.65,55,益阳市,百乐,桃江县,23.96,100,1000.2,20.4,48.377,train,47.15093217,2025/6/3 0:00
