id,Station_Id_C,Datetime,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
398,HNQY,2025-06-03 01:00:00,26.77,111.88,129.49,永州市,文富市镇,祁阳市,,999999.0,997.7743,24.3558,48.5788,train
399,P3896,2025-06-03 01:00:00,26.78,109.86,344.7,怀化市,木寨,会同县,21.83,90.0,970.5,20.6,47.7162,train
400,P6472,2025-06-03 01:00:00,26.78,110.42,485.2,邵阳市,李熙,绥宁县,13.5,56.0,955.2,20.5,19.3411,test
401,P7117,2025-06-03 01:00:00,26.78,111.93,158.9,衡阳市,白地市,祁东县,20.68,75.0,990.3,22.7,46.1044,train
402,P5812,2025-06-03 01:00:00,26.78,113.75,191.6,株洲市,岩口水库,茶陵县,23.07,90.0,986.4,21.5,42.6142,train
403,P6495,2025-06-03 01:00:00,26.79,110.18,419.7,邵阳市,枫木团,绥宁县,19.36,76.0,959.7,21.4,41.5232,train
404,P6905,2025-06-03 01:00:00,26.79,112.56,75.4,衡阳市,山林,雁峰区,21.76,77.0,998.5,23.1,37.6416,train
405,P7168,2025-06-03 01:00:00,26.79,112.87,100.0,衡阳市,光辉,衡南县,22.89,81.0,998.1,23.1,51.268,test
406,P7011,2025-06-03 01:00:00,26.79,113.13,138.4,衡阳市,南湾,衡东县,21.81,74.0,994.4,23.8,46.8523,train
407,P8201,2025-06-03 01:00:00,26.79,113.21,102.9,郴州市,渡口,安仁县,20.78,74.0,996.5,23.0,40.9596,train
408,57882,2025-06-03 01:00:00,26.79,113.54,133.2,株洲市,茶陵,茶陵县,22.6,85.0,992.4,22.1,36.4822,train
409,HNCL,2025-06-03 01:00:00,26.79,113.56,114.74,株洲市,洣江街道,茶陵县,,999999.0,1000.1027,24.48,52.775,train
410,P8074,2025-06-03 01:00:00,26.8,111.72,155.6,永州市,窑头铺完小,祁阳市,20.55,71.0,989.4,23.5,46.9326,test
411,P5808,2025-06-03 01:00:00,26.8,113.28,98.3,株洲市,渌田,攸县,23.03,81.0,996.2,23.2,47.6182,train
412,P6474,2025-06-03 01:00:00,26.81,110.34,472.0,邵阳市,唐家坊,绥宁县,21.49,87.0,956.8,20.9,38.2384,train
413,P7518,2025-06-03 01:00:00,26.82,111.46,345.0,永州市,南桥,东安县,19.86,72.0,967.5,22.7,31.0305,train
414,P7110,2025-06-03 01:00:00,26.82,111.76,127.6,衡阳市,砖塘,祁东县,21.16,68.0,993.0,24.7,39.9828,train
415,P7102,2025-06-03 01:00:00,26.82,112.02,133.3,衡阳市,风石堰,祁东县,20.18,71.0,983.9,23.2,35.3468,test
416,P5807,2025-06-03 01:00:00,26.82,113.43,160.0,株洲市,峰仙,茶陵县,23.47,91.0,989.4,21.6,54.4981,train
417,P5809,2025-06-03 01:00:00,26.82,113.53,103.9,株洲市,辉山,茶陵县,26.59,100.0,995.0,22.1,48.1253,train
418,P6481,2025-06-03 01:00:00,26.83,110.08,283.0,邵阳市,麻塘,绥宁县,17.51,70.0,975.7,21.1,39.5923,train
419,P6473,2025-06-03 01:00:00,26.83,110.52,370.2,邵阳市,红岩,绥宁县,21.4,91.0,967.0,20.1,46.2305,train
420,P6906,2025-06-03 01:00:00,26.83,112.64,64.7,衡阳市,白沙洲,雁峰区,21.22,76.0,1000.5,22.9,35.8012,test
421,P7118,2025-06-03 01:00:00,26.84,111.84,116.0,衡阳市,石亭子,祁东县,20.72,72.0,992.7,23.4,43.0493,train
422,P7152,2025-06-03 01:00:00,26.84,112.37,95.8,衡阳市,谭子山,衡南县,22.54,76.0,997.4,23.9,43.523,train
423,P5815,2025-06-03 01:00:00,26.84,113.82,522.6,株洲市,锡田,茶陵县,22.66,100.0,948.8,19.5,40.157,train
424,P7122,2025-06-03 01:00:00,26.85,111.68,156.2,衡阳市,城连圩,祁东县,20.63,70.0,990.1,23.8,37.7092,train
425,P7181,2025-06-03 01:00:00,26.85,112.46,75.1,衡阳市,三塘,衡南县,21.34,76.0,999.5,23.0,46.5907,test
426,P6914,2025-06-03 01:00:00,26.85,112.51,72.7,衡阳市,新竹,蒸湘区,21.74,76.0,999.2,23.3,41.7355,train
427,P5889,2025-06-03 01:00:00,26.85,113.56,122.7,株洲市,三华,茶陵县,23.72,86.0,992.9,22.7,49.6148,train
428,P5811,2025-06-03 01:00:00,26.85,113.74,173.5,株洲市,上尧,茶陵县,21.41,83.0,987.9,21.6,42.0262,train
429,P7180,2025-06-03 01:00:00,26.86,112.17,129.1,衡阳市,岐山,衡南县,20.22,69.0,984.9,23.7,28.8924,train
430,57842,2025-06-03 01:00:00,26.88,109.72,287.8,怀化市,会同,会同县,19.89,81.0,976.9,20.8,51.0,test
431,HHHT,2025-06-03 01:00:00,26.88,109.72,265.29,怀化市,林城镇,会同县,,999999.0,981.8297,23.4722,51.1744,train
432,P6903,2025-06-03 01:00:00,26.88,112.71,49.7,衡阳市,酃湖,珠晖区,20.68,71.0,1001.0,23.6,46.215,train
433,P7155,2025-06-03 01:00:00,26.88,112.77,104.0,衡阳市,泉溪,衡南县,23.73,81.0,997.1,23.7,50.2638,train
434,P6530,2025-06-03 01:00:00,26.89,110.94,310.0,邵阳市,邓家铺,武冈市,23.28,99.0,972.3,20.1,32.9199,train
435,HYSQ,2025-06-03 01:00:00,26.89,112.6,92.51,衡阳市,联合街道,蒸湘区,,999999.0,1000.5624,24.4842,51.3838,test
436,P6912,2025-06-03 01:00:00,26.89,112.6,104.9,衡阳市,张家山,蒸湘区,20.29,68.0,996.8,24.0,36.0654,train
437,P7165,2025-06-03 01:00:00,26.89,113.02,191.6,衡阳市,川口,衡南县,19.46,75.0,986.1,21.7,45.5459,train
438,P6482,2025-06-03 01:00:00,26.9,110.24,751.1,邵阳市,水口,绥宁县,20.01,90.0,926.4,19.2,39.8216,train
439,P7104,2025-06-03 01:00:00,26.9,111.65,208.0,衡阳市,太和堂,祁东县,20.58,69.0,985.0,24.0,41.4634,train
440,P7178,2025-06-03 01:00:00,26.9,112.94,136.0,衡阳市,铁丝塘,衡南县,22.2,84.0,994.2,22.0,51.5592,test
441,P7019,2025-06-03 01:00:00,26.9,113.18,96.5,衡阳市,草市,衡东县,21.8,80.0,998.7,22.5,43.9858,train
442,P5843,2025-06-03 01:00:00,26.9,113.87,282.0,株洲市,东坑水库,茶陵县,13.33,52.0,975.8,21.5,25.0507,train
443,P6493,2025-06-03 01:00:00,26.91,110.41,421.2,邵阳市,黄土矿,绥宁县,23.33,98.0,962.9,20.3,42.2036,train
444,P5806,2025-06-03 01:00:00,26.91,113.66,130.3,株洲市,腰陂,茶陵县,25.26,95.0,992.4,22.1,49.3262,train
445,P7112,2025-06-03 01:00:00,26.92,111.89,223.8,衡阳市,黄土铺,祁东县,18.2,71.0,983.8,21.5,36.859,test
446,P7114,2025-06-03 01:00:00,26.92,111.96,246.4,衡阳市,马杜桥,祁东县,20.6,77.0,979.8,22.2,54.14,train
447,P7323,2025-06-03 01:00:00,26.92,112.22,121.5,衡阳市,牛形山水库,衡阳县,21.81,74.0,994.2,23.8,46.4475,train
448,P6487,2025-06-03 01:00:00,26.93,110.33,498.0,邵阳市,瓦屋,绥宁县,19.76,83.0,952.5,20.3,37.3428,train
449,P7107,2025-06-03 01:00:00,26.93,111.69,148.7,衡阳市,蒋家桥,祁东县,18.88,66.0,989.8,23.3,30.9887,train
450,P7308,2025-06-03 01:00:00,26.93,112.1,153.2,衡阳市,关市,衡阳县,22.34,84.0,990.9,22.1,48.2509,test
451,P7312,2025-06-03 01:00:00,26.93,112.49,92.8,衡阳市,樟树,衡阳县,21.38,78.0,997.7,22.6,45.9631,train
452,P5810,2025-06-03 01:00:00,26.93,113.59,182.0,株洲市,潞理,茶陵县,21.92,85.0,986.2,21.6,38.1266,train
453,P5802,2025-06-03 01:00:00,26.93,113.87,199.7,株洲市,彭家祠,茶陵县,22.97,88.0,984.2,21.8,42.3575,train
454,P6309,2025-06-03 01:00:00,26.94,110.67,297.0,邵阳市,高沙,洞口县,26.11,100.0,973.5,21.8,46.5575,train
455,P6516,2025-06-03 01:00:00,26.94,110.79,270.0,邵阳市,马坪,武冈市,25.63,100.0,975.2,21.5,48.9579,test
456,P7103,2025-06-03 01:00:00,26.94,111.84,180.0,衡阳市,官家嘴,祁东县,20.97,72.0,987.1,23.6,42.0824,train
457,P7002,2025-06-03 01:00:00,26.94,112.82,76.3,衡阳市,石滩,衡东县,23.79,76.0,1001.0,24.8,44.762,train
458,P5803,2025-06-03 01:00:00,26.94,113.33,74.0,株洲市,菜花坪,攸县,24.05,91.0,996.9,22.0,42.2867,train
459,P5798,2025-06-03 01:00:00,26.94,113.55,289.2,株洲市,潞水,茶陵县,20.0,79.0,974.5,21.3,28.0664,train
460,P7154,2025-06-03 01:00:00,26.95,112.71,95.4,衡阳市,咸塘,衡南县,20.93,71.0,1002.1,23.8,44.6996,test
461,P7009,2025-06-03 01:00:00,26.95,113.16,80.6,衡阳市,高湖,衡东县,21.66,79.0,999.6,22.6,46.0912,train
462,P5805,2025-06-03 01:00:00,26.95,113.42,96.6,株洲市,乔下,茶陵县,26.59,100.0,996.3,22.1,39.8467,train
463,P4155,2025-06-03 01:00:00,26.96,110.03,221.6,怀化市,会同县高椅,会同县,23.13,87.0,983.6,22.1,42.7656,train
464,P6919,2025-06-03 01:00:00,26.96,112.57,45.5,衡阳市,农气实验基地,石鼓区,21.42,74.0,1001.8,23.5,45.1177,train
465,P4051,2025-06-03 01:00:00,26.97,109.74,334.0,怀化市,坪村,会同县,21.02,82.0,970.9,21.5,44.2902,test
466,57871,2025-06-03 01:00:00,26.97,112.37,90.8,衡阳市,衡阳县,衡阳县,21.77,78.0,998.2,22.9,33.5349,train
467,P4156,2025-06-03 01:00:00,26.98,109.77,340.4,怀化市,堡子,会同县,25.22,96.0,971.5,21.9,50.1051,train
468,P6342,2025-06-03 01:00:00,26.98,111.14,303.1,邵阳市,黄亭市,邵阳县,25.12,98.0,974.0,21.5,55.0911,train
469,P7125,2025-06-03 01:00:00,26.98,111.76,192.0,衡阳市,杨家台水库,祁东县,19.51,67.0,985.0,23.6,43.2293,train
470,P7333,2025-06-03 01:00:00,26.98,112.5,66.0,衡阳市,板市,衡阳县,21.6,76.0,1001.2,23.2,47.0792,test
471,57872,2025-06-03 01:00:00,26.98,112.59,122.1,衡阳市,衡阳,石鼓区,20.41,74.0,995.0,22.7,51.7,train
472,P7016,2025-06-03 01:00:00,26.98,112.81,88.8,衡阳市,大浦,衡东县,22.37,75.0,998.4,24.0,49.1765,train
473,P7014,2025-06-03 01:00:00,26.98,113.12,87.0,衡阳市,杨林,衡东县,21.04,74.0,999.0,23.2,40.7766,train
474,P5804,2025-06-03 01:00:00,26.98,113.3,63.0,株洲市,桐坝电站,攸县,26.2,95.0,999.6,22.7,51.7485,train
475,P5873,2025-06-03 01:00:00,26.98,113.8,151.7,株洲市,古城,茶陵县,22.6,80.0,988.6,23.1,34.8132,test
476,57860,2025-06-03 01:00:00,27.0,111.29,288.5,邵阳市,邵阳县,邵阳县,21.78,86.0,968.4,21.3,49.3,train
477,SYXC,2025-06-03 01:00:00,27.0,111.29,269.51,邵阳市,塘渡口镇,邵阳县,,999999.0,981.7373,23.4535,46.5507,train
478,P7307,2025-06-03 01:00:00,27.0,112.3,103.9,衡阳市,演陂,衡阳县,20.97,72.0,997.0,23.6,41.365,train
479,P4068,2025-06-03 01:00:00,27.01,109.84,400.0,怀化市,大溪水库,会同县,20.36,78.0,964.6,21.8,42.8722,train
480,P6315,2025-06-03 01:00:00,27.01,110.73,310.0,邵阳市,竹市,洞口县,22.07,91.0,974.1,20.6,41.873,test
481,P5800,2025-06-03 01:00:00,27.01,113.78,227.4,株洲市,仁源,茶陵县,21.76,87.0,981.4,21.1,34.754,train
482,SYDK,2025-06-03 01:00:00,27.02,110.61,321.74,邵阳市,花古街道,洞口县,,999999.0,975.7623,23.1214,45.0271,train
483,P6306,2025-06-03 01:00:00,27.02,110.82,255.8,邵阳市,黄桥,洞口县,24.91,99.0,978.5,21.2,46.4697,train
484,P7111,2025-06-03 01:00:00,27.02,111.67,443.4,衡阳市,凤歧坪,祁东县,20.24,78.0,956.8,21.7,39.8326,train
485,P7314,2025-06-03 01:00:00,27.02,112.46,83.2,衡阳市,杉桥,衡阳县,21.87,76.0,998.2,23.4,39.4229,test
486,57758,2025-06-03 01:00:00,27.03,110.61,342.2,邵阳市,洞口,洞口县,22.55,93.0,970.3,20.6,46.0,train
487,P5797,2025-06-03 01:00:00,27.03,113.66,408.5,株洲市,卧龙,茶陵县,23.37,100.0,961.2,20.0,45.1549,train
488,P6351,2025-06-03 01:00:00,27.04,111.58,328.0,邵阳市,诸甲亭,邵阳县,23.07,90.0,969.8,21.5,43.8767,train
489,P7330,2025-06-03 01:00:00,27.04,112.17,138.2,衡阳市,大源冲水库,衡阳县,27.01,90.0,991.4,24.1,58.6113,train
490,P7319,2025-06-03 01:00:00,27.05,112.55,111.2,衡阳市,集兵,衡阳县,20.59,65.0,996.2,25.0,36.2646,test
491,57778,2025-06-03 01:00:00,27.05,112.98,112.4,衡阳市,衡东,衡东县,24.4,89.0,995.8,22.6,51.7,train
492,P7015,2025-06-03 01:00:00,27.06,113.04,74.8,衡阳市,甘溪,衡东县,21.45,75.0,1000.6,23.3,47.8189,train
493,57779,2025-06-03 01:00:00,27.06,113.35,115.2,株洲市,攸县,攸县,24.39,94.0,995.1,21.7,51.0,train
494,ZZYX,2025-06-03 01:00:00,27.06,113.35,103.88,株洲市,联星街道,攸县,,999999.0,1001.2154,24.511,49.1555,train
495,P5916,2025-06-03 01:00:00,27.06,113.55,429.5,株洲市,幽居水库,攸县,20.87,91.0,959.6,19.7,32.3138,test
496,P6470,2025-06-03 01:00:00,27.07,110.35,476.4,邵阳市,金屋,绥宁县,20.35,86.0,954.5,20.2,37.8404,train
497,P6457,2025-06-03 01:00:00,27.07,111.79,282.6,邵阳市,简家陇镇双河,邵东市,20.96,76.0,976.5,22.7,37.4263,train
498,P7322,2025-06-03 01:00:00,27.07,112.41,92.7,衡阳市,台源,衡阳县,21.89,77.0,997.3,23.2,43.8074,train
499,P7022,2025-06-03 01:00:00,27.07,112.84,52.9,衡阳市,霞流,衡东县,29.01,99.0,1000.6,23.7,59.1723,train
500,P7326,2025-06-03 01:00:00,27.08,112.67,99.0,衡阳市,竹园水库,衡阳县,20.26,70.0,996.9,23.5,37.7611,test
501,HYHD,2025-06-03 01:00:00,27.09,112.95,58.69,衡阳市,洣水镇,衡东县,,999999.0,1001.7309,24.5392,51.1737,train
502,P5860,2025-06-03 01:00:00,27.09,113.3,67.0,株洲市,谭家垅,攸县,27.58,100.0,999.2,22.7,48.7916,train
503,P3883,2025-06-03 01:00:00,27.1,108.96,501.0,怀化市,凉伞,新晃侗族自治县,23.81,100.0,953.0,20.3,51.2088,train
504,P6420,2025-06-03 01:00:00,27.1,111.7,415.7,邵阳市,双凤,邵东市,24.46,99.0,961.6,20.9,43.7842,train
505,P7324,2025-06-03 01:00:00,27.1,112.09,218.1,衡阳市,城坪冲水库,衡阳县,21.65,73.0,985.3,23.9,47.078,test
506,P7059,2025-06-03 01:00:00,27.1,112.75,90.0,衡阳市,萱洲,衡山县,26.27,100.0,999.4,21.9,54.7162,train
507,P7007,2025-06-03 01:00:00,27.1,113.14,123.4,衡阳市,荣桓,衡东县,19.54,70.0,994.7,22.9,37.341,train
508,HHHJ,2025-06-03 01:00:00,27.11,110.0,181.65,怀化市,桂花园乡,洪江区,,999999.0,980.9883,23.4021,54.9147,train
509,57767,2025-06-03 01:00:00,27.11,111.03,310.8,邵阳市,隆回,隆回县,20.38,83.0,973.9,20.8,45.7,train
510,P4059,2025-06-03 01:00:00,27.12,109.62,244.0,怀化市,洪江市托口,洪江市,24.61,99.0,979.8,21.0,47.6673,test
511,P4061,2025-06-03 01:00:00,27.12,109.7,204.0,怀化市,江市,洪江市,22.53,89.0,985.5,21.3,44.8173,train
512,HNHJ,2025-06-03 01:00:00,27.12,109.73,201.81,怀化市,江市镇,洪江市,,999999.0,989.0148,23.8404,52.0973,train
513,P3820,2025-06-03 01:00:00,27.12,109.98,536.5,怀化市,高坡街,洪江市,20.81,93.0,947.7,19.3,40.6585,train
514,P7320,2025-06-03 01:00:00,27.12,112.59,161.9,衡阳市,山峙门水库,衡阳县,19.65,73.0,989.5,22.3,34.6582,train
515,P5791,2025-06-03 01:00:00,27.12,113.53,143.0,株洲市,银坑,攸县,22.16,87.0,990.2,21.4,40.3789,test
516,SYLH,2025-06-03 01:00:00,27.13,111.01,290.99,邵阳市,花门街道,隆回县,,999999.0,979.2758,23.3045,45.6486,train
517,P6445,2025-06-03 01:00:00,27.13,111.94,185.6,邵阳市,佘田桥,邵东市,24.28,93.0,988.7,21.8,38.7866,train
518,P7052,2025-06-03 01:00:00,27.13,112.69,152.0,衡阳市,九观桥水库,衡山县,20.97,72.0,991.4,23.6,43.1385,train
519,P5789,2025-06-03 01:00:00,27.13,113.67,238.3,株洲市,南源,攸县,23.51,100.0,978.4,20.1,44.4209,train
520,P3860,2025-06-03 01:00:00,27.14,109.97,172.1,怀化市,横岩,洪江市,21.15,81.0,986.5,21.8,39.4139,test
521,P5792,2025-06-03 01:00:00,27.14,113.23,97.5,株洲市,桃水,攸县,21.01,79.0,995.5,22.1,37.2227,train
522,P6299,2025-06-03 01:00:00,27.15,110.73,303.4,邵阳市,水东,洞口县,22.98,93.0,973.3,20.9,42.1166,train
523,P7301,2025-06-03 01:00:00,27.15,112.29,108.3,衡阳市,洪市,衡阳县,20.18,71.0,997.2,23.2,43.3288,train
524,HNHY,2025-06-03 01:00:00,27.15,112.33,116.16,衡阳市,三湖镇,衡阳县,,999999.0,999.3998,24.4023,47.789,train
525,P7325,2025-06-03 01:00:00,27.15,112.42,92.0,衡阳市,渣江,衡阳县,20.99,78.0,999.6,22.3,30.2256,test
526,P7057,2025-06-03 01:00:00,27.15,112.8,95.0,衡阳市,永和,衡山县,22.04,78.0,997.8,23.1,45.9928,train
527,P5788,2025-06-03 01:00:00,27.15,113.37,77.8,株洲市,大同,攸县,22.89,82.0,997.8,22.9,45.6301,train
528,P5784,2025-06-03 01:00:00,27.15,113.53,134.9,株洲市,大田,攸县,24.05,95.0,991.2,21.3,57.098,train
529,P5786,2025-06-03 01:00:00,27.15,113.66,202.8,株洲市,鸾山,攸县,22.31,92.0,984.2,20.6,37.4391,train
530,P5842,2025-06-03 01:00:00,27.16,113.31,124.9,株洲市,黄沙桥水库,攸县,18.48,67.0,992.3,22.7,18.3597,test
531,P6435,2025-06-03 01:00:00,27.17,111.9,245.9,邵阳市,火厂坪,邵东市,22.61,83.0,979.8,22.5,41.3476,train
532,P3871,2025-06-03 01:00:00,27.18,109.13,437.0,怀化市,扶罗,新晃侗族自治县,20.93,89.0,960.8,20.1,41.532,train
533,57766,2025-06-03 01:00:00,27.18,111.45,311.0,邵阳市,邵阳,大祥区,20.88,84.0,973.5,21.0,41.5716,train
534,P7020,2025-06-03 01:00:00,27.18,113.15,132.7,衡阳市,杨桥,衡东县,20.83,76.0,993.8,22.6,42.9215,train
535,P4144,2025-06-03 01:00:00,27.19,110.17,326.0,怀化市,洪江市熟坪,洪江市,22.99,99.0,973.3,19.9,48.2703,test
536,P6312,2025-06-03 01:00:00,27.19,110.4,479.5,邵阳市,江口,洞口县,15.43,64.0,952.4,20.5,28.1331,train
537,P6395,2025-06-03 01:00:00,27.19,111.58,228.0,邵阳市,采塘水库,大祥区,22.56,88.0,981.4,21.5,40.3864,train
538,P7336,2025-06-03 01:00:00,27.19,112.23,109.7,衡阳市,曲兰,衡阳县,23.44,80.0,994.5,23.7,49.3978,train
539,P7318,2025-06-03 01:00:00,27.2,112.49,81.5,衡阳市,斜陂堰水库,衡阳县,18.35,63.0,998.4,23.6,33.1551,train
540,P7006,2025-06-03 01:00:00,27.2,113.19,74.9,衡阳市,蓬源,衡东县,21.89,77.0,994.6,23.2,40.6997,test
541,57754,2025-06-03 01:00:00,27.21,109.84,252.0,怀化市,洪江,洪江市,21.08,88.0,980.5,20.4,45.0835,train
542,P6391,2025-06-03 01:00:00,27.21,111.45,210.0,邵阳市,雷达站,大祥区,21.01,80.0,978.9,21.9,40.4537,train
543,P6385,2025-06-03 01:00:00,27.21,111.58,243.0,邵阳市,渡头桥,双清区,21.28,81.0,982.2,21.9,43.2536,train
544,P7012,2025-06-03 01:00:00,27.21,112.87,87.2,衡阳市,新塘,衡东县,21.51,78.0,999.5,22.7,46.569,train
545,P5854,2025-06-03 01:00:00,27.21,113.58,211.6,株洲市,酒埠江景区,攸县,23.86,96.0,984.6,21.0,51.9466,test
546,P6311,2025-06-03 01:00:00,27.22,110.67,340.0,邵阳市,山门,洞口县,25.01,100.0,969.9,21.1,38.4882,train
547,P7313,2025-06-03 01:00:00,27.22,112.31,190.3,衡阳市,三湖,衡阳县,21.45,75.0,987.5,23.3,44.0231,train
548,P6925,2025-06-03 01:00:00,27.22,112.75,80.0,衡阳市,红星,南岳区,20.9,68.0,998.9,24.5,40.6055,train
549,P7018,2025-06-03 01:00:00,27.22,113.03,99.1,衡阳市,白莲,衡东县,21.39,79.0,998.0,22.4,44.9433,train
550,P5880,2025-06-03 01:00:00,27.22,113.11,135.0,株洲市,长远,渌口区,21.26,79.0,993.3,22.3,39.2511,test
551,P5785,2025-06-03 01:00:00,27.22,113.73,273.5,株洲市,石联,攸县,24.25,100.0,975.4,20.6,46.4055,train
552,P5790,2025-06-03 01:00:00,27.22,113.8,402.5,株洲市,老漕,攸县,21.96,100.0,960.0,19.0,43.4607,train
553,P3870,2025-06-03 01:00:00,27.23,109.29,473.0,怀化市,降溪,新晃侗族自治县,21.66,95.0,955.1,19.6,49.032,train
554,P4149,2025-06-03 01:00:00,27.23,109.73,281.0,怀化市,岩垅,洪江市,23.43,96.0,977.1,20.7,48.2199,train
555,P5782,2025-06-03 01:00:00,27.23,113.3,156.3,株洲市,湖沙垅水库,攸县,24.05,91.0,989.4,22.0,53.9654,test
556,P5783,2025-06-03 01:00:00,27.23,113.43,101.3,株洲市,网岭,攸县,21.8,80.0,995.7,22.5,54.8986,train
557,P6380,2025-06-03 01:00:00,27.24,111.37,310.0,邵阳市,马石坝水库,北塔区,20.21,76.0,980.6,22.1,37.1743,train
558,57769,2025-06-03 01:00:00,27.24,111.74,253.9,邵阳市,邵东,邵东市,23.69,93.0,974.5,21.4,48.0,train
559,SYSD,2025-06-03 01:00:00,27.24,111.74,235.78,邵阳市,两市塘街道,邵东市,,999999.0,985.6578,23.6434,46.8726,train
560,P7062,2025-06-03 01:00:00,27.24,112.84,345.0,衡阳市,紫金山林场,衡山县,19.6,76.0,969.2,21.6,45.8111,test
561,P7327,2025-06-03 01:00:00,27.25,112.36,123.6,衡阳市,柿竹水库,衡阳县,20.85,77.0,993.4,22.4,43.259,train
562,P5878,2025-06-03 01:00:00,27.25,113.22,540.0,株洲市,蓬源仙,渌口区,19.95,92.0,949.4,18.8,35.3256,train
563,P6214,2025-06-03 01:00:00,27.26,111.15,312.0,邵阳市,滩头,隆回县,24.71,100.0,971.9,20.9,51.9343,train
564,57777,2025-06-03 01:00:00,27.26,112.84,159.1,衡阳市,衡山,衡山县,22.4,76.0,990.2,23.8,47.7826,train
565,P5781,2025-06-03 01:00:00,27.26,113.7,170.1,株洲市,黄丰桥,攸县,23.69,93.0,986.5,21.4,55.4115,test
566,P7004,2025-06-03 01:00:00,27.28,112.94,75.3,衡阳市,石湾,衡东县,21.01,70.0,1001.0,24.1,41.5719,train
567,P5780,2025-06-03 01:00:00,27.28,113.57,107.8,株洲市,双田,攸县,22.47,84.0,995.4,22.2,38.8895,train
568,P4676,2025-06-03 01:00:00,27.29,112.09,109.5,娄底市,花门,双峰县,21.37,77.0,995.1,22.8,42.6251,train
569,57776,2025-06-03 01:00:00,27.3,112.69,1265.9,衡阳市,南岳,南岳区,15.67,100.0,870.2,13.7,36.0897,train
570,P3853,2025-06-03 01:00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,21.37,92.0,957.3,19.9,47.4491,test
571,P7060,2025-06-03 01:00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,21.14,70.0,1001.9,24.2,44.1995,train
572,P5778,2025-06-03 01:00:00,27.31,113.08,86.4,株洲市,四房,渌口区,27.64,99.0,998.7,22.9,58.8498,train
573,P5775,2025-06-03 01:00:00,27.31,113.62,161.9,株洲市,山关水库,攸县,24.76,96.0,989.3,21.6,56.7714,train
574,P3857,2025-06-03 01:00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,21.14,84.0,970.9,21.2,39.7215,train
575,P4143,2025-06-03 01:00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,21.06,89.0,983.1,20.2,49.2818,test
576,57765,2025-06-03 01:00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,13.02,74.0,857.5,15.5,23.7885,train
577,P7067,2025-06-03 01:00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,20.64,82.0,994.8,21.2,43.2176,train
578,P5779,2025-06-03 01:00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,25.63,100.0,985.6,21.5,55.1073,train
579,P6444,2025-06-03 01:00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,26.16,99.0,977.5,22.0,52.2297,train
580,P4666,2025-06-03 01:00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,22.04,78.0,996.0,23.1,48.9986,test
581,P7058,2025-06-03 01:00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,22.06,80.0,992.9,22.7,49.3648,train
582,P5774,2025-06-03 01:00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,20.49,78.0,995.5,21.9,35.959,train
583,P3849,2025-06-03 01:00:00,27.34,109.91,240.0,怀化市,牌楼,中方县,22.81,97.0,982.4,20.1,51.1274,train
584,57768,2025-06-03 01:00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.91,86.0,975.3,21.4,44.2,train
585,SYXS,2025-06-03 01:00:00,27.34,111.45,273.72,邵阳市,酿溪镇,新邵县,,999999.0,981.3125,23.3934,45.05,test
586,P5773,2025-06-03 01:00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,25.65,93.0,997.6,22.7,48.399,train
587,P4057,2025-06-03 01:00:00,27.35,109.84,343.0,怀化市,桐木,中方县,23.96,100.0,970.5,20.4,45.2915,train
588,HNLH,2025-06-03 01:00:00,27.35,110.94,331.55,邵阳市,六都寨镇,隆回县,,999999.0,974.716,23.0281,43.105,train
589,P7063,2025-06-03 01:00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,22.03,87.0,995.6,21.3,50.5107,train
590,P6211,2025-06-03 01:00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,24.31,99.0,970.7,20.8,50.9947,test
591,P7065,2025-06-03 01:00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,21.0,73.0,999.4,23.4,43.6549,train
592,P5777,2025-06-03 01:00:00,27.36,113.16,109.0,株洲市,文家,渌口区,20.83,76.0,996.2,22.6,42.1061,train
593,57744,2025-06-03 01:00:00,27.37,109.16,353.0,怀化市,新晃,新晃侗族自治县,20.97,87.0,969.4,20.5,48.9,train
594,HHXH,2025-06-03 01:00:00,27.37,109.16,328.57,怀化市,晃州镇,新晃侗族自治县,,999999.0,974.5467,23.0172,50.5998,train
595,P6225,2025-06-03 01:00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,21.32,89.0,973.4,20.4,41.9685,test
596,P6260,2025-06-03 01:00:00,27.37,111.67,294.1,邵阳市,潭府,新邵县,22.06,84.0,974.8,21.9,49.6218,train
