id,latitude,longitude,rh,sp,t2m,id
4046,27.3,112.95,81.06,99395.75,21.22,4046
4047,27.3,113,81.19,99444.55,21.24,4047
4048,27.3,113.05,81.18,99398.55,21.21,4048
4049,27.3,113.1,81.13,99287.35,21.12,4049
4050,27.3,113.15,81.07,99176.15,21.04,4050
4051,27.3,113.2,81.01,99064.95,20.96,4051
4052,27.3,113.25,80.95,98953.75,20.88,4052
4053,27.3,113.3,81.57,98742.75,20.75,4053
4054,27.3,113.35,82.18,98531.75,20.62,4054
4055,27.3,113.4,82.8,98320.75,20.49,4055
4056,27.3,113.45,83.42,98109.75,20.36,4056
4057,27.3,113.5,83.97,97904.55,20.24,4057
4058,27.3,113.55,84.47,97686.55,20.13,4058
4059,27.3,113.6,84.52,97385.95,20,4059
4060,27.3,113.65,84.56,97085.35,19.87,4060
4061,27.3,113.7,84.61,96784.75,19.74,4061
4062,27.3,113.75,84.66,96484.15,19.61,4062
4063,27.3,113.8,84.43,96378.95,19.61,4063
4064,27.3,113.85,84.21,96273.75,19.6,4064
4065,27.3,113.9,83.98,96168.55,19.6,4065
4066,27.3,113.95,83.75,96063.35,19.6,4066
4067,27.3,114,83.69,95799.55,19.51,4067
4068,27.3,114.05,84.31,96010.15,19.68,4068
4069,27.3,114.1,84.93,96220.75,19.86,4069
4070,27.3,114.15,85.54,96431.35,20.03,4070
4071,27.3,114.2,86.16,96641.95,20.21,4071
4072,27.3,114.25,86.33,96713.35,20.33,4072
4073,27.3,114.3,86.9,96932.55,20.53,4073
4074,27.3,114.35,87.47,97151.75,20.72,4074
4075,27.3,114.4,88.03,97370.95,20.92,4075
4076,27.3,114.45,88.6,97590.15,21.11,4076
4077,27.3,114.5,89.12,97795.55,21.31,4077
4078,27.3,114.55,90.25,98070.35,21.53,4078
4079,27.3,114.6,91.38,98345.15,21.75,4079
4080,27.3,114.65,92.51,98619.95,21.97,4080
4081,27.3,114.7,93.65,98894.75,22.18,4081
4082,27.3,114.75,94.89,99174.75,22.4,4082
4083,27.3,114.8,95.94,99343.75,22.52,4083
4084,27.3,114.85,97.49,99366.15,22.59,4084
4085,27.3,114.9,99.05,99388.55,22.67,4085
4086,27.3,114.95,100.6,99410.95,22.75,4086
4087,27.3,115,102.15,99433.35,22.83,4087
4088,27.35,112,75.2,98051.55,20.36,4088
4089,27.35,112.05,75.52,98178.75,20.47,4089
4090,27.35,112.1,75.85,98305.95,20.58,4090
4091,27.35,112.15,76.06,98427.75,20.68,4091
4092,27.35,112.2,76.28,98549.55,20.77,4092
4093,27.35,112.25,76.5,98671.35,20.87,4093
4094,27.35,112.3,76.68,98736.35,20.91,4094
4095,27.35,112.35,76.86,98801.35,20.95,4095
4096,27.35,112.4,77.05,98866.35,20.99,4096
4097,27.35,112.45,77.29,98892.15,20.99,4097
4098,27.35,112.5,77.54,98917.95,21,4098
4099,27.35,112.55,78.17,98974.35,21.04,4099
4100,27.35,112.6,78.81,99030.75,21.07,4100
4101,27.35,112.65,79.45,99087.15,21.11,4101
4102,27.35,112.7,79.99,99157.75,21.12,4102
4103,27.35,112.75,80.53,99228.35,21.14,4103
4104,27.35,112.8,80.85,99285.15,21.16,4104
4105,27.35,112.85,81.18,99341.95,21.18,4105
4106,27.35,112.9,81.3,99390.75,21.2,4106
4107,27.35,112.95,81.43,99439.55,21.21,4107
4108,27.35,113,81.56,99488.35,21.23,4108
4109,27.35,113.05,81.55,99442.35,21.2,4109
4110,27.35,113.1,81.55,99396.35,21.16,4110
4111,27.35,113.15,81.49,99285.15,21.08,4111
4112,27.35,113.2,81.43,99173.95,21,4112
4113,27.35,113.25,81.37,99062.75,20.92,4113
4114,27.35,113.3,81.99,98851.75,20.79,4114
4115,27.35,113.35,82.61,98640.75,20.66,4115
4116,27.35,113.4,83.23,98429.75,20.53,4116
4117,27.35,113.45,83.78,98224.55,20.4,4117
4118,27.35,113.5,84.33,98019.35,20.28,4118
4119,27.35,113.55,84.83,97801.35,20.17,4119
4120,27.35,113.6,85.32,97583.35,20.07,4120
4121,27.35,113.65,85.37,97282.75,19.94,4121
4122,27.35,113.7,85.42,96982.15,19.81,4122
4123,27.35,113.75,85.47,96681.55,19.68,4123
4124,27.35,113.8,85.24,96576.35,19.67,4124
4125,27.35,113.85,85.01,96471.15,19.67,4125
4126,27.35,113.9,84.78,96365.95,19.67,4126
4127,27.35,113.95,84.73,96102.15,19.58,4127
4128,27.35,114,84.68,95838.35,19.49,4128
4129,27.35,114.05,85.29,96048.95,19.66,4129
4130,27.35,114.1,85.91,96259.55,19.84,4130
4131,27.35,114.15,86.52,96470.15,20.01,4131
4132,27.35,114.2,86.7,96541.55,20.14,4132
4133,27.35,114.25,86.87,96612.95,20.26,4133
4134,27.35,114.3,87.44,96832.15,20.46,4134
4135,27.35,114.35,88,97051.35,20.65,4135
4136,27.35,114.4,88.57,97270.55,20.84,4136
4137,27.35,114.45,89.09,97475.95,21.05,4137
4138,27.35,114.5,89.61,97681.35,21.25,4138
4139,27.35,114.55,90.74,97956.15,21.47,4139
4140,27.35,114.6,91.88,98230.95,21.68,4140
4141,27.35,114.65,93.01,98505.75,21.9,4141
4142,27.35,114.7,94.25,98785.75,22.12,4142
4143,27.35,114.75,95.5,99065.75,22.34,4143
4144,27.35,114.8,96.54,99234.75,22.45,4144
4145,27.35,114.85,97.59,99403.75,22.56,4145
4146,27.35,114.9,99.14,99426.15,22.64,4146
4147,27.35,114.95,100.7,99448.55,22.72,4147
4148,27.35,115,102.25,99470.95,22.8,4148
4149,27.4,112,75.3,98106.95,20.38,4149
4150,27.4,112.05,75.63,98234.15,20.49,4150
4151,27.4,112.1,75.95,98361.35,20.6,4151
4152,27.4,112.15,76.27,98488.55,20.71,4152
4153,27.4,112.2,76.49,98610.35,20.81,4153
4154,27.4,112.25,76.71,98732.15,20.91,4154
4155,27.4,112.3,76.89,98797.15,20.95,4155
4156,27.4,112.35,77.07,98862.15,20.99,4156
4157,27.4,112.4,77.32,98887.95,20.99,4157
4158,27.4,112.45,77.56,98913.75,21,4158
4159,27.4,112.5,77.81,98939.55,21.01,4159
4160,27.4,112.55,78.45,98995.95,21.04,4160
4161,27.4,112.6,79.09,99052.35,21.08,4161
4162,27.4,112.65,79.62,99122.95,21.09,4162
4163,27.4,112.7,80.16,99193.55,21.11,4163
4164,27.4,112.75,80.7,99264.15,21.12,4164
4165,27.4,112.8,81.03,99320.95,21.14,4165
4166,27.4,112.85,81.35,99377.75,21.17,4166
4167,27.4,112.9,81.67,99434.55,21.19,4167
4168,27.4,112.95,81.8,99483.35,21.21,4168
4169,27.4,113,81.93,99532.15,21.22,4169
4170,27.4,113.05,81.92,99486.15,21.19,4170
4171,27.4,113.1,81.92,99440.15,21.15,4171
4172,27.4,113.15,81.92,99394.15,21.12,4172
4173,27.4,113.2,81.86,99282.95,21.04,4173
4174,27.4,113.25,81.8,99171.75,20.95,4174
4175,27.4,113.3,82.42,98960.75,20.83,4175
4176,27.4,113.35,83.03,98749.75,20.7,4176
4177,27.4,113.4,83.59,98544.55,20.57,4177
4178,27.4,113.45,84.14,98339.35,20.44,4178
4179,27.4,113.5,84.69,98134.15,20.32,4179
4180,27.4,113.55,85.19,97916.15,20.21,4180
4181,27.4,113.6,85.68,97698.15,20.11,4181
4182,27.4,113.65,86.18,97480.15,20,4182
4183,27.4,113.7,86.22,97179.55,19.87,4183
4184,27.4,113.75,86.27,96878.95,19.74,4184
4185,27.4,113.8,86.05,96773.75,19.74,4185
4186,27.4,113.85,85.82,96668.55,19.73,4186
4187,27.4,113.9,85.76,96404.75,19.64,4187
4188,27.4,113.95,85.71,96140.95,19.55,4188
4189,27.4,114,85.66,95877.15,19.46,4189
4190,27.4,114.05,86.27,96087.75,19.64,4190
4191,27.4,114.1,86.89,96298.35,19.82,4191
4192,27.4,114.15,87.06,96369.75,19.94,4192
4193,27.4,114.2,87.24,96441.15,20.06,4193
4194,27.4,114.25,87.41,96512.55,20.19,4194
4195,27.4,114.3,87.97,96731.75,20.38,4195
4196,27.4,114.35,88.54,96950.95,20.58,4196
4197,27.4,114.4,89.06,97156.35,20.78,4197
4198,27.4,114.45,89.58,97361.75,20.98,4198
4199,27.4,114.5,90.11,97567.15,21.18,4199
4200,27.4,114.55,91.24,97841.95,21.4,4200
4201,27.4,114.6,92.37,98116.75,21.62,4201
4202,27.4,114.65,93.61,98396.75,21.84,4202
4203,27.4,114.7,94.86,98676.75,22.06,4203
4204,27.4,114.75,96.11,98956.75,22.27,4204
4205,27.4,114.8,97.15,99125.75,22.39,4205
4206,27.4,114.85,98.2,99294.75,22.5,4206
4207,27.4,114.9,99.24,99463.75,22.61,4207
4208,27.4,114.95,100.8,99486.15,22.69,4208
4209,27.4,115,102.35,99508.55,22.77,4209
4210,27.45,112,75.4,98162.35,20.41,4210
4211,27.45,112.05,75.73,98289.55,20.52,4211
4212,27.45,112.1,76.05,98416.75,20.63,4212
4213,27.45,112.15,76.38,98543.95,20.74,4213
4214,27.45,112.2,76.7,98671.15,20.85,4214
4215,27.45,112.25,76.92,98792.95,20.95,4215
4216,27.45,112.3,77.1,98857.95,20.99,4216
4217,27.45,112.35,77.35,98883.75,20.99,4217
4218,27.45,112.4,77.59,98909.55,21,4218
4219,27.45,112.45,77.84,98935.35,21,4219
4220,27.45,112.5,78.08,98961.15,21.01,4220
4221,27.45,112.55,78.72,99017.55,21.05,4221
4222,27.45,112.6,79.26,99088.15,21.06,4222
4223,27.45,112.65,79.8,99158.75,21.08,4223
4224,27.45,112.7,80.34,99229.35,21.09,4224
4225,27.45,112.75,80.88,99299.95,21.11,4225
4226,27.45,112.8,81.2,99356.75,21.13,4226
4227,27.45,112.85,81.53,99413.55,21.15,4227
4228,27.45,112.9,81.85,99470.35,21.17,4228
4229,27.45,112.95,82.17,99527.15,21.2,4229
4230,27.45,113,82.3,99575.95,21.21,4230
4231,27.45,113.05,82.3,99529.95,21.18,4231
4232,27.45,113.1,82.29,99483.95,21.14,4232
4233,27.45,113.15,82.29,99437.95,21.11,4233
4234,27.45,113.2,82.28,99391.95,21.08,4234
4235,27.45,113.25,82.22,99280.75,20.99,4235
4236,27.45,113.3,82.84,99069.75,20.86,4236
4237,27.45,113.35,83.39,98864.55,20.74,4237
4238,27.45,113.4,83.95,98659.35,20.61,4238
4239,27.45,113.45,84.5,98454.15,20.49,4239
4240,27.45,113.5,85.05,98248.95,20.36,4240
4241,27.45,113.55,85.55,98030.95,20.25,4241
4242,27.45,113.6,86.04,97812.95,20.15,4242
4243,27.45,113.65,86.54,97594.95,20.04,4243
4244,27.45,113.7,87.03,97376.95,19.94,4244
4245,27.45,113.75,87.08,97076.35,19.81,4245
4246,27.45,113.8,86.85,96971.15,19.8,4246
4247,27.45,113.85,86.8,96707.35,19.71,4247
4248,27.45,113.9,86.74,96443.55,19.62,4248
4249,27.45,113.95,86.69,96179.75,19.53,4249
4250,27.45,114,86.64,95915.95,19.44,4250
4251,27.45,114.05,87.25,96126.55,19.62,4251
4252,27.45,114.1,87.43,96197.95,19.74,4252
4253,27.45,114.15,87.6,96269.35,19.87,4253
4254,27.45,114.2,87.77,96340.75,19.99,4254
4255,27.45,114.25,87.95,96412.15,20.12,4255
4256,27.45,114.3,88.51,96631.35,20.31,4256
4257,27.45,114.35,89.03,96836.75,20.51,4257
4258,27.45,114.4,89.56,97042.15,20.71,4258
4259,27.45,114.45,90.08,97247.55,20.92,4259
4260,27.45,114.5,90.6,97452.95,21.12,4260
4261,27.45,114.55,91.73,97727.75,21.34,4261
4262,27.45,114.6,92.98,98007.75,21.55,4262
4263,27.45,114.65,94.22,98287.75,21.77,4263
4264,27.45,114.7,95.47,98567.75,21.99,4264
4265,27.45,114.75,96.71,98847.75,22.21,4265
4266,27.45,114.8,97.76,99016.75,22.32,4266
4267,27.45,114.85,98.8,99185.75,22.43,4267
4268,27.45,114.9,99.85,99354.75,22.55,4268
4269,27.45,114.95,100.89,99523.75,22.66,4269
4270,27.45,115,102.45,99546.15,22.74,4270
4271,27.5,112,75.51,98217.75,20.43,4271
4272,27.5,112.05,75.83,98344.95,20.54,4272
4273,27.5,112.1,76.15,98472.15,20.66,4273
4274,27.5,112.15,76.48,98599.35,20.77,4274
4275,27.5,112.2,76.8,98726.55,20.88,4275
4276,27.5,112.25,77.13,98853.75,20.99,4276
4277,27.5,112.3,77.37,98879.55,20.99,4277
4278,27.5,112.35,77.62,98905.35,21,4278
4279,27.5,112.4,77.86,98931.15,21,4279
4280,27.5,112.45,78.11,98956.95,21.01,4280
4281,27.5,112.5,78.35,98982.75,21.02,4281
4282,27.5,112.55,78.89,99053.35,21.03,4282
4283,27.5,112.6,79.43,99123.95,21.05,4283
4284,27.5,112.65,79.97,99194.55,21.06,4284
4285,27.5,112.7,80.51,99265.15,21.08,4285
4286,27.5,112.75,81.05,99335.75,21.09,4286
4287,27.5,112.8,81.38,99392.55,21.11,4287
4288,27.5,112.85,81.7,99449.35,21.14,4288
4289,27.5,112.9,82.02,99506.15,21.16,4289
4290,27.5,112.95,82.35,99562.95,21.18,4290
4291,27.5,113,82.67,99619.75,21.2,4291
4292,27.5,113.05,82.67,99573.75,21.17,4292
4293,27.5,113.1,82.66,99527.75,21.13,4293
4294,27.5,113.15,82.66,99481.75,21.1,4294
4295,27.5,113.2,82.65,99435.75,21.07,4295
4296,27.5,113.25,82.65,99389.75,21.03,4296
4297,27.5,113.3,83.2,99184.55,20.91,4297
4298,27.5,113.35,83.75,98979.35,20.78,4298
4299,27.5,113.4,84.31,98774.15,20.65,4299
4300,27.5,113.45,84.86,98568.95,20.53,4300
4301,27.5,113.5,85.41,98363.75,20.4,4301
4302,27.5,113.55,85.91,98145.75,20.29,4302
4303,27.5,113.6,86.4,97927.75,20.19,4303
4304,27.5,113.65,86.9,97709.75,20.08,4304
4305,27.5,113.7,87.39,97491.75,19.98,4305
4306,27.5,113.75,87.89,97273.75,19.87,4306
4307,27.5,113.8,87.83,97009.95,19.78,4307
4308,27.5,113.85,87.78,96746.15,19.69,4308
4309,27.5,113.9,87.73,96482.35,19.6,4309
4310,27.5,113.95,87.67,96218.55,19.51,4310
4311,27.5,114,87.62,95954.75,19.42,4311
4312,27.5,114.05,87.79,96026.15,19.55,4312
4313,27.5,114.1,87.96,96097.55,19.67,4313
4314,27.5,114.15,88.14,96168.95,19.79,4314
4315,27.5,114.2,88.31,96240.35,19.92,4315
4316,27.5,114.25,88.48,96311.75,20.04,4316
4317,27.5,114.3,89,96517.15,20.25,4317
4318,27.5,114.35,89.53,96722.55,20.45,4318
4319,27.5,114.4,90.05,96927.95,20.65,4319
4320,27.5,114.45,90.57,97133.35,20.85,4320
4321,27.5,114.5,91.09,97338.75,21.05,4321
4322,27.5,114.55,92.34,97618.75,21.27,4322
4323,27.5,114.6,93.58,97898.75,21.49,4323
4324,27.5,114.65,94.83,98178.75,21.71,4324
4325,27.5,114.7,96.08,98458.75,21.93,4325
4326,27.5,114.75,97.32,98738.75,22.14,4326
4327,27.5,114.8,98.37,98907.75,22.26,4327
4328,27.5,114.85,99.41,99076.75,22.37,4328
4329,27.5,114.9,100.46,99245.75,22.48,4329
4330,27.5,114.95,101.5,99414.75,22.59,4330
4331,27.5,115,102.55,99583.75,22.71,4331
4332,27.55,112,75.26,98278.15,20.44,4332
4333,27.55,112.05,75.59,98405.35,20.55,4333
4334,27.55,112.1,75.91,98532.55,20.66,4334
4335,27.55,112.15,76.24,98659.75,20.77,4335
4336,27.55,112.2,76.56,98786.95,20.88,4336
4337,27.55,112.25,77.09,98955.55,20.99,4337
4338,27.55,112.3,77.45,98965.55,20.99,4338
4339,27.55,112.35,77.7,98991.35,21,4339
4340,27.55,112.4,77.94,99017.15,21,4340
4341,27.55,112.45,78.19,99042.95,21.01,4341
4342,27.55,112.5,78.43,99068.75,21.02,4342
4343,27.55,112.55,78.97,99139.35,21.03,4343
4344,27.55,112.6,79.51,99209.95,21.04,4344
4345,27.55,112.65,80.05,99280.55,21.06,4345
4346,27.55,112.7,80.59,99351.15,21.07,4346
4347,27.55,112.75,80.88,99428.35,21.1,4347
4348,27.55,112.8,81.35,99443.75,21.11,4348
4349,27.55,112.85,81.67,99500.55,21.13,4349
4350,27.55,112.9,81.99,99557.35,21.16,4350
4351,27.55,112.95,82.32,99614.15,21.18,4351
4352,27.55,113,82.64,99670.95,21.2,4352
4353,27.55,113.05,82.91,99623.75,21.17,4353
4354,27.55,113.1,82.9,99577.75,21.13,4354
4355,27.55,113.15,82.9,99531.75,21.1,4355
4356,27.55,113.2,82.89,99485.75,21.06,4356
4357,27.55,113.25,82.89,99439.75,21.03,4357
4358,27.55,113.3,83.44,99234.55,20.9,4358
4359,27.55,113.35,83.99,99029.35,20.78,4359
4360,27.55,113.4,84.55,98824.15,20.65,4360
4361,27.55,113.45,85.1,98618.95,20.53,4361
4362,27.55,113.5,85.5,98528.15,20.47,4362
4363,27.55,113.55,85.99,98310.15,20.37,4363
4364,27.55,113.6,86.49,98092.15,20.26,4364
4365,27.55,113.65,86.98,97874.15,20.15,4365
4366,27.55,113.7,87.47,97656.15,20.05,4366
4367,27.55,113.75,88.26,97601.35,20.01,4367
4368,27.55,113.8,88.75,97365.15,19.94,4368
4369,27.55,113.85,88.7,97101.35,19.85,4369
4370,27.55,113.9,88.64,96837.55,19.76,4370
4371,27.55,113.95,88.59,96573.75,19.67,4371
4372,27.55,114,88.54,96309.95,19.58,4372
4373,27.55,114.05,88.71,96381.35,19.7,4373
4374,27.55,114.1,88.88,96452.75,19.83,4374
4375,27.55,114.15,89.06,96524.15,19.95,4375
4376,27.55,114.2,89.23,96595.55,20.08,4376
4377,27.55,114.25,89.29,96426.75,20.08,4377
4378,27.55,114.3,89.27,96593.35,20.25,4378
4379,27.55,114.35,89.79,96798.75,20.45,4379
4380,27.55,114.4,90.31,97004.15,20.65,4380
4381,27.55,114.45,90.83,97209.55,20.86,4381
4382,27.55,114.5,91.36,97414.95,21.06,4382
4383,27.55,114.55,92.6,97694.95,21.28,4383
4384,27.55,114.6,93.85,97974.95,21.5,4384
4385,27.55,114.65,95.09,98254.95,21.71,4385
4386,27.55,114.7,96.34,98534.95,21.93,4386
4387,27.55,114.75,97.06,98735.15,22.09,4387
4388,27.55,114.8,98.09,98876.15,22.17,4388
4389,27.55,114.85,99.13,99045.15,22.29,4389
4390,27.55,114.9,100.18,99214.15,22.4,4390
4391,27.55,114.95,101.22,99383.15,22.51,4391
4392,27.55,115,102.26,99552.15,22.62,4392
4393,27.6,112,75.02,98338.55,20.44,4393
4394,27.6,112.05,75.35,98465.75,20.55,4394
4395,27.6,112.1,75.67,98592.95,20.66,4395
4396,27.6,112.15,76,98720.15,20.77,4396
4397,27.6,112.2,76.52,98888.75,20.88,4397
4398,27.6,112.25,77.04,99057.35,20.99,4398
4399,27.6,112.3,77.41,99067.35,20.99,4399
4400,27.6,112.35,77.78,99077.35,21,4400
4401,27.6,112.4,78.02,99103.15,21,4401
4402,27.6,112.45,78.27,99128.95,21.01,4402
4403,27.6,112.5,78.51,99154.75,21.01,4403
4404,27.6,112.55,79.05,99225.35,21.03,4404
4405,27.6,112.6,79.59,99295.95,21.04,4405
4406,27.6,112.65,80.13,99366.55,21.06,4406
4407,27.6,112.7,80.42,99443.75,21.08,4407
4408,27.6,112.75,80.71,99520.95,21.11,4408
4409,27.6,112.8,81.18,99536.35,21.12,4409
4410,27.6,112.85,81.64,99551.75,21.13,4410
4411,27.6,112.9,81.97,99608.55,21.15,4411
4412,27.6,112.95,82.29,99665.35,21.18,4412
4413,27.6,113,82.61,99722.15,21.2,4413
4414,27.6,113.05,82.88,99674.95,21.17,4414
4415,27.6,113.1,83.14,99627.75,21.13,4415
4416,27.6,113.15,83.14,99581.75,21.1,4416
4417,27.6,113.2,83.13,99535.75,21.06,4417
4418,27.6,113.25,83.13,99489.75,21.03,4418
4419,27.6,113.3,83.68,99284.55,20.9,4419
4420,27.6,113.35,84.24,99079.35,20.78,4420
4421,27.6,113.4,84.79,98874.15,20.65,4421
4422,27.6,113.45,85.19,98783.35,20.6,4422
4423,27.6,113.5,85.58,98692.55,20.54,4423
4424,27.6,113.55,86.08,98474.55,20.44,4424
4425,27.6,113.6,86.57,98256.55,20.33,4425
4426,27.6,113.65,87.06,98038.55,20.22,4426
4427,27.6,113.7,87.85,97983.75,20.19,4427
4428,27.6,113.75,88.63,97928.95,20.15,4428
4429,27.6,113.8,89.12,97692.75,20.08,4429
4430,27.6,113.85,89.62,97456.55,20,4430
4431,27.6,113.9,89.56,97192.75,19.91,4431
4432,27.6,113.95,89.51,96928.95,19.82,4432
4433,27.6,114,89.46,96665.15,19.73,4433
4434,27.6,114.05,89.63,96736.55,19.86,4434
4435,27.6,114.1,89.8,96807.95,19.98,4435
4436,27.6,114.15,89.97,96879.35,20.11,4436
4437,27.6,114.2,90.04,96710.55,20.11,4437
4438,27.6,114.25,90.11,96541.75,20.11,4438
4439,27.6,114.3,90.08,96708.35,20.29,4439
4440,27.6,114.35,90.05,96874.95,20.46,4440
4441,27.6,114.4,90.58,97080.35,20.66,4441
4442,27.6,114.45,91.1,97285.75,20.86,4442
4443,27.6,114.5,91.62,97491.15,21.06,4443
4444,27.6,114.55,92.87,97771.15,21.28,4444
4445,27.6,114.6,94.11,98051.15,21.5,4445
4446,27.6,114.65,95.36,98331.15,21.72,4446
4447,27.6,114.7,96.08,98531.35,21.88,4447
4448,27.6,114.75,96.81,98731.55,22.04,4448
4449,27.6,114.8,97.83,98872.55,22.12,4449
4450,27.6,114.85,98.85,99013.55,22.2,4450
4451,27.6,114.9,99.9,99182.55,22.32,4451
4452,27.6,114.95,100.94,99351.55,22.43,4452
4453,27.6,115,101.98,99520.55,22.54,4453
4454,27.65,112,74.78,98398.95,20.45,4454
4455,27.65,112.05,75.11,98526.15,20.56,4455
4456,27.65,112.1,75.43,98653.35,20.67,4456
4457,27.65,112.15,75.95,98821.95,20.78,4457
4458,27.65,112.2,76.48,98990.55,20.88,4458
4459,27.65,112.25,77,99159.15,20.99,4459
4460,27.65,112.3,77.37,99169.15,20.99,4460
4461,27.65,112.35,77.74,99179.15,21,4461
4462,27.65,112.4,78.1,99189.15,21,4462
4463,27.65,112.45,78.35,99214.95,21.01,4463
4464,27.65,112.5,78.6,99240.75,21.01,4464
4465,27.65,112.55,79.14,99311.35,21.03,4465
4466,27.65,112.6,79.67,99381.95,21.04,4466
4467,27.65,112.65,79.96,99459.15,21.07,4467
4468,27.65,112.7,80.25,99536.35,21.09,4468
4469,27.65,112.75,80.54,99613.55,21.11,4469
4470,27.65,112.8,81.01,99628.95,21.13,4470
4471,27.65,112.85,81.47,99644.35,21.14,4471
4472,27.65,112.9,81.94,99659.75,21.15,4472
4473,27.65,112.95,82.26,99716.55,21.17,4473
4474,27.65,113,82.58,99773.35,21.2,4474
4475,27.65,113.05,82.85,99726.15,21.16,4475
4476,27.65,113.1,83.11,99678.95,21.13,4476
4477,27.65,113.15,83.38,99631.75,21.1,4477
4478,27.65,113.2,83.38,99585.75,21.06,4478
4479,27.65,113.25,83.37,99539.75,21.03,4479
4480,27.65,113.3,83.92,99334.55,20.9,4480
4481,27.65,113.35,84.48,99129.35,20.77,4481
4482,27.65,113.4,84.87,99038.55,20.72,4482
4483,27.65,113.45,85.27,98947.75,20.67,4483
4484,27.65,113.5,85.67,98856.95,20.61,4484
4485,27.65,113.55,86.16,98638.95,20.51,4485
4486,27.65,113.6,86.65,98420.95,20.4,4486
4487,27.65,113.65,87.44,98366.15,20.37,4487
4488,27.65,113.7,88.22,98311.35,20.33,4488
4489,27.65,113.75,89.01,98256.55,20.29,4489
4490,27.65,113.8,89.5,98020.35,20.22,4490
4491,27.65,113.85,89.99,97784.15,20.15,4491
4492,27.65,113.9,90.48,97547.95,20.07,4492
4493,27.65,113.95,90.43,97284.15,19.98,4493
4494,27.65,114,90.38,97020.35,19.89,4494
4495,27.65,114.05,90.55,97091.75,20.02,4495
4496,27.65,114.1,90.72,97163.15,20.14,4496
4497,27.65,114.15,90.79,96994.35,20.14,4497
4498,27.65,114.2,90.85,96825.55,20.14,4498
4499,27.65,114.25,90.92,96656.75,20.15,4499
4500,27.65,114.3,90.89,96823.35,20.32,4500
4501,27.65,114.35,90.87,96989.95,20.49,4501
4502,27.65,114.4,90.84,97156.55,20.67,4502
4503,27.65,114.45,91.36,97361.95,20.87,4503
4504,27.65,114.5,91.88,97567.35,21.07,4504
4505,27.65,114.55,93.13,97847.35,21.29,4505
4506,27.65,114.6,94.38,98127.35,21.51,4506
4507,27.65,114.65,95.1,98327.55,21.66,4507
4508,27.65,114.7,95.82,98527.75,21.82,4508
4509,27.65,114.75,96.55,98727.95,21.98,4509
4510,27.65,114.8,97.57,98868.95,22.07,4510
4511,27.65,114.85,98.59,99009.95,22.15,4511
4512,27.65,114.9,99.61,99150.95,22.23,4512
4513,27.65,114.95,100.66,99319.95,22.35,4513
4514,27.65,115,101.7,99488.95,22.46,4514
4515,27.7,112,74.54,98459.35,20.45,4515
4516,27.7,112.05,74.86,98586.55,20.56,4516
4517,27.7,112.1,75.39,98755.15,20.67,4517
4518,27.7,112.15,75.91,98923.75,20.78,4518
4519,27.7,112.2,76.44,99092.35,20.88,4519
4520,27.7,112.25,76.96,99260.95,20.99,4520
4521,27.7,112.3,77.33,99270.95,21,4521
4522,27.7,112.35,77.69,99280.95,21,4522
4523,27.7,112.4,78.06,99290.95,21,4523
4524,27.7,112.45,78.43,99300.95,21.01,4524
4525,27.7,112.5,78.68,99326.75,21.01,4525
4526,27.7,112.55,79.22,99397.35,21.03,4526
4527,27.7,112.6,79.51,99474.55,21.05,4527
4528,27.7,112.65,79.8,99551.75,21.08,4528
4529,27.7,112.7,80.09,99628.95,21.1,4529
4530,27.7,112.75,80.37,99706.15,21.12,4530
4531,27.7,112.8,80.84,99721.55,21.14,4531
4532,27.7,112.85,81.3,99736.95,21.15,4532
4533,27.7,112.9,81.77,99752.35,21.16,4533
4534,27.7,112.95,82.23,99767.75,21.17,4534
4535,27.7,113,82.55,99824.55,21.19,4535
4536,27.7,113.05,82.82,99777.35,21.16,4536
4537,27.7,113.1,83.09,99730.15,21.13,4537
4538,27.7,113.15,83.35,99682.95,21.09,4538
4539,27.7,113.2,83.62,99635.75,21.06,4539
4540,27.7,113.25,83.61,99589.75,21.03,4540
4541,27.7,113.3,84.17,99384.55,20.9,4541
4542,27.7,113.35,84.56,99293.75,20.85,4542
4543,27.7,113.4,84.96,99202.95,20.79,4543
4544,27.7,113.45,85.35,99112.15,20.74,4544
4545,27.7,113.5,85.75,99021.35,20.68,4545
4546,27.7,113.55,86.24,98803.35,20.58,4546
4547,27.7,113.6,87.03,98748.55,20.54,4547
4548,27.7,113.65,87.81,98693.75,20.51,4548
4549,27.7,113.7,88.6,98638.95,20.47,4549
4550,27.7,113.75,89.38,98584.15,20.44,4550
4551,27.7,113.8,89.87,98347.95,20.36,4551
4552,27.7,113.85,90.36,98111.75,20.29,4552
4553,27.7,113.9,90.86,97875.55,20.21,4553
4554,27.7,113.95,91.35,97639.35,20.14,4554
4555,27.7,114,91.29,97375.55,20.05,4555
4556,27.7,114.05,91.47,97446.95,20.17,4556
4557,27.7,114.1,91.53,97278.15,20.17,4557
4558,27.7,114.15,91.6,97109.35,20.18,4558
4559,27.7,114.2,91.66,96940.55,20.18,4559
4560,27.7,114.25,91.73,96771.75,20.18,4560
4561,27.7,114.3,91.7,96938.35,20.35,4561
4562,27.7,114.35,91.68,97104.95,20.53,4562
4563,27.7,114.4,91.65,97271.55,20.7,4563
4564,27.7,114.45,91.63,97438.15,20.87,4564
4565,27.7,114.5,92.15,97643.55,21.08,4565
4566,27.7,114.55,93.39,97923.55,21.29,4566
