time_utc,time_bj,latitude,longitude,t2m_K,sp_Pa,t2m_C
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,113.25,297.76892,97716.375,24.618927
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,113.5,296.33142,95246.375,23.181427
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,113.75,294.76697,91355.375,21.616974
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,114.0,293.72595,89086.375,20.575958
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,114.25,295.515,94014.375,22.36502
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,114.5,296.91736,97013.375,23.767365
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,114.75,297.56775,97752.375,24.417755
2025-06-03 06:00:00,2025-06-03 14:00:00,26.25,115.0,297.96228,97591.375,24.812286
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,112.0,297.49548,93756.375,24.34549
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,112.25,297.8236,95418.375,24.673615
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,112.5,298.224,96995.375,25.074005
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,112.75,297.9408,97676.375,24.790802
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,113.0,297.82556,98068.375,24.675568
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,113.25,297.02673,96736.375,23.87674
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,113.5,295.8197,93477.375,22.669708
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,113.75,294.88806,89715.375,21.738068
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,114.0,294.49548,89092.375,21.34549
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,114.25,295.6947,93929.375,22.544708
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,114.5,296.9408,96678.375,23.790802
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,114.75,297.81384,97716.375,24.663849
2025-06-03 06:00:00,2025-06-03 14:00:00,26.0,115.0,298.36658,97881.375,25.216583
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,112.0,299.3158,96368.375,26.165802
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,112.25,298.80798,97263.375,25.65799
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,112.5,298.17126,97172.375,25.02127
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,112.75,297.3744,96379.375,24.224396
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,113.0,296.66736,95740.375,23.517365
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,113.25,296.13806,94626.375,22.988068
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,113.5,296.265,93412.375,23.11502
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,113.75,296.5736,92115.375,23.423615
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,114.0,296.1693,92554.375,23.019318
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,114.25,296.42712,94836.375,23.27713
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,114.5,297.50525,97048.375,24.355255
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,114.75,298.1986,97760.375,25.048615
2025-06-03 06:00:00,2025-06-03 14:00:00,25.75,115.0,298.474,97539.375,25.324005
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,112.0,298.44666,96045.375,25.296661
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,112.25,297.6908,95906.375,24.540802
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,112.5,297.39392,95383.375,24.243927
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,112.75,297.42517,95494.375,24.275177
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,113.0,296.80994,94894.375,23.659943
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,113.25,296.47205,93761.375,23.322052
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,113.5,296.59705,92631.375,23.447052
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,113.75,296.87244,92912.375,23.722443
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,114.0,296.25525,93439.375,23.105255
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,114.25,296.8275,95320.375,23.67752
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,114.5,297.80603,96847.375,24.656036
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,114.75,298.53455,97631.375,25.384552
2025-06-03 06:00:00,2025-06-03 14:00:00,25.5,115.0,298.75134,97404.375,25.601349
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,112.0,296.48962,92518.375,23.33963
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,112.25,297.11267,93497.375,23.962677
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,112.5,297.6537,94617.375,24.503693
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,112.75,297.4779,95016.375,24.327911
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,113.0,297.17712,95071.375,24.02713
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,113.25,297.07947,94425.375,23.929474
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,113.5,297.8158,95149.375,24.665802
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,113.75,297.97986,95421.375,24.829865
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,114.0,296.77087,94424.375,23.62088
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,114.25,297.4486,95838.375,24.298615
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,114.5,298.3451,97215.375,25.195099
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,114.75,298.72986,97518.375,25.579865
2025-06-03 06:00:00,2025-06-03 14:00:00,25.25,115.0,298.86072,97178.375,25.710724
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,112.0,297.77087,92608.375,24.62088
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,112.25,298.52283,93925.375,25.372833
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,112.5,298.83337,95350.375,25.68338
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,112.75,297.0033,93509.375,23.853302
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,113.0,296.48376,93417.375,23.33377
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,113.25,297.40173,95861.375,24.25174
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,113.5,298.2025,96762.375,25.05252
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,113.75,298.67322,97214.375,25.523224
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,114.0,297.27673,95319.375,24.12674
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,114.25,297.49158,96010.375,24.341583
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,114.5,297.74548,96295.375,24.59549
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,114.75,298.16736,96625.375,25.017365
2025-06-03 06:00:00,2025-06-03 14:00:00,25.0,115.0,298.82166,96780.375,25.671661
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,112.0,298.99548,94103.375,25.84549
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,112.25,299.37048,95100.375,26.22049
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,112.5,299.52673,95956.375,26.37674
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,112.75,297.65564,93424.375,24.505646
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,113.0,296.6029,92877.375,23.452911
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,113.25,297.52283,95326.375,24.372833
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,113.5,297.6283,96825.375,24.478302
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,113.75,298.11072,97308.375,24.960724
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,114.0,297.2533,95577.375,24.103302
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,114.25,296.85876,95270.375,23.70877
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,114.5,296.9779,95345.375,23.827911
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,114.75,297.61853,95832.375,24.468536
2025-06-03 06:00:00,2025-06-03 14:00:00,24.75,115.0,298.27478,95987.375,25.124786
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,112.0,298.31384,93974.375,25.163849
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,112.25,298.40173,94606.375,25.25174
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,112.5,299.099,95385.375,25.949005
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,112.75,299.41345,95430.375,26.263458
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,113.0,298.3197,95014.375,25.169708
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,113.25,297.67517,95923.375,24.525177
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,113.5,297.5736,97226.375,24.423615
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,113.75,297.37634,96859.375,24.226349
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,114.0,297.0404,95849.375,23.890411
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,114.25,296.54236,95258.375,23.392365
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,114.5,296.30603,94832.375,23.156036
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,114.75,296.98572,95400.375,23.835724
2025-06-03 06:00:00,2025-06-03 14:00:00,24.5,115.0,298.13806,96568.375,24.988068
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,112.0,298.82947,94631.375,25.679474
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,112.25,298.03845,93823.375,24.888458
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,112.5,298.56775,94674.375,25.417755
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,112.75,299.765,96761.375,26.61502
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,113.0,299.4154,98019.375,26.265411
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,113.25,298.6029,98482.375,25.452911
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,113.5,297.92126,98178.375,24.77127
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,113.75,297.53064,97496.375,24.380646
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,114.0,297.04822,96510.375,23.898224
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,114.25,296.46423,95845.375,23.31424
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,114.5,296.2826,95569.375,23.132599
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,114.75,296.86072,96412.375,23.710724
2025-06-03 06:00:00,2025-06-03 14:00:00,24.25,115.0,297.99353,97620.375,24.843536
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,112.0,300.71033,98088.375,27.560333
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,112.25,300.2533,97181.375,27.103302
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,112.5,299.19275,95653.375,26.042755
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,112.75,298.88416,96373.375,25.734161
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,113.0,298.6361,97770.375,25.486115
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,113.25,298.1908,98363.375,25.040802
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,113.5,297.6654,98103.375,24.515411
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,113.75,297.28064,97191.375,24.130646
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,114.0,296.7572,95774.375,23.607208
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,114.25,296.68884,95921.375,23.538849
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,114.5,297.099,96761.375,23.949005
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,114.75,297.45837,97409.375,24.30838
2025-06-03 06:00:00,2025-06-03 14:00:00,24.0,115.0,297.74353,97381.375,24.593536
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,112.0,300.33667,98619.625,27.186676
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,112.25,300.6648,99462.625,27.514801
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,112.5,300.89526,99869.625,27.74527
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,112.75,300.95386,99758.625,27.803864
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,113.0,300.81323,99076.625,27.663239
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,113.25,300.9734,99408.625,27.823395
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,113.5,301.18042,99944.625,28.030426
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,113.75,301.1902,100142.625,28.040192
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,114.0,301.02808,100016.625,27.878082
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,114.25,300.8152,99756.625,27.665192
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,114.5,300.83472,100132.625,27.684723
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,114.75,300.6765,99961.625,27.52652
2025-06-03 07:00:00,2025-06-03 15:00:00,31.0,115.0,300.13354,99030.625,26.983551
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,112.0,300.55933,99731.625,27.409332
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,112.25,300.95972,100016.625,27.809723
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,112.5,301.09448,100066.625,27.944489
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,112.75,301.16675,100080.625,28.016754
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,113.0,301.198,100111.625,28.048004
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,113.25,301.18628,100219.625,28.036285
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,113.5,301.19604,100321.625,28.046051
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,113.75,301.14526,100374.625,27.99527
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,114.0,301.0437,100366.625,27.893707
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,114.25,300.84644,100257.625,27.696442
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,114.5,300.57886,100252.625,27.428864
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,114.75,300.52808,100104.625,27.378082
2025-06-03 07:00:00,2025-06-03 15:00:00,30.75,115.0,300.37964,99608.625,27.229645
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,112.0,301.09058,100269.625,27.940582
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,112.25,301.0183,100144.625,27.868317
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,112.5,301.12378,100194.625,27.973785
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,112.75,301.25854,100293.625,28.108551
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,113.0,301.3152,100352.625,28.165192
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,113.25,301.198,100311.625,28.048004
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,113.5,301.20972,100297.625,28.059723
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,113.75,301.06323,100287.625,27.913239
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,114.0,300.7937,100303.625,27.643707
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,114.25,300.46558,100376.625,27.315582
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,114.5,300.32495,100369.625,27.174957
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,114.75,300.41284,100464.625,27.262848
2025-06-03 07:00:00,2025-06-03 15:00:00,30.5,115.0,300.52612,100306.625,27.37613
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,112.0,301.2527,100229.625,28.102692
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,112.25,301.2312,100246.625,28.081207
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,112.5,301.38745,100323.625,28.237457
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,112.75,301.30737,100362.625,28.15738
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,113.0,301.1355,100287.625,27.985504
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,113.25,301.0437,100305.625,27.893707
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,113.5,301.08472,100425.625,27.934723
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,113.75,300.95386,100378.625,27.803864
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,114.0,300.54175,100386.625,27.391754
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,114.25,300.23315,100361.625,27.08316
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,114.5,300.09253,100200.625,26.942535
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,114.75,300.15894,100011.625,27.008942
2025-06-03 07:00:00,2025-06-03 15:00:00,30.25,115.0,300.40112,100065.625,27.25113
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,112.0,301.52612,100198.625,28.37613
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,112.25,301.38354,100245.625,28.233551
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,112.5,301.28784,100285.625,28.137848
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,112.75,301.1316,100309.625,27.981598
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,113.0,300.86792,100387.625,27.717926
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,113.25,300.7058,100430.625,27.555817
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,113.5,300.4734,100407.625,27.323395
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,113.75,300.36597,100253.625,27.215973
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,114.0,300.20972,100236.625,27.059723
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,114.25,300.32886,100174.625,27.178864
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,114.5,300.27026,99950.625,27.12027
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,114.75,300.21753,99505.625,27.067535
2025-06-03 07:00:00,2025-06-03 15:00:00,30.0,115.0,300.21558,99242.625,27.065582
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,112.0,301.739,100204.625,28.58902
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,112.25,301.58472,100255.625,28.434723
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,112.5,301.19995,100236.625,28.049957
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,112.75,300.87573,100205.625,27.725739
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,113.0,300.65112,100287.625,27.50113
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,113.25,300.35425,100247.625,27.204254
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,113.5,300.07495,100155.625,26.924957
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,113.75,299.86987,99744.625,26.71988
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,114.0,299.80737,99517.625,26.65738
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,114.25,299.80542,99199.625,26.655426
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,114.5,299.88354,98647.625,26.733551
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,114.75,299.95386,98282.625,26.803864
2025-06-03 07:00:00,2025-06-03 15:00:00,29.75,115.0,300.1726,98509.625,27.022614
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,112.0,301.80347,100166.625,28.653473
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,112.25,301.7273,100264.625,28.577301
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,112.5,301.29956,100268.625,28.149567
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,112.75,300.84058,100223.625,27.690582
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,113.0,300.5144,100118.625,27.36441
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,113.25,300.21558,100077.625,27.065582
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,113.5,299.72534,99222.625,26.575348
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,113.75,299.47534,98533.625,26.325348
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,114.0,299.56714,98182.625,26.417145
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,114.25,299.34058,97289.625,26.190582
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,114.5,299.41675,96736.625,26.266754
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,114.75,299.5769,97039.625,26.42691
2025-06-03 07:00:00,2025-06-03 15:00:00,29.5,115.0,299.8855,97614.625,26.735504
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,112.0,301.80542,100172.625,28.655426
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,112.25,301.74487,100277.625,28.59488
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,112.5,301.30542,100299.625,28.155426
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,112.75,300.7898,100288.625,27.639801
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,113.0,300.46362,100161.625,27.31363
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,113.25,300.32495,99523.625,27.174957
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,113.5,299.82495,98597.625,26.674957
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,113.75,299.32104,97372.625,26.171051
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,114.0,299.53003,97119.625,26.380035
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,114.25,299.30933,96252.625,26.159332
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,114.5,299.47534,96202.625,26.325348
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,114.75,299.60034,96517.625,26.450348
2025-06-03 07:00:00,2025-06-03 15:00:00,29.25,115.0,299.20776,96020.625,26.05777
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,112.0,301.75464,100126.625,28.604645
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,112.25,301.5027,100273.625,28.352692
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,112.5,301.07104,100289.625,27.921051
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,112.75,300.65308,100290.625,27.503082
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,113.0,300.60425,100185.625,27.454254
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,113.25,300.46558,99546.625,27.315582
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,113.5,300.16675,98410.625,27.016754
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,113.75,299.49683,97002.625,26.346832
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,114.0,299.55347,96855.625,26.403473
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,114.25,299.8484,96923.625,26.698395
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,114.5,300.01636,96873.625,26.866364
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,114.75,299.73315,96017.625,26.58316
2025-06-03 07:00:00,2025-06-03 15:00:00,29.0,115.0,298.79175,94428.625,25.641754
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,112.0,301.3816,99935.625,28.231598
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,112.25,301.0476,100044.625,27.897614
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,112.5,300.8152,100299.625,27.665192
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,112.75,300.5652,100135.625,27.415192
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,113.0,300.44214,99984.625,27.292145
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,113.25,300.46362,99419.625,27.31363
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,113.5,300.2683,98399.625,27.118317
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,113.75,299.90112,97090.625,26.75113
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,114.0,299.54175,96245.625,26.391754
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,114.25,299.79956,96169.625,26.649567
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,114.5,299.91675,96107.625,26.766754
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,114.75,299.58276,95061.625,26.43277
2025-06-03 07:00:00,2025-06-03 15:00:00,28.75,115.0,299.47144,94846.625,26.321442
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,112.0,300.46362,99016.625,27.31363
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,112.25,300.62183,99656.625,27.471832
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,112.5,300.5808,100228.625,27.430817
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,112.75,300.42456,99922.625,27.274567
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,113.0,300.5808,99622.625,27.430817
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,113.25,300.71948,99031.625,27.569489
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,113.5,300.75073,98182.625,27.600739
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,113.75,300.52026,96901.625,27.37027
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,114.0,299.84253,95475.625,26.692535
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,114.25,299.58667,95217.625,26.436676
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,114.5,299.77222,95608.625,26.622223
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,114.75,300.24487,96587.625,27.09488
2025-06-03 07:00:00,2025-06-03 15:00:00,28.5,115.0,300.79956,98123.625,27.649567
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,112.0,299.0808,96887.625,25.930817
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,112.25,299.71167,98394.625,26.561676
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,112.5,300.27026,99627.625,27.12027
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,112.75,300.43237,99733.625,27.28238
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,113.0,300.96558,99838.625,27.815582
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,113.25,301.36792,99504.625,28.217926
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,113.5,301.39722,98696.625,28.247223
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,113.75,300.97925,97664.625,27.829254
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,114.0,300.05933,96618.625,26.909332
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,114.25,299.76245,96978.625,26.612457
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,114.5,300.1316,98123.625,26.981598
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,114.75,300.79565,99419.625,27.64566
2025-06-03 07:00:00,2025-06-03 15:00:00,28.25,115.0,300.92847,99967.625,27.778473
2025-06-03 07:00:00,2025-06-03 15:00:00,28.0,112.0,299.4265,96913.625,26.27652
2025-06-03 07:00:00,2025-06-03 15:00:00,28.0,112.25,299.96558,98583.625,26.815582
2025-06-03 07:00:00,2025-06-03 15:00:00,28.0,112.5,300.2605,99425.625,27.110504
2025-06-03 07:00:00,2025-06-03 15:00:00,28.0,112.75,300.5144,99725.625,27.36441
