id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,pwv,dataset,formatted_time,rh,sp,t2m
473,P3820,2025/06/03 00:00,27.12,109.98,536.5,怀化市,高坡街,洪江市,20.47,98,947.5,18.2,39.7542,train,2025-06-03 00:00:00,74.47,98092.59,20.37
474,P7320,2025/06/03 00:00,27.12,112.59,161.9,衡阳市,山峙门水库,衡阳县,21.56,94,989.1,19.7,50.919,train,2025-06-03 00:00:00,77.44,99178.03,21.06
475,P5791,2025/06/03 00:00,27.12,113.53,143.0,株洲市,银坑,攸县,22.42,93,989.8,20.5,39.9123,test,2025-06-03 00:00:00,80.97,97709.75,20.2
476,P6445,2025/06/03 00:00,27.13,111.94,185.6,邵阳市,佘田桥,邵东市,22.99,99,988.6,19.9,42.9394,train,2025-06-03 00:00:00,74.51,98080.91,20.37
477,P7052,2025/06/03 00:00,27.13,112.69,152.0,衡阳市,九观桥水库,衡山县,21.77,92,991,20.2,55.6511,train,2025-06-03 00:00:00,78.37,99253.47,21.14
478,P5789,2025/06/03 00:00,27.13,113.67,238.3,株洲市,南源,攸县,22.37,100,978,19.3,48.9557,train,2025-06-03 00:00:00,81.17,96882.11,19.84
479,P3860,2025/06/03 00:00,27.14,109.97,172.1,怀化市,横岩,洪江市,21.77,92,986.4,20.2,42.4056,train,2025-06-03 00:00:00,74.55,98069.23,20.36
480,P5792,2025/06/03 00:00,27.14,113.23,97.5,株洲市,桃水,攸县,21.8,83,995.1,21.9,48.9867,test,2025-06-03 00:00:00,79.1,98725.55,20.79
481,P6299,2025/06/03 00:00,27.15,110.73,303.4,邵阳市,水东,洞口县,22.1,100,972.8,19.1,32.1231,train,2025-06-03 00:00:00,74.59,98057.55,20.36
482,P7301,2025/06/03 00:00,27.15,112.29,108.3,衡阳市,洪市,衡阳县,22.01,88,996.9,21.1,43.169,train,2025-06-03 00:00:00,75.7,98733.19,20.8
483,P7325,2025/06/03 00:00,27.15,112.42,92.0,衡阳市,渣江,衡阳县,22.83,93,999.2,20.8,54.3879,train,2025-06-03 00:00:00,76.16,98925.95,20.93
484,P7057,2025/06/03 00:00,27.15,112.8,95.0,衡阳市,永和,衡山县,23.18,95,997.4,20.7,56.0125,train,2025-06-03 00:00:00,78.99,99190.95,21.16
485,P5788,2025/06/03 00:00,27.15,113.37,77.8,株洲市,大同,攸县,22.95,89,997.2,21.6,44.1526,test,2025-06-03 00:00:00,79.96,98415.55,20.59
486,P5784,2025/06/03 00:00,27.15,113.53,134.9,株洲市,大田,攸县,22.2,95,990.7,20.0,32.7296,train,2025-06-03 00:00:00,81.59,97686.59,20.18
487,P5786,2025/06/03 00:00,27.15,113.66,202.8,株洲市,鸾山,攸县,23.08,100,983.8,19.8,45.5441,train,2025-06-03 00:00:00,81.68,96910.47,19.85
488,P5842,2025/06/03 00:00,27.16,113.31,124.9,株洲市,黄沙桥水库,攸县,22.06,85,991.8,21.7,38.201,train,2025-06-03 00:00:00,79.64,98593.23,20.7
489,P6435,2025/06/03 00:00,27.17,111.9,245.9,邵阳市,火厂坪,邵东市,22.86,96,979.6,20.3,49.8279,train,2025-06-03 00:00:00,74.67,98034.19,20.35
490,P3871,2025/06/03 00:00,27.18,109.13,437.0,怀化市,扶罗,新晃侗族自治县,20.3,93,960.8,18.9,33.4128,test,2025-06-03 00:00:00,74.71,98022.51,20.34
491,57766,2025/06/03 00:00,27.18,111.45,311.0,邵阳市,邵阳,大祥区,21.12,95,973.3,19.2,46.8137,train,2025-06-03 00:00:00,74.71,98022.51,20.34
492,P7020,2025/06/03 00:00,27.18,113.15,132.7,衡阳市,杨桥,衡东县,20.64,81,993.3,21.4,44.2014,train,2025-06-03 00:00:00,79.72,98962.99,20.95
493,P4144,2025/06/03 00:00,27.19,110.17,326.0,怀化市,洪江市熟坪,洪江市,21.55,100,973,18.7,41.5797,train,2025-06-03 00:00:00,74.75,98010.83,20.34
494,P6312,2025/06/03 00:00,27.19,110.4,479.5,邵阳市,江口,洞口县,22.24,100,952.1,19.2,47.9277,train,2025-06-03 00:00:00,74.75,98010.83,20.34
495,P6395,2025/06/03 00:00,27.19,111.58,228.0,邵阳市,采塘水库,大祥区,23.08,100,981.1,19.8,41.8668,test,2025-06-03 00:00:00,74.75,98010.83,20.34
496,P7336,2025/06/03 00:00,27.19,112.23,109.7,衡阳市,曲兰,衡阳县,27.25,100,994.2,22.5,57.6529,train,2025-06-03 00:00:00,75.7,98570.63,20.75
497,P7318,2025/06/03 00:00,27.2,112.49,81.5,衡阳市,斜陂堰水库,衡阳县,24.25,100,998.2,20.6,57.0274,train,2025-06-03 00:00:00,76.68,98939.35,20.98
498,P7006,2025/06/03 00:00,27.2,113.19,74.9,衡阳市,蓬源,衡东县,22.89,82,994.2,22.9,38.4571,train,2025-06-03 00:00:00,79.94,98903.79,20.9
499,57754,2025/06/03 00:00,27.21,109.84,252.0,怀化市,洪江,洪江市,20.74,91,980.4,19.6,40.3878,train,2025-06-03 00:00:00,74.83,97987.47,20.33
500,P6391,2025/06/03 00:00,27.21,111.45,210.0,邵阳市,雷达站,大祥区,22.94,100,978.7,19.7,45.2955,test,2025-06-03 00:00:00,74.83,97987.47,20.33
501,P6385,2025/06/03 00:00,27.21,111.58,243.0,邵阳市,渡头桥,双清区,22.76,98,981.9,19.9,39.9505,train,2025-06-03 00:00:00,74.83,97987.47,20.33
502,P7012,2025/06/03 00:00,27.21,112.87,87.2,衡阳市,新塘,衡东县,23.67,97,999.2,20.7,53.8219,train,2025-06-03 00:00:00,79.92,99214.67,21.18
503,P5854,2025/06/03 00:00,27.21,113.58,211.6,株洲市,酒埠江景区,攸县,22.86,96,984.3,20.3,49.6588,train,2025-06-03 00:00:00,82.87,97339.67,20.01
504,P6311,2025/06/03 00:00,27.22,110.67,340.0,邵阳市,山门,洞口县,21.88,99,969.4,19.1,48.9697,train,2025-06-03 00:00:00,74.87,97975.79,20.32
505,P7313,2025/06/03 00:00,27.22,112.31,190.3,衡阳市,三湖,衡阳县,21.06,89,987.2,20.2,52.311,test,2025-06-03 00:00:00,76.13,98674.31,20.84
506,P6925,2025/06/03 00:00,27.22,112.75,80.0,衡阳市,红星,南岳区,22.07,91,998.9,20.6,51.7673,train,2025-06-03 00:00:00,79.82,99192.39,21.18
507,P7018,2025/06/03 00:00,27.22,113.03,99.1,衡阳市,白莲,衡东县,22.55,93,997.7,20.6,53.3868,train,2025-06-03 00:00:00,80.39,99289.39,21.18
508,P5880,2025/06/03 00:00,27.22,113.11,135.0,株洲市,长远,渌口区,22.62,95,992.8,20.3,55.8764,train,2025-06-03 00:00:00,80.29,99111.47,21.05
509,P5785,2025/06/03 00:00,27.22,113.73,273.5,株洲市,石联,攸县,21.88,99,975.1,19.1,42.9128,train,2025-06-03 00:00:00,83.19,96435.59,19.62
510,P5790,2025/06/03 00:00,27.22,113.8,402.5,株洲市,老漕,攸县,21.28,100,959.7,18.5,40.9079,test,2025-06-03 00:00:00,82.9,96221.03,19.57
511,P3870,2025/06/03 00:00,27.23,109.29,473.0,怀化市,降溪,新晃侗族自治县,20.21,98,955.2,18.0,33.4177,train,2025-06-03 00:00:00,74.91,97964.11,20.32
512,P4149,2025/06/03 00:00,27.23,109.73,281.0,怀化市,岩垅,洪江市,21.88,96,977,19.6,46.35,train,2025-06-03 00:00:00,74.91,97964.11,20.32
513,P5782,2025/06/03 00:00,27.23,113.3,156.3,株洲市,湖沙垅水库,攸县,23.73,92,989,21.6,53.5809,train,2025-06-03 00:00:00,80.73,98649.19,20.72
514,P5783,2025/06/03 00:00,27.23,113.43,101.3,株洲市,网岭,攸县,21.65,85,995.3,21.4,47.3145,train,2025-06-03 00:00:00,82.34,98100.59,20.39
515,P6380,2025/06/03 00:00,27.24,111.37,310.0,邵阳市,马石坝水库,北塔区,17.68,79,980.3,19.3,29.1095,test,2025-06-03 00:00:00,74.95,97952.43,20.31
516,57769,2025/06/03 00:00,27.24,111.74,253.9,邵阳市,邵东,邵东市,22.37,100,974,19.3,46.1,train,2025-06-03 00:00:00,74.95,97952.43,20.31
517,P7062,2025/06/03 00:00,27.24,112.84,345.0,衡阳市,紫金山林场,衡山县,20.33,87,968.9,20.0,45.8483,train,2025-06-03 00:00:00,80.27,99229.79,21.19
518,P7327,2025/06/03 00:00,27.25,112.36,123.6,衡阳市,柿竹水库,衡阳县,21.83,94,993.2,19.9,44.1086,train,2025-06-03 00:00:00,76.48,98692.75,20.88
519,P5878,2025/06/03 00:00,27.25,113.22,540.0,株洲市,蓬源仙,渌口区,19.51,94,949.1,18.1,27.6026,train,2025-06-03 00:00:00,80.56,98911.47,20.89
520,P6214,2025/06/03 00:00,27.26,111.15,312.0,邵阳市,滩头,隆回县,21.82,100,971.5,18.9,38.1141,test,2025-06-03 00:00:00,75.01,97951.83,20.31
521,57777,2025/06/03 00:00,27.26,112.84,159.1,衡阳市,衡山,衡山县,22.73,92,990,20.9,57.4765,train,2025-06-03 00:00:00,80.49,99253.35,21.2
522,P5781,2025/06/03 00:00,27.26,113.7,170.1,株洲市,黄丰桥,攸县,23.37,100,986.3,20.0,45.1549,train,2025-06-03 00:00:00,83.97,96626.83,19.69
523,P7004,2025/06/03 00:00,27.28,112.94,75.3,衡阳市,石湾,衡东县,22.51,90,1000.7,21.1,53.4137,train,2025-06-03 00:00:00,80.89,99368.47,21.22
524,P5780,2025/06/03 00:00,27.28,113.57,107.8,株洲市,双田,攸县,23.12,93,995.1,21.0,50.8569,train,2025-06-03 00:00:00,84.16,97487.35,20.05
525,P4676,2025/06/03 00:00,27.29,112.09,109.5,娄底市,花门,双峰县,21.36,87,995,20.8,51.1404,test,2025-06-03 00:00:00,75.55,98208.63,20.51
526,57776,2025/06/03 00:00,27.3,112.69,1265.9,衡阳市,南岳,南岳区,14.77,100,869.8,12.8,44.7796,train,2025-06-03 00:00:00,79.69,99110.67,21.13
527,P3853,2025/06/03 00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,20.26,97,957.2,18.2,36.9729,train,2025-06-03 00:00:00,75.12,98007.23,20.34
528,P7060,2025/06/03 00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,22.83,93,1001.8,20.8,51.9303,train,2025-06-03 00:00:00,80.98,99345.95,21.2
529,P5778,2025/06/03 00:00,27.31,113.08,86.4,株洲市,四房,渌口区,23.86,99,998.4,20.5,55.8048,train,2025-06-03 00:00:00,81.23,99353.63,21.16
530,P5775,2025/06/03 00:00,27.31,113.62,161.9,株洲市,山关水库,攸县,23.91,98,988.9,20.7,49.7675,test,2025-06-03 00:00:00,84.7,97305.19,19.96
531,P3857,2025/06/03 00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,18.01,81,971,19.2,37.0313,train,2025-06-03 00:00:00,75.14,98018.31,20.34
532,P4143,2025/06/03 00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,21.3,97,982.8,19.0,45.2877,train,2025-06-03 00:00:00,75.14,98018.31,20.34
533,57765,2025/06/03 00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,13.81,80,857.1,15.2,31.5517,train,2025-06-03 00:00:00,75.14,98018.31,20.34
534,P7067,2025/06/03 00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,18.69,83,994.8,19.4,37.1682,train,2025-06-03 00:00:00,78.65,99017.79,21.07
535,P5779,2025/06/03 00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,24.25,100,985.3,20.6,46.4055,test,2025-06-03 00:00:00,81.49,98870.75,20.82
536,P6444,2025/06/03 00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,22.62,98,977.1,19.8,48.4109,train,2025-06-03 00:00:00,75.16,98029.39,20.35
537,P4666,2025/06/03 00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,21.76,87,995.8,21.1,49.2754,train,2025-06-03 00:00:00,75.76,98281.63,20.56
538,P7058,2025/06/03 00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,22.48,98,992.8,19.7,59.0709,train,2025-06-03 00:00:00,79.47,99089.79,21.11
539,P5774,2025/06/03 00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,21.74,88,995.1,20.9,46.2034,train,2025-06-03 00:00:00,83.06,98386.15,20.51
540,P3849,2025/06/03 00:00,27.34,109.91,240.0,怀化市,牌楼,中方县,22.15,99,982.3,19.3,49.1486,test,2025-06-03 00:00:00,75.18,98040.47,20.35
541,57768,2025/06/03 00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.55,100,975,18.7,43.4,train,2025-06-03 00:00:00,75.18,98040.47,20.35
542,P5773,2025/06/03 00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,23.26,93,997.2,21.1,40.354,train,2025-06-03 00:00:00,84.36,97952.79,20.25
543,P4057,2025/06/03 00:00,27.35,109.84,343.0,怀化市,桐木,中方县,22.24,100,970.5,19.2,48.8425,train,2025-06-03 00:00:00,75.2,98051.55,20.36
544,P7063,2025/06/03 00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,22.57,99,995.6,19.6,52.7085,train,2025-06-03 00:00:00,78.68,99019.47,21.07
545,P6211,2025/06/03 00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,21.07,99,970.4,18.5,31.8938,test,2025-06-03 00:00:00,75.22,98062.63,20.36
546,P7065,2025/06/03 00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,23.57,96,999.3,20.8,53.628,train,2025-06-03 00:00:00,80.76,99269.59,21.15
547,P5777,2025/06/03 00:00,27.36,113.16,109.0,株洲市,文家,渌口区,22.1,94,995.9,20.1,53.1838,train,2025-06-03 00:00:00,81.56,99284.71,21.07
548,57744,2025/06/03 00:00,27.37,109.16,353.0,怀化市,新晃,新晃侗族自治县,20.71,92,969.5,19.4,47.6,train,2025-06-03 00:00:00,75.24,98073.71,20.37
549,P6225,2025/06/03 00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,20.52,97,973.1,18.4,30.348,train,2025-06-03 00:00:00,75.24,98073.71,20.37
550,P6260,2025/06/03 00:00,27.37,111.67,294.1,邵阳市,潭府,新邵县,20.99,98,974.5,18.6,31.7516,test,2025-06-03 00:00:00,75.24,98073.71,20.37
551,P7051,2025/06/03 00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,23.72,99,996.7,20.4,53.4207,train,2025-06-03 00:00:00,77.9,98949.15,21.02
552,P4862,2025/06/03 00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,24.4,100,999.1,20.7,57.7053,train,2025-06-03 00:00:00,81.05,99322.19,21.16
553,P5879,2025/06/03 00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,22.1,94,995.8,20.1,53.3688,train,2025-06-03 00:00:00,81.59,99195.31,21.0
554,P4672,2025/06/03 00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,22.24,94,994.6,20.2,54.3887,train,2025-06-03 00:00:00,75.46,98161.11,20.44
555,P4677,2025/06/03 00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,21.43,94,991.9,19.6,47.6443,test,2025-06-03 00:00:00,76.54,98659.11,20.85
556,P7068,2025/06/03 00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,21.88,96,993.7,19.6,49.1119,train,2025-06-03 00:00:00,78.59,99009.87,21.05
557,P7003,2025/06/03 00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,21.47,88,1003,20.7,45.5476,train,2025-06-03 00:00:00,81.76,99504.87,21.22
558,P3846,2025/06/03 00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,21.15,100,956.8,18.4,44.2215,train,2025-06-03 00:00:00,75.3,98106.95,20.38
559,P4131,2025/06/03 00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.24,100,951.6,17.7,35.4709,train,2025-06-03 00:00:00,75.3,98106.95,20.38
560,P6264,2025/06/03 00:00,27.4,111.27,277.3,邵阳市,巨口铺,新邵县,22.51,100,974.8,19.4,56.4702,test,2025-06-03 00:00:00,75.3,98106.95,20.38
561,P4668,2025/06/03 00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.06,89,994.1,20.2,48.9631,train,2025-06-03 00:00:00,75.3,98106.95,20.38
562,P4674,2025/06/03 00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,21.84,97,992.7,19.4,40.7899,train,2025-06-03 00:00:00,77.47,98903.43,21.0
563,P5767,2025/06/03 00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,23.77,98,997.2,20.6,52.6607,train,2025-06-03 00:00:00,84.14,98339.35,20.44
564,P4042,2025/06/03 00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,21.17,97,967.7,18.9,45.4281,train,2025-06-03 00:00:00,75.32,98118.03,20.39
565,P7061,2025/06/03 00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,22.39,97,997.4,19.8,57.1641,test,2025-06-03 00:00:00,79.55,99115.99,21.09
566,P5766,2025/06/03 00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,23.47,95,985.4,20.9,50.7396,train,2025-06-03 00:00:00,82.99,98813.75,20.73
567,P4050,2025/06/03 00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.99,100,948.5,17.5,35.5719,train,2025-06-03 00:00:00,75.34,98129.11,20.39
568,P5876,2025/06/03 00:00,27.42,113.09,54.0,株洲市,平山,渌口区,22.66,94,1002.1,20.5,55.9185,train,2025-06-03 00:00:00,82.07,99466.87,21.16
569,P4019,2025/06/03 00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,21.34,99,971.8,18.7,43.5935,train,2025-06-03 00:00:00,75.36,98140.19,20.4
570,P4669,2025/06/03 00:00,27.43,112.11,83.5,娄底市,岳家,双峰县,22.81,97,996.2,20.1,47.1496,test,2025-06-03 00:00:00,76.08,98420.03,20.64
571,P5764,2025/06/03 00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,22.62,91,1003.1,21.0,50.1757,train,2025-06-03 00:00:00,82.15,99521.63,21.19
572,P6256,2025/06/03 00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,20.17,93,977.1,18.8,39.647,train,2025-06-03 00:00:00,75.38,98151.27,20.4
573,P4661,2025/06/03 00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.19,89,992.4,20.3,45.8314,train,2025-06-03 00:00:00,75.38,98151.27,20.4
574,P4651,2025/06/03 00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,21.96,90,997.6,20.7,32.6019,train,2025-06-03 00:00:00,76.29,98507.43,20.71
575,P5849,2025/06/03 00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,22.52,94,999.2,20.4,53.7436,test,2025-06-03 00:00:00,82.21,99419.99,21.1
576,57745,2025/06/03 00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,21.26,95,978.5,19.3,43.0104,train,2025-06-03 00:00:00,75.4,98162.35,20.41
577,P3833,2025/06/03 00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,22.1,100,979.3,19.1,54.8114,train,2025-06-03 00:00:00,75.4,98162.35,20.41
578,P6251,2025/06/03 00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,21.43,97,972.6,19.1,49.8885,train,2025-06-03 00:00:00,75.4,98162.35,20.41
579,57774,2025/06/03 00:00,27.45,112.17,103.1,娄底市,双峰,双峰县,21.56,94,990.9,19.7,50.3,train,2025-06-03 00:00:00,76.51,98594.83,20.78
580,P4200,2025/06/03 00:00,27.46,109.95,236.0,怀化市,中方站,中方县,20.97,92,981.9,19.6,46.04,test,2025-06-03 00:00:00,75.42,98173.43,20.41
581,P5765,2025/06/03 00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,22.94,94,994.2,20.7,54.4953,train,2025-06-03 00:00:00,83.91,98723.35,20.65
582,P6263,2025/06/03 00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,20.37,100,930.2,17.8,35.1539,train,2025-06-03 00:00:00,75.44,98184.51,20.42
583,P4670,2025/06/03 00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.7,94,993,19.8,44.1488,train,2025-06-03 00:00:00,77.85,98933.67,21.0
584,P4860,2025/06/03 00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,22.07,91,997.4,20.6,49.7879,train,2025-06-03 00:00:00,80.73,99286.03,21.09
585,P5763,2025/06/03 00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,24.65,95,999.3,21.7,50.0842,test,2025-06-03 00:00:00,85.49,98164.07,20.31
586,P4667,2025/06/03 00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,21.58,89,999.1,20.6,45.2791,train,2025-06-03 00:00:00,76.7,98678.95,20.84
587,P4569,2025/06/03 00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,12.93,56,970.3,19.8,20.5054,train,2025-06-03 00:00:00,75.49,98206.67,20.43
588,P4678,2025/06/03 00:00,27.49,112.27,123.2,娄底市,民实,双峰县,22.94,100,991.5,19.7,43.796,train,2025-06-03 00:00:00,77.17,98859.75,20.99
589,P5753,2025/06/03 00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,24.1,100,999.4,20.5,63.1423,train,2025-06-03 00:00:00,82.57,99399.39,21.05
590,P5760,2025/06/03 00:00,27.49,113.6,55.4,株洲市,大广塘水库,醴陵市,26.11,100,998.6,21.8,46.1143,test,2025-06-03 00:00:00,86.33,97904.79,20.18
591,P4858,2025/06/03 00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,22.06,95,995.5,19.9,47.1902,train,2025-06-03 00:00:00,81.57,99426.63,21.13
592,P5893,2025/06/03 00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.49,87,999,20.9,43.5661,train,2025-06-03 00:00:00,82.67,99610.55,21.2
593,P3827,2025/06/03 00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,21.02,100,967.8,18.3,45.1626,train,2025-06-03 00:00:00,75.46,98229.83,20.43
594,P6248,2025/06/03 00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,18.78,85,969.4,19.1,39.8043,train,2025-06-03 00:00:00,75.46,98229.83,20.43
595,P5757,2025/06/03 00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,23.24,89,998.9,21.8,36.9184,test,2025-06-03 00:00:00,85.35,98414.79,20.43
596,P3825,2025/06/03 00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,21.08,96,982.9,19.0,43.7433,train,2025-06-03 00:00:00,75.41,98241.91,20.44
597,P4561,2025/06/03 00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,19.36,100,930.3,17.0,46.0593,train,2025-06-03 00:00:00,75.41,98241.91,20.44
598,P4671,2025/06/03 00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.77,92,996.7,20.2,48.6434,train,2025-06-03 00:00:00,76.06,98496.31,20.66
599,P4056,2025/06/03 00:00,27.53,110.35,255.0,怀化市,接龙,中方县,20.43,96,978,18.5,42.9679,train,2025-06-03 00:00:00,75.36,98253.99,20.44
600,P6201,2025/06/03 00:00,27.53,110.77,1350.0,邵阳市,小沙江,隆回县,14.17,78,861.9,16.0,32.9722,test,2025-06-03 00:00:00,75.36,98253.99,20.44
601,P4663,2025/06/03 00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,21.83,90,1000.3,20.6,42.7237,train,2025-06-03 00:00:00,76.89,98847.39,20.94
602,P4854,2025/06/03 00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,21.37,92,992.5,19.9,46.9517,train,2025-06-03 00:00:00,77.62,98951.79,21.0
603,P4855,2025/06/03 00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,22.48,98,997.4,19.7,56.4808,train,2025-06-03 00:00:00,78.51,99048.47,21.02
604,P5771,2025/06/03 00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,21.49,87,994.2,20.9,46.1953,train,2025-06-03 00:00:00,82.65,99650.47,21.2
605,P5848,2025/06/03 00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,22.34,91,1002.8,20.8,46.1561,test,2025-06-03 00:00:00,82.8,99520.95,21.11
606,P5750,2025/06/03 00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,24.1,100,997,20.5,43.4915,train,2025-06-03 00:00:00,83.12,99296.63,20.96
607,P4571,2025/06/03 00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,20.21,87,986.1,19.9,48.1747,train,2025-06-03 00:00:00,75.26,98278.15,20.44
608,P5754,2025/06/03 00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,21.49,87,1002.5,20.9,44.6874,train,2025-06-03 00:00:00,82.9,99522.55,21.09
609,P4675,2025/06/03 00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,21.61,88,996.5,20.8,47.732,train,2025-06-03 00:00:00,75.28,98315.67,20.46
610,P4852,2025/06/03 00:00,27.56,112.92,68.2,湘潭市,中路铺水库,湘潭县,20.89,82,1000.2,21.4,44.3916,test,2025-06-03 00:00:00,82.12,99590.31,21.16
611,P4512,2025/06/03 00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,21.96,100,974.3,19.0,52.8243,train,2025-06-03 00:00:00,75.17,98302.31,20.44
612,P5756,2025/06/03 00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,25.17,100,999,21.2,46.9573,train,2025-06-03 00:00:00,84.2,99008.31,20.75
613,P6215,2025/06/03 00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,19.18,93,947.8,18.0,41.5322,train,2025-06-03 00:00:00,75.12,98314.39,20.44
614,P4574,2025/06/03 00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,20.58,87,988.7,20.2,43.3088,train,2025-06-03 00:00:00,75.12,98314.39,20.44
615,P4657,2025/06/03 00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,21.83,94,994.2,19.9,43.3256,test,2025-06-03 00:00:00,75.7,98543.35,20.64
616,P4851,2025/06/03 00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,23.04,98,997.7,20.1,54.9007,train,2025-06-03 00:00:00,80.1,99332.15,21.06
617,P3800,2025/06/03 00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,21.23,92,989.2,19.8,48.5748,train,2025-06-03 00:00:00,75.07,98326.47,20.44
618,P6224,2025/06/03 00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,18.04,88,938.5,17.9,36.5488,train,2025-06-03 00:00:00,75.07,98326.47,20.44
619,P4578,2025/06/03 00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.86,85,982.5,20.0,42.9607,train,2025-06-03 00:00:00,75.07,98326.47,20.44
620,P4573,2025/06/03 00:00,27.59,111.9,146.8,娄底市,荷塘,涟源市,21.29,90,989.7,20.2,47.7761,test,2025-06-03 00:00:00,75.07,98326.47,20.44
621,P5759,2025/06/03 00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,23.61,91,999.6,21.7,45.3479,train,2025-06-03 00:00:00,85.49,98677.83,20.54
622,P5751,2025/06/03 00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,25.48,100,997.2,21.4,46.842,train,2025-06-03 00:00:00,86.45,98267.27,20.34
