id,Station_Id_C,Datetime,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
1336,P1528,2025-06-03 20:00:00,29.43,110.3,346.7,张家界市,空壳树,桑植县,21.16,94,969.8,19.4,37.3717,train
1337,P1709,2025-06-03 20:00:00,29.43,110.62,352.4,张家界市,三官寺,慈利县,18.7,80,966.6,20.0,34.0211,train
1338,57564,2025-06-03 20:00:00,29.43,111.09,168.7,张家界市,慈利,慈利县,23.96,97,988.5,20.9,48.7859,train
1339,Q0066,2025-06-03 20:00:00,29.43,114.83,281.9,咸宁市,大广K2583,通山县,15.96,75,974.8,18.5,27.092,train
1340,P1508,2025-06-03 20:00:00,29.44,110.24,290.4,张家界市,瑞塔铺,桑植县,23.08,100,975.7,19.8,47.7973,test
1341,P3694,2025-06-03 20:00:00,29.44,113.17,16.6,岳阳市,芭蕉湖,岳阳楼区,22.61,83,1004.9,22.5,36.1892,train
1342,P3630,2025-06-03 20:00:00,29.44,113.31,60.1,岳阳市,建设,云溪区,20.97,92,1001.6,19.6,43.418,train
1343,Q8310,2025-06-03 20:00:00,29.44,114.21,102.9,咸宁市,港口,崇阳县,20.13,97,995.9,18.1,50.607,train
1344,P1731,2025-06-03 20:00:00,29.45,110.93,589.6,张家界市,高峰,慈利县,20.55,99,943.1,18.1,39.7101,train
1345,P3538,2025-06-03 20:00:00,29.45,113.05,33.7,岳阳市,展陈馆,君山区,25.53,96,1004.8,22.1,44.5953,test
1346,P3614,2025-06-03 20:00:00,29.45,113.36,127.2,岳阳市,清溪水库,云溪区,21.39,95,995.8,19.4,50.7189,train
1347,Q8526,2025-06-03 20:00:00,29.45,114.49,340.5,咸宁市,藕塘,通山县,17.75,85,970.2,18.2,33.602,train
1348,Q8520,2025-06-03 20:00:00,29.45,114.61,156.0,咸宁市,小源,通山县,18.98,98,990.5,17.0,38.3055,train
1349,57544,2025-06-03 20:00:00,29.46,109.44,478.6,湘西土家族苗族自治州,龙山,龙山县,21.56,90,954.5,20.4,41.303,train
1350,P1543,2025-06-03 20:00:00,29.46,109.91,626.7,张家界市,夹石河,桑植县,21.55,100,942.1,18.7,40.918,test
1351,P1509,2025-06-03 20:00:00,29.46,110.48,376.0,张家界市,走马坪,桑植县,20.78,97,964.8,18.6,39.0134,train
1352,P3411,2025-06-03 20:00:00,29.46,112.67,24.7,岳阳市,钱粮湖,君山区,26.24,94,1004.0,22.9,49.7789,train
1353,P3603,2025-06-03 20:00:00,29.46,113.22,62.3,岳阳市,滨湖,云溪区,21.25,61,999.8,26.6,34.1432,train
1354,Q5409,2025-06-03 20:00:00,29.47,109.4,458.0,恩施土家族苗族自治州,翔凤,来凤县,22.48,95,957.5,20.2,45.5255,train
1355,P1527,2025-06-03 20:00:00,29.47,109.82,616.8,张家界市,上河溪,桑植县,20.76,100,941.4,18.1,34.0896,test
1356,57566,2025-06-03 20:00:00,29.47,111.67,86.0,常德市,临澧,临澧县,26.75,100,998.1,22.2,49.0949,train
1357,P3562,2025-06-03 20:00:00,29.47,112.5,35.0,岳阳市,业谟小学,华容县,28.09,100,1004.8,23.0,54.856,train
1358,Q8302,2025-06-03 20:00:00,29.47,113.9,85.7,咸宁市,石壁,崇阳县,23.23,100,997.8,19.9,49.6445,train
1359,P1484,2025-06-03 20:00:00,29.48,109.41,510.0,湘西土家族苗族自治州,华塘,龙山县,21.08,96,949.1,19.0,46.8017,train
1360,P1517,2025-06-03 20:00:00,29.48,110.24,298.0,张家界市,刘家坪,桑植县,17.33,96,975.2,15.9,29.9556,test
1361,P3596,2025-06-03 20:00:00,29.48,113.26,54.4,岳阳市,洗马塘,云溪区,22.42,93,1003.4,20.5,42.8463,train
1362,57585,2025-06-03 20:00:00,29.48,113.45,60.4,岳阳市,临湘,临湘市,25.48,100,1001.4,21.4,46.937,train
1363,Q8521,2025-06-03 20:00:00,29.48,114.82,101.0,咸宁市,杨林,通山县,19.22,98,995.5,17.2,37.1695,train
1364,P1514,2025-06-03 20:00:00,29.49,109.99,307.4,张家界市,陈家河,桑植县,22.8,100,971.4,19.6,38.5393,train
1365,P1516,2025-06-03 20:00:00,29.49,110.16,458.6,张家界市,洪家关,桑植县,22.24,100,957.0,19.2,41.1583,test
1366,P1524,2025-06-03 20:00:00,29.49,110.36,490.6,张家界市,麦地坪,桑植县,20.5,100,954.0,17.9,35.5388,train
1367,P1530,2025-06-03 20:00:00,29.49,110.55,375.6,张家界市,竹叶坪,桑植县,21.28,100,968.7,18.5,38.972,train
1368,P3568,2025-06-03 20:00:00,29.49,112.41,20.0,岳阳市,太仙,华容县,27.8,99,1004.8,23.0,43.3653,train
1369,P3413,2025-06-03 20:00:00,29.49,112.78,16.8,岳阳市,采桑湖,君山区,25.49,93,1005.3,22.6,49.6417,train
1370,P3592,2025-06-03 20:00:00,29.49,113.19,30.9,岳阳市,象骨港,云溪区,22.45,92,1004.9,20.7,41.8624,test
1371,P1702,2025-06-03 20:00:00,29.5,110.76,152.1,张家界市,江垭,慈利县,20.13,82,989.5,20.8,33.863,train
1372,P1718,2025-06-03 20:00:00,29.5,111.33,102.8,张家界市,广福桥,慈利县,22.23,90,994.9,20.9,37.6491,train
1373,P1390,2025-06-03 20:00:00,29.51,109.45,526.0,湘西土家族苗族自治州,白泥,龙山县,21.61,96,948.2,19.4,48.0523,train
1374,P1503,2025-06-03 20:00:00,29.51,110.29,334.5,张家界市,芙蓉桥,桑植县,21.48,96,971.0,19.3,41.0409,train
1375,P2203,2025-06-03 20:00:00,29.51,111.8,50.0,常德市,庹家峪水库,津市市,25.22,99,998.8,21.4,60.1126,test
1376,P3622,2025-06-03 20:00:00,29.51,113.62,99.3,岳阳市,羊楼司,临湘市,22.99,99,997.2,19.9,41.0225,train
1377,P1532,2025-06-03 20:00:00,29.52,110.16,475.0,张家界市,桥自弯,桑植县,21.79,98,955.3,19.2,40.9226,train
1378,P1545,2025-06-03 20:00:00,29.52,110.6,838.8,张家界市,竹叶坪乡鸡公垭,桑植县,16.41,72,918.9,19.6,31.6819,train
1379,P3663,2025-06-03 20:00:00,29.52,112.47,6.6,岳阳市,蔡田湖,华容县,27.47,99,1004.8,22.8,48.1684,train
1380,P3692,2025-06-03 20:00:00,29.52,113.31,57.6,岳阳市,江湖,云溪区,22.0,93,1003.3,20.2,51.4436,test
1381,P1501,2025-06-03 20:00:00,29.53,110.1,318.6,张家界市,凉水口,桑植县,23.51,100,973.0,20.1,45.647,train
1382,P3354,2025-06-03 20:00:00,29.53,113.41,286.7,岳阳市,荆竹山,临湘市,18.02,63,975.5,23.3,35.2631,train
1383,P1549,2025-06-03 20:00:00,29.54,109.81,631.2,张家界市,河口乡塘坊,桑植县,19.88,97,939.1,17.9,39.0463,train
1384,P3570,2025-06-03 20:00:00,29.54,112.56,14.6,岳阳市,华容河大堤,华容县,25.61,89,1004.3,23.4,47.509,train
1385,57575,2025-06-03 20:00:00,29.54,112.6,49.5,岳阳市,华容,华容县,26.48,96,1002.6,22.7,58.8597,test
1386,Q6670,2025-06-03 20:00:00,29.54,112.94,29.0,荆州市,三洲,监利市,25.9,98,1004.9,22.0,52.9565,train
1387,P3593,2025-06-03 20:00:00,29.54,113.26,50.8,岳阳市,丁山,云溪区,22.81,89,1003.4,21.5,45.3527,train
1388,P3676,2025-06-03 20:00:00,29.54,113.36,32.9,岳阳市,长炼,云溪区,23.47,91,1003.8,21.6,51.0621,train
1389,P1515,2025-06-03 20:00:00,29.55,109.86,377.4,张家界市,河口,桑植县,21.21,96,966.3,19.1,50.4293,train
1390,P1523,2025-06-03 20:00:00,29.55,110.39,455.0,张家界市,马合口,桑植县,20.22,95,958.5,18.5,39.4816,test
1391,P1538,2025-06-03 20:00:00,29.55,110.49,475.3,张家界市,分水岭,桑植县,20.78,97,955.1,18.6,38.7073,train
1392,P1722,2025-06-03 20:00:00,29.55,111.03,179.4,张家界市,东岳观,慈利县,22.04,92,987.4,20.4,45.3746,train
1393,P1960,2025-06-03 20:00:00,29.55,111.66,70.0,常德市,水阁,临澧县,23.51,94,997.8,21.1,56.5442,train
1394,P1968,2025-06-03 20:00:00,29.55,112.19,41.0,常德市,安全,安乡县,26.28,93,1004.5,23.1,49.0182,train
1395,P3595,2025-06-03 20:00:00,29.55,113.36,40.0,岳阳市,长岭街道,云溪区,21.93,84,1004.4,21.8,38.8034,test
1396,P1950,2025-06-03 20:00:00,29.56,111.62,55.0,常德市,停弦渡,临澧县,25.95,100,1000.0,21.7,65.0924,train
1397,P3553,2025-06-03 20:00:00,29.56,113.7,51.5,岳阳市,晓阳,临湘市,22.76,98,1000.2,19.9,44.7941,train
1398,P1393,2025-06-03 20:00:00,29.57,109.7,817.3,湘西土家族苗族自治州,乌鸦,龙山县,18.24,96,918.5,16.7,34.0368,train
1399,P3531,2025-06-03 20:00:00,29.57,112.51,11.0,岳阳市,涛湖,华容县,26.0,96,1004.5,22.4,57.071,train
1400,P1000,2025-06-03 20:00:00,29.58,109.59,523.0,湘西土家族苗族自治州,石牌,龙山县,21.21,96,945.8,19.1,51.1026,test
1401,57562,2025-06-03 20:00:00,29.58,111.36,116.9,常德市,石门,石门县,22.85,87,995.0,21.9,45.0161,train
1402,P1953,2025-06-03 20:00:00,29.58,112.1,30.0,常德市,水管站,安乡县,26.97,99,1004.7,22.5,47.4771,train
1403,Q0069,2025-06-03 20:00:00,29.58,114.32,81.0,咸宁市,杭瑞K679,通山县,20.9,94,994.9,19.2,44.614,train
1404,P1522,2025-06-03 20:00:00,29.59,110.01,564.7,张家界市,沙塔坪,桑植县,21.42,100,944.7,18.6,41.2367,train
1405,Q6667,2025-06-03 20:00:00,29.59,113.14,26.4,荆州市,监利柘木,监利市,24.14,87,1005.3,22.8,50.2325,test
1406,P3594,2025-06-03 20:00:00,29.59,113.33,5.7,岳阳市,钢铁,云溪区,23.61,95,1004.3,21.0,51.7945,train
1407,P3572,2025-06-03 20:00:00,29.6,112.46,32.0,岳阳市,富强,华容县,30.56,100,1005.0,24.4,50.0776,train
1408,P3534,2025-06-03 20:00:00,29.6,112.81,54.1,岳阳市,幸福水库,君山区,21.66,91,1001.3,20.3,38.7394,train
1409,Q8534,2025-06-03 20:00:00,29.6,114.5,76.1,咸宁市,通羊,通山县,20.95,88,1000.1,20.3,38.264,train
1410,Q8826,2025-06-03 20:00:00,29.6,115.09,127.3,黄石市,泉口,阳新县,21.28,100,994.2,18.5,43.2975,test
1411,Q5307,2025-06-03 20:00:00,29.61,108.92,468.0,恩施土家族苗族自治州,朝阳寺,咸丰县,21.21,96,957.0,19.1,38.494,train
1412,P1506,2025-06-03 20:00:00,29.61,110.47,538.8,张家界市,官地坪,桑植县,21.02,100,946.0,18.3,37.5471,train
1413,Q0065,2025-06-03 20:00:00,29.61,114.93,37.1,黄石市,大广K2560,阳新县,21.08,96,1003.1,19.0,49.9851,train
1414,P1518,2025-06-03 20:00:00,29.62,110.6,271.0,张家界市,人潮溪,桑植县,20.13,94,981.3,18.6,44.2842,train
1415,P1529,2025-06-03 20:00:00,29.63,110.36,241.2,张家界市,淋溪河,桑植县,22.51,100,982.6,19.4,43.1316,test
1416,P3532,2025-06-03 20:00:00,29.63,112.74,37.0,岳阳市,东山水库,华容县,18.39,70,1002.3,21.9,31.3734,train
1417,P1540,2025-06-03 20:00:00,29.64,110.28,795.2,张家界市,天星山林场,桑植县,17.39,87,921.6,17.5,34.3559,train
1418,P3641,2025-06-03 20:00:00,29.64,113.5,21.0,岳阳市,源潭,临湘市,25.32,100,1004.8,21.3,55.5234,train
1419,Q8522,2025-06-03 20:00:00,29.64,114.63,52.0,咸宁市,板桥,通山县,21.08,96,1002.0,19.0,49.162,train
1420,P1531,2025-06-03 20:00:00,29.65,109.86,644.8,张家界市,细砂坪,桑植县,19.91,99,937.3,17.6,42.3414,test
1421,P1526,2025-06-03 20:00:00,29.65,110.09,485.5,张家界市,苦竹坪,桑植县,21.43,97,955.1,19.1,41.6592,train
1422,Q0618,2025-06-03 20:00:00,29.65,112.95,30.0,荆州市,监利三洲,监利市,0.51,2,1004.2,21.4,2.7985,train
1423,P3528,2025-06-03 20:00:00,29.65,113.62,16.2,岳阳市,定湖,临湘市,19.16,79,1004.1,20.6,36.2471,train
1424,Q8527,2025-06-03 20:00:00,29.65,114.43,290.0,咸宁市,界水岭,通山县,19.28,83,975.6,19.9,40.082,train
1425,Q8524,2025-06-03 20:00:00,29.65,114.55,70.0,咸宁市,茅田,通山县,21.04,97,1000.7,18.8,46.741,test
1426,P1511,2025-06-03 20:00:00,29.66,110.01,503.9,张家界市,桑植坪,桑植县,21.28,100,952.5,18.5,41.1309,train
1427,P3558,2025-06-03 20:00:00,29.66,113.35,13.4,岳阳市,儒溪,临湘市,24.64,91,1004.1,22.4,43.8647,train
1428,Q8523,2025-06-03 20:00:00,29.66,114.73,60.0,咸宁市,茶园,通山县,21.26,95,1001.7,19.3,51.089,train
1429,Q0064,2025-06-03 20:00:00,29.66,114.95,23.5,黄石市,大广K2552,阳新县,22.43,99,1005.6,19.5,42.6398,train
1430,Q5543,2025-06-03 20:00:00,29.67,109.62,582.9,恩施土家族苗族自治州,彭家寨,宣恩县,19.93,96,943.1,18.1,40.1925,test
1431,P1505,2025-06-03 20:00:00,29.67,109.83,1053.0,张家界市,八大公山,桑植县,15.38,92,894.0,14.7,32.0516,train
1432,57565,2025-06-03 20:00:00,29.67,111.73,38.1,常德市,澧县,澧县,25.18,93,1003.8,22.4,42.5015,train
1433,Q6757,2025-06-03 20:00:00,29.67,113.32,26.7,荆州市,螺山,洪湖市,24.08,90,1005.3,22.2,48.8925,train
1434,P1510,2025-06-03 20:00:00,29.68,110.15,394.0,张家界市,龙潭坪,桑植县,22.24,100,961.4,19.2,41.1735,train
1435,P1940,2025-06-03 20:00:00,29.68,111.14,717.7,常德市,白云山林场,石门县,15.86,65,928.7,20.7,30.8186,test
1436,P1933,2025-06-03 20:00:00,29.68,111.66,26.1,常德市,城头山,澧县,20.63,80,1003.3,21.6,39.4831,train
1437,Q8503,2025-06-03 20:00:00,29.68,114.67,109.0,咸宁市,大畈,通山县,20.3,93,994.8,18.9,39.9885,train
1438,Q8803,2025-06-03 20:00:00,29.68,115.02,332.7,黄石市,陈山,阳新县,18.42,86,970.9,18.6,45.9225,train
1439,Q8225,2025-06-03 20:00:00,29.69,113.89,54.3,咸宁市,陆水湖风景区,赤壁市,21.36,87,1000.7,20.8,48.759,train
1440,Q5508,2025-06-03 20:00:00,29.7,109.57,589.0,恩施土家族苗族自治州,沙道,宣恩县,20.64,94,942.9,19.0,40.489,test
1441,P1512,2025-06-03 20:00:00,29.7,109.92,438.1,张家界市,五道水,桑植县,21.96,100,963.0,19.0,40.2349,train
1442,P1504,2025-06-03 20:00:00,29.7,110.58,1067.1,张家界市,人潮溪镇白石,桑植县,14.66,93,892.8,13.8,34.778,train
1443,P1913,2025-06-03 20:00:00,29.7,112.03,38.0,常德市,青龙窖,澧县,27.25,100,1004.2,22.5,36.3892,train
1444,Q8519,2025-06-03 20:00:00,29.7,114.51,370.5,咸宁市,高槎坪,通山县,19.51,97,966.7,17.6,38.4875,train
1445,P1544,2025-06-03 20:00:00,29.71,110.19,786.9,张家界市,赶坪,桑植县,19.59,95,922.0,18.0,39.3852,test
1446,P1931,2025-06-03 20:00:00,29.71,111.54,76.0,常德市,官亭水库,临澧县,24.05,91,999.3,22.0,53.7286,train
1447,Q6770,2025-06-03 20:00:00,29.71,113.32,20.0,荆州市,袁新泵站,洪湖市,25.15,94,1005.4,22.2,48.2877,train
1448,Q0072,2025-06-03 20:00:00,29.71,114.88,167.3,黄石市,杭瑞K620,阳新县,20.73,95,989.5,18.9,46.5055,train
1449,Q8827,2025-06-03 20:00:00,29.71,114.99,24.0,黄石市,梧塘,阳新县,20.81,93,1005.3,19.3,43.5198,train
1450,Q0074,2025-06-03 20:00:00,29.71,115.24,54.2,黄石市,杭瑞K583,阳新县,21.61,99,1001.5,18.9,41.0965,test
1451,Q5630,2025-06-03 20:00:00,29.72,110.27,912.3,恩施土家族苗族自治州,堰垭,鹤峰县,16.8,83,908.1,17.7,28.5235,train
1452,Q0071,2025-06-03 20:00:00,29.72,114.67,128.1,咸宁市,杭瑞K640,通山县,20.81,99,993.2,18.3,34.3975,train
1453,P1546,2025-06-03 20:00:00,29.73,109.8,681.0,张家界市,五道水镇连家湾,桑植县,18.38,98,934.2,16.5,31.7206,train
1454,P3566,2025-06-03 20:00:00,29.73,112.85,43.0,岳阳市,小墨山,华容县,25.79,100,1003.7,21.6,54.5547,train
1455,Q6658,2025-06-03 20:00:00,29.73,113.11,24.9,荆州市,监利朱河,监利市,24.6,86,1005.2,23.3,45.556,test
1456,Q8828,2025-06-03 20:00:00,29.73,115.31,34.0,黄石市,水源,阳新县,20.86,98,1004.7,18.5,45.3725,train
1457,P1547,2025-06-03 20:00:00,29.74,110.02,1127.8,张家界市,四门岩林场,桑植县,15.06,100,887.4,13.1,32.0576,train
1458,Q5601,2025-06-03 20:00:00,29.74,110.35,467.0,恩施土家族苗族自治州,江坪河,鹤峰县,18.79,84,956.1,19.3,37.1165,train
1459,Q6500,2025-06-03 20:00:00,29.74,112.07,36.9,荆州市,甘厂,公安县,23.03,84,1004.4,22.6,44.993,train
1460,Q0603,2025-06-03 20:00:00,29.74,112.41,20.0,荆州市,石首海事码头,石首市,26.75,100,1003.9,22.2,51.8925,test
1461,P3521,2025-06-03 20:00:00,29.74,113.44,53.0,岳阳市,谷花,临湘市,25.53,96,1004.4,22.1,50.0044,train
1462,P2107,2025-06-03 20:00:00,29.75,110.85,213.4,常德市,南岳寺,石门县,21.66,98,984.8,19.1,48.7972,train
1463,Q0707,2025-06-03 20:00:00,29.76,112.67,6.0,荆州市,桃花洲中提示标,洪湖市,26.75,100,1003.1,22.2,60.6423,train
1464,Q5310,2025-06-03 20:00:00,29.77,108.82,723.6,恩施土家族苗族自治州,茅坝,咸丰县,18.74,98,929.2,16.8,42.2445,train
1465,P1534,2025-06-03 20:00:00,29.77,110.07,1327.0,张家界市,天平山,桑植县,11.99,85,867.4,12.1,29.0487,test
1466,Q5628,2025-06-03 20:00:00,29.77,110.56,509.0,恩施土家族苗族自治州,马家,鹤峰县,17.48,92,950.1,16.7,30.786,train
1467,P2128,2025-06-03 20:00:00,29.77,111.53,83.0,常德市,王家厂水库,澧县,26.11,100,998.7,21.8,56.8507,train
1468,Q0617,2025-06-03 20:00:00,29.77,113.03,40.0,荆州市,监利何王庙,监利市,25.12,90,1004.0,22.9,56.7345,train
1469,Q8213,2025-06-03 20:00:00,29.77,113.77,32.0,咸宁市,车埠,赤壁市,25.32,100,1005.0,21.3,58.3637,train
1470,Q6863,2025-06-03 20:00:00,29.78,112.55,35.4,荆州市,麋鹿,石首市,24.51,98,1004.5,21.1,38.4806,test
1471,Q8208,2025-06-03 20:00:00,29.78,114.08,56.4,咸宁市,官塘驿,赤壁市,21.45,89,1002.3,20.5,42.4215,train
1472,P3552,2025-06-03 20:00:00,29.79,113.52,12.4,岳阳市,黄盖,临湘市,24.67,90,1004.8,22.6,44.6254,train
1473,Q8518,2025-06-03 20:00:00,29.79,114.7,122.0,咸宁市,毛杨,通山县,20.39,97,994.3,18.3,36.6285,train
1474,Q5629,2025-06-03 20:00:00,29.8,110.61,673.7,恩施土家族苗族自治州,细杉,鹤峰县,14.59,84,933.5,15.3,25.794,train
1475,Q6847,2025-06-03 20:00:00,29.8,113.46,28.5,荆州市,江滩公园,洪湖市,24.17,92,1004.6,21.9,54.011,test
1476,Q8210,2025-06-03 20:00:00,29.8,113.6,27.6,咸宁市,沧湖,赤壁市,24.16,96,1005.4,21.2,51.093,train
1477,Q8226,2025-06-03 20:00:00,29.8,114.14,37.3,咸宁市,龙佑赤壁温泉,赤壁市,22.34,98,1003.9,19.6,54.4012,train
1478,Q8801,2025-06-03 20:00:00,29.8,114.83,74.1,黄石市,王英,阳新县,22.45,92,1000.3,20.7,46.0625,train
1479,Q8830,2025-06-03 20:00:00,29.8,115.25,23.0,黄石市,太垴,阳新县,21.83,94,1004.9,19.9,37.522,train
1480,P2122,2025-06-03 20:00:00,29.81,111.12,583.0,常德市,大同山林场,石门县,14.62,56,941.2,21.8,26.4139,test
1481,Q6656,2025-06-03 20:00:00,29.81,113.01,26.5,荆州市,监利上车,监利市,25.15,89,1005.0,23.1,46.785,train
1482,Q6668,2025-06-03 20:00:00,29.81,113.09,25.1,荆州市,监利汴河,监利市,26.24,94,1005.3,22.9,54.7275,train
1483,Q8215,2025-06-03 20:00:00,29.81,113.58,28.0,咸宁市,黄盖湖,赤壁市,25.79,100,1005.5,21.6,49.442,train
1484,Q5338,2025-06-03 20:00:00,29.82,109.04,872.4,恩施土家族苗族自治州,柏杨坪,咸丰县,18.38,98,910.6,16.5,35.4922,train
1485,P1914,2025-06-03 20:00:00,29.82,111.59,99.0,常德市,金罗,澧县,23.26,93,996.5,21.1,50.217,test
1486,Q6756,2025-06-03 20:00:00,29.82,113.41,34.0,荆州市,八卦洲,洪湖市,27.92,100,1005.7,22.9,59.792,train
1487,Q8018,2025-06-03 20:00:00,29.83,114.33,63.9,咸宁市,三江温泉,咸安区,20.88,84,1000.9,21.0,38.262,train
1488,Q5532,2025-06-03 20:00:00,29.84,109.67,655.8,恩施土家族苗族自治州,金盆村,宣恩县,19.18,93,936.6,18.0,41.164,train
1489,Q6577,2025-06-03 20:00:00,29.84,112.47,35.7,荆州市,大垸,石首市,28.77,100,1004.3,23.4,56.745,train
1490,Q0600,2025-06-03 20:00:00,29.84,113.53,26.0,荆州市,洪湖石码头,洪湖市,25.22,92,1004.7,22.6,52.005,test
1491,Q8106,2025-06-03 20:00:00,29.84,113.89,41.0,咸宁市,舒桥,嘉鱼县,23.67,97,1003.1,20.7,52.556,train
1492,P2127,2025-06-03 20:00:00,29.85,111.39,228.0,常德市,芦茅,澧县,20.76,83,982.5,21.1,40.2181,train
1493,Q6661,2025-06-03 20:00:00,29.85,112.71,24.2,荆州市,监利大垸,监利市,25.34,87,1004.4,23.6,43.371,train
1494,Q6773,2025-06-03 20:00:00,29.85,113.49,23.2,荆州市,洪湖经开区,洪湖市,23.86,86,1005.4,22.8,50.42,train
1495,Q8838,2025-06-03 20:00:00,29.85,115.2,45.8,黄石市,城区,阳新县,25.48,100,1003.3,21.4,55.9764,test
1496,Q5620,2025-06-03 20:00:00,29.86,109.86,1175.0,恩施土家族苗族自治州,堰塘,鹤峰县,15.24,90,881.4,14.9,24.901,train
1497,Q6497,2025-06-03 20:00:00,29.86,112.09,40.0,荆州市,孟家溪,公安县,24.6,86,1004.5,23.3,50.6525,train
1498,Q6750,2025-06-03 20:00:00,29.86,113.55,29.8,荆州市,曹市,洪湖市,27.54,94,1005.2,23.7,53.325,train
1499,Q8107,2025-06-03 20:00:00,29.86,113.81,44.0,咸宁市,高铁岭,嘉鱼县,22.39,97,1003.7,19.8,55.6855,train
1500,Q8136,2025-06-03 20:00:00,29.86,113.85,46.0,咸宁市,廖家桥泵站,嘉鱼县,23.14,96,1002.9,20.5,60.335,test
1501,Q8135,2025-06-03 20:00:00,29.86,113.88,35.0,咸宁市,米埠,嘉鱼县,22.98,93,1003.3,20.9,58.474,train
1502,Q8010,2025-06-03 20:00:00,29.86,114.28,37.0,咸宁市,咸安,咸安区,22.16,87,1003.6,21.4,48.8219,train
1503,Q8014,2025-06-03 20:00:00,29.86,114.64,453.0,咸宁市,白云山,咸安区,18.32,94,957.4,17.1,44.7025,train
1504,Q5330,2025-06-03 20:00:00,29.87,108.81,869.0,恩施土家族苗族自治州,八家台,咸丰县,18.55,97,911.3,16.8,34.9727,train
1505,P2090,2025-06-03 20:00:00,29.87,111.8,100.0,常德市,盐井,澧县,24.76,99,997.1,21.1,47.4175,test
1506,Q5326,2025-06-03 20:00:00,29.88,108.91,832.0,恩施土家族苗族自治州,李子溪,咸丰县,19.1,98,918.0,17.1,38.6144,train
1507,P1909,2025-06-03 20:00:00,29.88,110.54,1123.0,常德市,南北,石门县,10.13,51,887.3,17.4,18.3391,train
1508,Q8800,2025-06-03 20:00:00,29.88,115.41,14.0,黄石市,半壁山,阳新县,23.8,94,1006.8,21.3,46.1025,train
1509,P2089,2025-06-03 20:00:00,29.89,111.02,418.0,常德市,里山河水库,石门县,19.91,99,959.6,17.6,53.3422,train
1510,Q8140,2025-06-03 20:00:00,29.89,113.71,36.0,咸宁市,铜山,嘉鱼县,22.46,85,1004.2,22.0,47.765,test
1511,Q9604,2025-06-03 20:00:00,29.89,115.91,16.9,黄冈市,孔垄,黄梅县,23.64,90,1006.7,21.9,46.6505,train
1512,Q5539,2025-06-03 20:00:00,29.9,109.26,1180.2,恩施土家族苗族自治州,竹园,宣恩县,15.41,91,881.4,14.9,34.715,train
1513,Q5610,2025-06-03 20:00:00,29.9,110.34,1142.0,恩施土家族苗族自治州,五里,鹤峰县,13.76,89,885.6,13.5,31.1755,train
1514,Q6659,2025-06-03 20:00:00,29.9,113.08,24.7,荆州市,监利福田,监利市,26.48,96,1005.1,22.7,59.144,train
1515,Q9603,2025-06-03 20:00:00,29.9,115.79,27.0,黄冈市,蔡山,黄梅县,22.93,90,1006.6,21.4,41.7795,test
1516,Q5634,2025-06-03 20:00:00,29.91,110.26,606.5,恩施土家族苗族自治州,水泉,鹤峰县,19.03,94,941.2,17.7,32.085,train
1517,Q6758,2025-06-03 20:00:00,29.91,113.61,30.0,荆州市,乌林,洪湖市,25.0,89,1005.4,23.0,46.946,train
1518,Q8102,2025-06-03 20:00:00,29.91,113.68,28.0,咸宁市,陆溪,嘉鱼县,23.52,89,1005.2,22.0,42.6195,train
1519,Q8114,2025-06-03 20:00:00,29.91,113.81,28.0,咸宁市,九龙,嘉鱼县,23.18,91,1004.5,21.4,50.177,train
1520,Q8012,2025-06-03 20:00:00,29.91,114.24,22.0,咸宁市,宝塔,咸安区,22.8,94,1005.9,20.6,36.6145,test
1521,Q5327,2025-06-03 20:00:00,29.92,108.91,847.0,恩施土家族苗族自治州,中心场,咸丰县,18.38,98,916.2,16.5,30.851,train
1522,Q5632,2025-06-03 20:00:00,29.92,110.46,1194.0,恩施土家族苗族自治州,上六峰,鹤峰县,13.09,91,879.6,12.4,31.085,train
1523,Q6494,2025-06-03 20:00:00,29.92,112.1,44.0,荆州市,南平,公安县,25.12,90,1003.9,22.9,41.993,train
1524,Q6754,2025-06-03 20:00:00,29.92,113.29,20.0,荆州市,洪狮渔场,洪湖市,25.49,87,1005.3,23.7,45.914,train
1525,Q8742,2025-06-03 20:00:00,29.92,114.84,50.8,黄石市,龙凤山庄,大冶市,22.06,95,1001.5,19.9,47.121,test
1526,Q0061,2025-06-03 20:00:00,29.92,114.88,57.7,黄石市,大广K2520,大冶市,20.19,88,1001.5,19.7,45.9435,train
1527,Q8809,2025-06-03 20:00:00,29.92,115.27,34.0,黄石市,陶港,阳新县,23.01,92,1004.3,21.1,43.839,train
1528,Q5209,2025-06-03 20:00:00,29.93,108.71,474.0,恩施土家族苗族自治州,龙桥,利川市,19.47,87,956.1,19.3,37.329,train
1529,P1910,2025-06-03 20:00:00,29.93,110.68,1469.0,常德市,东山峰,石门县,3.38,17,848.9,17.4,8.3908,train
1530,Q6753,2025-06-03 20:00:00,29.93,113.23,30.0,荆州市,瞿家湾渡口,洪湖市,26.82,91,1005.1,23.8,54.2897,test
1531,P1904,2025-06-03 20:00:00,29.94,110.78,285.0,常德市,壶瓶山,石门县,20.42,93,980.5,19.0,40.6558,train
1532,Q6769,2025-06-03 20:00:00,29.94,113.34,20.0,荆州市,土地湖,洪湖市,25.18,87,1005.4,23.5,45.89,train
