id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
1174,P2044,2025-06-03 00:00:00,28.96,111.75,50.0,常德市,伍家嘴,武陵区,22.71,87.0,1003.9,21.8,41.6318,train
1175,P1858,2025-06-03 00:00:00,28.97,110.45,892.5,张家界市,姚家界,永定区,19.86,100.0,909.5,17.4,41.2471,train
1176,P3604,2025-06-03 00:00:00,28.97,112.92,27.8,岳阳市,凤凰乡磊石,市辖区,22.61,84.0,1005.7,22.3,48.1769,train
1178,P3119,2025-06-03 00:00:00,28.97,113.92,360.2,岳阳市,石牛寨姜源,平江县,15.76,70.0,964.8,19.4,23.9407,train
1179,P1815,2025-06-03 00:00:00,28.98,110.67,392.0,张家界市,和平岗,永定区,20.86,95.0,972.9,19.0,43.3526,train
1181,P1826,2025-06-03 00:00:00,28.99,110.81,220.9,张家界市,马头溪,永定区,21.12,95.0,984.6,19.2,35.6888,train
1182,P2042,2025-06-03 00:00:00,28.99,111.8,28.0,常德市,观音寺电排,武陵区,21.8,82.0,1004.4,22.1,43.946,train
1183,P2680,2025-06-03 00:00:00,28.99,112.84,30.0,益阳市,漉湖芦苇场,沅江市,25.26,95.0,1005.1,22.1,47.5951,train
1184,P3520,2025-06-03 00:00:00,29.0,112.97,32.8,岳阳市,磊石山,汨罗市,27.41,100.0,1004.1,22.6,50.9674,train
1185,57643,2025-06-03 00:00:00,29.01,109.84,272.6,湘西土家族苗族自治州,永顺,永顺县,21.63,92.0,978.5,20.1,41.8,train
1186,P1801,2025-06-03 00:00:00,29.01,110.5,498.1,张家界市,天门山,永定区,20.09,98.0,950.1,17.9,42.4675,train
1187,P2660,2025-06-03 00:00:00,29.01,112.49,34.0,益阳市,新村,沅江市,24.17,92.0,1005.2,21.9,50.3211,train
1188,P3541,2025-06-03 00:00:00,29.01,113.44,122.7,岳阳市,岳坊水库,岳阳县,22.76,91.0,994.0,21.1,46.5368,train
1189,P3113,2025-06-03 00:00:00,29.01,113.69,183.8,岳阳市,板江,平江县,22.51,100.0,987.7,19.4,48.2034,train
1191,P1816,2025-06-03 00:00:00,29.02,110.62,602.7,张家界市,谢家垭,永定区,19.92,93.0,938.7,18.6,39.9013,train
1192,P1803,2025-06-03 00:00:00,29.02,110.72,372.2,张家界市,沅古坪,永定区,21.74,99.0,966.8,19.0,43.2966,train
1193,P2135,2025-06-03 00:00:00,29.02,111.57,36.0,常德市,木塘垸,桃源县,26.11,100.0,1004.0,21.8,45.0882,train
1194,P2092,2025-06-03 00:00:00,29.02,112.01,38.0,常德市,洲口,汉寿县,22.89,84.0,1004.3,22.5,49.0667,train
1195,P3537,2025-06-03 00:00:00,29.02,113.49,131.3,岳阳市,张谷英,岳阳县,21.13,91.0,994.4,19.9,40.5741,train
1196,P1069,2025-06-03 00:00:00,29.03,110.29,352.2,湘西土家族苗族自治州,永茂,永顺县,21.17,97.0,961.8,18.9,42.708,train
1197,P2029,2025-06-03 00:00:00,29.03,111.73,29.0,常德市,东江,武陵区,21.93,80.0,1004.5,22.6,44.1624,train
1198,P1021,2025-06-03 00:00:00,29.04,109.35,338.0,湘西土家族苗族自治州,咱果,龙山县,21.43,97.0,969.1,19.1,41.6272,train
1199,P2028,2025-06-03 00:00:00,29.04,111.62,36.0,常德市,农科院,武陵区,22.04,86.0,1004.0,21.5,36.0883,train
1201,P1808,2025-06-03 00:00:00,29.05,110.82,383.1,张家界市,王家坪,永定区,21.96,100.0,965.3,19.0,42.0387,train
1202,P2030,2025-06-03 00:00:00,29.05,111.68,51.0,常德市,文理学院,武陵区,21.53,80.0,1004.3,22.3,39.139,train
1203,P2027,2025-06-03 00:00:00,29.05,112.0,27.0,常德市,罐头嘴,汉寿县,23.04,91.0,1004.6,21.3,51.5716,train
1204,P2025,2025-06-03 00:00:00,29.06,110.98,173.8,常德市,牛车河,桃源县,22.06,98.0,984.8,19.4,49.91,train
1205,Q8413,2025-06-03 00:00:00,29.06,113.94,896.0,咸宁市,只角楼,通城县,16.76,99.0,908.5,14.9,43.9365,train
1206,P2673,2025-06-03 00:00:00,29.07,112.44,31.0,益阳市,乐安,沅江市,26.75,100.0,1005.2,22.2,41.6175,train
1207,P3114,2025-06-03 00:00:00,29.07,113.78,177.6,岳阳市,上塔市,平江县,22.94,100.0,988.1,19.7,53.8446,train
1208,P1089,2025-06-03 00:00:00,29.08,109.98,625.8,湘西土家族苗族自治州,天堂,永顺县,20.04,99.0,937.3,17.7,41.9397,train
1209,P1852,2025-06-03 00:00:00,29.08,110.48,255.0,张家界市,官黎坪,永定区,22.94,100.0,977.5,19.7,40.5763,train
1211,P1812,2025-06-03 00:00:00,29.09,110.34,162.0,张家界市,后坪,永定区,19.28,80.0,987.8,20.5,44.0909,train
1212,P1062,2025-06-03 00:00:00,29.1,109.71,307.2,湘西土家族苗族自治州,首车,永顺县,21.52,95.0,969.8,19.5,41.4501,train
1213,P1387,2025-06-03 00:00:00,29.1,109.96,411.8,湘西土家族苗族自治州,颗砂,永顺县,21.34,99.0,960.3,18.7,37.3184,train
1214,P1821,2025-06-03 00:00:00,29.1,110.45,203.4,张家界市,南庄坪,永定区,23.51,100.0,985.5,20.1,51.3615,train
1215,P1824,2025-06-03 00:00:00,29.11,110.52,253.3,张家界市,西溪坪,永定区,23.51,100.0,979.9,20.1,44.494,train
1216,P2609,2025-06-03 00:00:00,29.11,112.34,26.8,益阳市,同春,南县,23.09,89.0,1004.9,21.7,38.4089,train
1217,P2653,2025-06-03 00:00:00,29.11,112.67,33.0,益阳市,金盆,大通湖区,22.33,85.0,1005.2,21.9,35.9265,train
1218,P1809,2025-06-03 00:00:00,29.12,110.38,214.0,张家界市,枫香岗,永定区,23.23,100.0,984.5,19.9,47.5263,train
1219,57558,2025-06-03 00:00:00,29.12,110.42,218.5,张家界市,张家界,永定区,22.71,99.0,983.8,19.7,43.5,train
1221,P2684,2025-06-03 00:00:00,29.12,112.56,41.0,益阳市,四季红,沅江市,23.42,87.0,1005.1,22.3,44.9648,train
1222,Q8421,2025-06-03 00:00:00,29.12,113.71,298.1,咸宁市,程坳,通城县,20.9,90.0,974.6,19.9,46.9893,train
1223,P1086,2025-06-03 00:00:00,29.13,110.19,401.2,湘西土家族苗族自治州,柯溪,永顺县,21.69,100.0,962.2,18.8,38.9805,train
1224,P2654,2025-06-03 00:00:00,29.13,112.43,31.0,益阳市,千山红,大通湖区,26.43,100.0,1005.1,22.0,44.3506,train
1225,P3547,2025-06-03 00:00:00,29.13,113.02,32.5,岳阳市,中洲,岳阳县,22.53,89.0,1004.2,21.3,43.9523,train
1226,P1018,2025-06-03 00:00:00,29.14,109.37,791.6,湘西土家族苗族自治州,喳啦坪,龙山县,19.49,100.0,917.8,17.1,35.4298,train
1227,P1060,2025-06-03 00:00:00,29.14,109.69,372.0,湘西土家族苗族自治州,两岔,永顺县,22.37,100.0,965.5,19.3,45.7069,train
1228,P1480,2025-06-03 00:00:00,29.14,110.01,392.3,湘西土家族苗族自治州,车坪,永顺县,17.67,82.0,961.9,18.7,43.3514,train
1229,P1856,2025-06-03 00:00:00,29.14,110.49,186.8,张家界市,崇文,永定区,23.24,97.0,985.7,20.4,54.5803,train
1231,P1806,2025-06-03 00:00:00,29.15,110.56,190.4,张家界市,阳湖坪,永定区,23.37,100.0,987.9,20.0,47.0285,train
1232,P2106,2025-06-03 00:00:00,29.15,112.12,31.0,常德市,十美堂,鼎城区,22.75,83.0,1004.7,22.6,43.6306,train
1233,Q8428,2025-06-03 00:00:00,29.15,113.71,133.1,咸宁市,湾头,通城县,21.36,87.0,993.4,20.8,41.815,train
1234,P1807,2025-06-03 00:00:00,29.16,110.2,187.1,张家界市,茅岩河,永定区,23.14,99.0,984.5,20.0,49.9924,train
1235,P1817,2025-06-03 00:00:00,29.16,110.31,407.4,张家界市,三家馆,永定区,23.37,100.0,960.8,20.0,42.9657,train
1236,P1813,2025-06-03 00:00:00,29.16,110.41,173.8,张家界市,大庸桥,永定区,23.37,100.0,988.7,20.0,46.9651,train
1237,P1717,2025-06-03 00:00:00,29.16,110.83,840.7,张家界市,洞溪,慈利县,18.47,96.0,913.2,16.9,33.694,train
1238,P1395,2025-06-03 00:00:00,29.18,109.62,590.0,湘西土家族苗族自治州,马蹄,龙山县,20.34,98.0,942.5,18.1,43.3723,train
1239,P1450,2025-06-03 00:00:00,29.18,109.89,440.0,湘西土家族苗族自治州,廻龙,永顺县,20.78,97.0,956.7,18.6,40.1139,train
1241,P1810,2025-06-03 00:00:00,29.19,110.12,336.1,张家界市,罗塔坪,永定区,21.69,100.0,967.2,18.8,36.6877,train
1242,P1805,2025-06-03 00:00:00,29.19,110.39,219.4,张家界市,尹家溪,永定区,22.94,100.0,981.2,19.7,41.1921,train
1243,P1822,2025-06-03 00:00:00,29.19,110.51,252.8,张家界市,新桥,永定区,22.37,100.0,980.0,19.3,41.7783,train
1244,P2005,2025-06-03 00:00:00,29.19,111.63,20.4,常德市,蔡家岗,鼎城区,23.95,94.0,1003.7,21.4,39.696,train
1245,P2608,2025-06-03 00:00:00,29.19,112.36,34.0,益阳市,咸嘉垸,南县,22.47,84.0,1004.3,22.2,29.9936,train
1246,P2650,2025-06-03 00:00:00,29.19,112.63,33.9,益阳市,河坝,大通湖区,23.35,90.0,1005.1,21.7,36.0427,train
1247,57587,2025-06-03 00:00:00,29.19,113.11,48.4,岳阳市,洞庭湖,岳阳县,23.51,94.0,1002.7,21.1,39.0776,train
1248,P3620,2025-06-03 00:00:00,29.19,113.52,90.0,岳阳市,铁山水库,岳阳县,21.93,91.0,997.7,20.5,43.1336,train
1249,Q8408,2025-06-03 00:00:00,29.19,113.78,157.8,咸宁市,马港,通城县,21.77,92.0,991.0,20.2,46.151,train
1251,P1075,2025-06-03 00:00:00,29.2,109.83,561.1,湘西土家族苗族自治州,李家,永顺县,20.09,98.0,942.8,17.9,42.4942,train
1252,P1077,2025-06-03 00:00:00,29.2,109.96,405.1,湘西土家族苗族自治州,隆发,永顺县,21.12,98.0,960.7,18.7,38.5768,train
1253,P2002,2025-06-03 00:00:00,29.2,111.18,98.5,常德市,黄石水库,桃源县,23.07,90.0,995.0,21.5,49.9636,train
1254,P2091,2025-06-03 00:00:00,29.21,111.98,30.0,常德市,南湖,武陵区,23.43,86.0,1004.4,22.5,43.2042,train
1255,P3661,2025-06-03 00:00:00,29.22,112.7,29.3,岳阳市,隆庆莲场,华容县,23.5,90.0,1005.3,21.8,33.5701,train
1256,P1857,2025-06-03 00:00:00,29.23,110.44,248.0,张家界市,沙堤,永定区,22.37,100.0,977.8,19.3,44.3518,train
1257,P1802,2025-06-03 00:00:00,29.23,110.62,292.0,张家界市,合作桥,永定区,22.51,100.0,976.0,19.4,40.1331,train
1258,P2652,2025-06-03 00:00:00,29.23,112.55,36.0,益阳市,沙堡州,大通湖区,23.4,88.0,1005.0,22.1,38.6338,train
1259,P3544,2025-06-03 00:00:00,29.23,113.09,28.4,岳阳市,麻塘,岳阳县,26.32,99.0,1005.2,22.1,45.0468,train
1261,Q8422,2025-06-03 00:00:00,29.23,114.01,146.0,咸宁市,荻田,通城县,20.58,87.0,991.8,20.2,44.0631,train
1262,P2614,2025-06-03 00:00:00,29.24,112.41,30.0,益阳市,青树嘴,南县,23.57,86.0,1004.8,22.6,45.8421,train
1263,P3615,2025-06-03 00:00:00,29.24,113.14,95.4,岳阳市,东风水库,岳阳县,23.07,90.0,997.3,21.5,45.0457,train
1264,Q8423,2025-06-03 00:00:00,29.24,113.71,129.0,咸宁市,左港水库,通城县,22.0,93.0,993.4,20.2,43.1418,train
1265,Q8407,2025-06-03 00:00:00,29.24,113.92,133.9,咸宁市,关刀,通城县,22.04,92.0,992.7,20.4,35.9645,train
1266,P1602,2025-06-03 00:00:00,29.25,110.52,332.9,张家界市,协合,武陵源区,22.66,100.0,972.1,19.5,41.3199,train
1267,P1490,2025-06-03 00:00:00,29.26,109.73,392.5,湘西土家族苗族自治州,新场,永顺县,20.99,98.0,961.5,18.6,39.7091,train
1268,P1703,2025-06-03 00:00:00,29.26,110.72,156.6,张家界市,阳和,慈利县,23.66,100.0,988.5,20.2,52.2142,train
1269,P1999,2025-06-03 00:00:00,29.26,111.54,83.6,常德市,王家垱水库,桃源县,23.47,95.0,996.6,20.9,52.2819,train
1271,Q8430,2025-06-03 00:00:00,29.26,113.83,94.1,咸宁市,隽水,通城县,23.37,100.0,997.5,20.0,53.8255,train
1272,P1820,2025-06-03 00:00:00,29.27,110.15,376.2,张家界市,青安,永定区,21.04,97.0,963.9,18.8,38.9779,train
1273,P1811,2025-06-03 00:00:00,29.27,110.26,369.4,张家界市,罗水,永定区,21.79,98.0,967.1,19.2,47.1359,train
1274,Q8425,2025-06-03 00:00:00,29.27,113.62,186.8,咸宁市,石人冲水库,通城县,21.39,95.0,987.3,19.4,42.4685,train
1275,57589,2025-06-03 00:00:00,29.27,113.88,149.7,咸宁市,通城,通城县,21.16,94.0,991.2,19.4,40.0,train
1276,P1095,2025-06-03 00:00:00,29.28,110.01,435.2,湘西土家族苗族自治州,砂坝,永顺县,21.07,99.0,956.6,18.5,40.311,train
1277,P1804,2025-06-03 00:00:00,29.28,110.33,386.9,张家界市,教字垭,永定区,21.82,100.0,951.5,18.9,39.0239,train
1278,P1733,2025-06-03 00:00:00,29.28,110.94,595.3,张家界市,赵家垭水库,慈利县,21.15,100.0,940.4,18.4,38.6674,train
1279,P1993,2025-06-03 00:00:00,29.28,112.15,31.0,常德市,下渔口,安乡县,27.92,100.0,1004.6,22.9,51.9807,train
1281,P1006,2025-06-03 00:00:00,29.29,109.41,1224.0,湘西土家族苗族自治州,可立坡,龙山县,17.6,100.0,874.3,15.5,31.2635,train
1282,P1487,2025-06-03 00:00:00,29.29,109.82,539.5,湘西土家族苗族自治州,农林,永顺县,20.29,99.0,945.2,17.9,42.1535,train
1283,P1076,2025-06-03 00:00:00,29.29,109.88,447.4,湘西土家族苗族自治州,毛坝,永顺县,20.81,99.0,956.1,18.3,37.8902,train
1284,P2604,2025-06-03 00:00:00,29.29,112.25,35.5,益阳市,同跃,南县,27.58,100.0,1004.7,22.7,46.1018,train
1285,P2619,2025-06-03 00:00:00,29.29,112.66,31.0,益阳市,华东,南县,25.65,93.0,1005.2,22.7,46.6074,train
1286,P1607,2025-06-03 00:00:00,29.3,110.43,652.9,张家界市,锣鼓塔,武陵源区,20.76,100.0,935.8,18.1,41.4539,train
1287,P2617,2025-06-03 00:00:00,29.3,112.53,35.0,益阳市,大木桥,南县,24.97,90.0,1004.7,22.8,46.799,train
1288,P3621,2025-06-03 00:00:00,29.3,113.1,134.0,岳阳市,风雨山,岳阳楼区,20.51,81.0,992.5,21.3,39.0641,train
1289,Q8412,2025-06-03 00:00:00,29.3,113.66,144.6,咸宁市,北港,通城县,20.97,87.0,992.5,20.5,44.726,train
1291,P2615,2025-06-03 00:00:00,29.31,112.27,31.0,益阳市,六百弓,南县,26.48,96.0,1004.9,22.7,56.3468,train
1292,P3599,2025-06-03 00:00:00,29.31,113.33,73.2,岳阳市,兰桥水库,岳阳楼区,20.84,87.0,999.8,20.4,44.2905,train
1293,P3559,2025-06-03 00:00:00,29.31,113.44,98.1,岳阳市,金盆,临湘市,21.14,84.0,996.3,21.2,38.3541,train
1294,Q8404,2025-06-03 00:00:00,29.31,113.92,132.5,咸宁市,沙堆,通城县,21.56,94.0,993.7,19.7,43.7145,train
1295,Q5421,2025-06-03 00:00:00,29.33,109.29,602.0,恩施土家族苗族自治州,兴隆坳,来凤县,20.52,97.0,939.7,18.4,40.9135,train
1296,P1452,2025-06-03 00:00:00,29.33,109.81,454.2,湘西土家族苗族自治州,西库,永顺县,20.73,95.0,955.6,18.9,42.949,train
1297,P1486,2025-06-03 00:00:00,29.33,109.91,442.7,湘西土家族苗族自治州,团结,永顺县,20.55,99.0,955.0,18.1,35.2276,train
1298,P1533,2025-06-03 00:00:00,29.33,109.98,385.8,张家界市,上洞街,桑植县,21.42,100.0,965.0,18.6,43.7371,train
1299,P1003,2025-06-03 00:00:00,29.34,109.49,848.0,湘西土家族苗族自治州,茅坪,龙山县,19.86,100.0,912.4,17.4,34.2308,train
1301,P1601,2025-06-03 00:00:00,29.34,110.56,450.3,张家界市,武陵源,武陵源区,23.08,100.0,957.8,19.8,39.7379,train
1302,Q8401,2025-06-03 00:00:00,29.34,113.68,198.2,咸宁市,大坪,通城县,22.15,88.0,985.4,21.2,46.9284,train
1303,P1851,2025-06-03 00:00:00,29.35,110.36,468.0,张家界市,小溪峪水库,永定区,21.15,100.0,957.3,18.4,40.1741,train
1304,P1985,2025-06-03 00:00:00,29.35,111.71,89.0,常德市,四新岗,临澧县,24.43,93.0,997.8,21.9,41.1075,train
1305,P2631,2025-06-03 00:00:00,29.35,112.41,32.5,益阳市,一中,南县,16.57,59.0,1004.8,23.0,35.475,train
1306,57574,2025-06-03 00:00:00,29.35,112.43,40.3,益阳市,南县,南县,26.49,99.0,1003.6,22.2,60.1432,train
1307,P1521,2025-06-03 00:00:00,29.36,110.08,311.6,张家界市,利福塔,桑植县,23.08,100.0,973.7,19.8,49.8543,train
1308,P1605,2025-06-03 00:00:00,29.36,110.38,359.4,张家界市,中湖,武陵源区,21.69,100.0,963.0,18.8,38.8508,train
1309,P1603,2025-06-03 00:00:00,29.36,110.53,375.4,张家界市,军地坪,武陵源区,23.51,100.0,967.5,20.1,43.6619,train
1311,P3350,2025-06-03 00:00:00,29.36,113.53,71.1,岳阳市,忠防水库,临湘市,23.4,88.0,1000.1,22.1,49.3172,train
1312,P1606,2025-06-03 00:00:00,29.37,110.58,264.5,张家界市,索溪峪,武陵源区,23.23,100.0,976.2,19.9,44.6112,train
1313,P3643,2025-06-03 00:00:00,29.37,113.47,103.6,岳阳市,桃矿,临湘市,21.01,80.0,996.2,21.9,41.5641,train
1314,Q0067,2025-06-03 00:00:00,29.37,113.88,81.0,咸宁市,杭瑞K731,崇阳县,22.48,95.0,997.4,20.2,48.708,train
1315,P1981,2025-06-03 00:00:00,29.38,111.54,83.0,常德市,文家店,临澧县,22.57,87.0,998.4,21.7,46.6307,train
1316,P3525,2025-06-03 00:00:00,29.38,112.74,38.6,岳阳市,良心堡,君山区,22.21,82.0,1004.9,22.4,54.5498,train
1317,57584,2025-06-03 00:00:00,29.38,113.09,52.7,岳阳市,岳阳,岳阳楼区,25.22,92.0,1002.4,22.6,35.3,train
1318,P1513,2025-06-03 00:00:00,29.39,110.01,489.3,张家界市,廖家村,桑植县,21.15,100.0,954.6,18.4,40.1741,train
1319,P1537,2025-06-03 00:00:00,29.39,110.16,367.6,张家界市,澧源,桑植县,22.37,100.0,967.7,19.3,44.2012,train
1321,P1708,2025-06-03 00:00:00,29.39,110.98,170.4,张家界市,岩泊渡,慈利县,22.28,88.0,988.5,21.3,48.5848,train
1322,P3554,2025-06-03 00:00:00,29.39,113.63,534.8,岳阳市,壁山,临湘市,19.0,86.0,945.5,19.1,38.7651,train
1324,Q5309,2025-06-03 00:00:00,29.4,108.98,1268.8,恩施土家族苗族自治州,坪坝营,咸丰县,17.04,100.0,871.5,15.0,31.5148,train
1325,57554,2025-06-03 00:00:00,29.4,110.16,318.8,张家界市,桑植,桑植县,21.23,92.0,972.6,19.8,41.8,train
1326,P1746,2025-06-03 00:00:00,29.4,110.7,614.9,张家界市,大峡谷,慈利县,23.23,100.0,939.6,19.9,41.8928,train
1327,P3565,2025-06-03 00:00:00,29.4,112.8,16.6,岳阳市,团华小学,华容县,21.26,79.0,1004.8,22.3,33.8504,train
1329,Q5422,2025-06-03 00:00:00,29.41,109.32,512.0,恩施土家族苗族自治州,沙坝水库,来凤县,21.43,97.0,951.2,19.1,45.496,train
1331,P1416,2025-06-03 00:00:00,29.41,109.92,352.6,湘西土家族苗族自治州,万民,永顺县,20.86,95.0,965.4,19.0,41.5608,train
1332,P1604,2025-06-03 00:00:00,29.41,110.44,547.0,张家界市,天子山,武陵源区,20.86,98.0,948.6,18.5,39.8347,train
1333,57577,2025-06-03 00:00:00,29.41,112.2,42.2,常德市,安乡,安乡县,25.84,96.0,1004.3,22.3,37.3,train
1334,P3631,2025-06-03 00:00:00,29.41,113.31,134.5,岳阳市,伍家洞水库,岳阳楼区,22.47,81.0,992.9,22.8,44.5372,train
1335,P1973,2025-06-03 00:00:00,29.42,111.38,100.9,常德市,蒙泉水库,石门县,23.13,87.0,996.4,22.1,44.1954,train
1336,P1979,2025-06-03 00:00:00,29.42,111.97,48.8,常德市,毛里湖,津市市,24.42,88.0,1004.0,22.8,48.8284,train
1337,P2600,2025-06-03 00:00:00,29.42,112.32,34.0,益阳市,红堰湖,南县,28.09,100.0,1004.7,23.0,54.0255,train
1338,P3660,2025-06-03 00:00:00,29.42,112.64,14.4,岳阳市,砂山,华容县,26.24,94.0,1004.7,22.9,40.6644,train
1339,P1542,2025-06-03 00:00:00,29.43,110.11,286.6,张家界市,洪家关乡南岔,桑植县,23.08,100.0,976.3,19.8,50.0966,train
1341,P1709,2025-06-03 00:00:00,29.43,110.62,352.4,张家界市,三官寺,慈利县,21.87,93.0,966.4,20.1,45.4674,train
1342,57564,2025-06-03 00:00:00,29.43,111.09,168.7,张家界市,慈利,慈利县,23.8,94.0,988.1,21.3,37.1,train
1343,Q0066,2025-06-03 00:00:00,29.43,114.83,281.9,咸宁市,大广K2583,通山县,20.01,83.0,973.7,20.5,36.2335,train
1344,P1508,2025-06-03 00:00:00,29.44,110.24,290.4,张家界市,瑞塔铺,桑植县,23.23,100.0,975.8,19.9,45.7027,train
1345,P3694,2025-06-03 00:00:00,29.44,113.17,16.6,岳阳市,芭蕉湖,岳阳楼区,21.32,75.0,1004.8,23.2,39.3366,train
1346,P3630,2025-06-03 00:00:00,29.44,113.31,60.1,岳阳市,建设,云溪区,21.54,82.0,1001.4,21.9,41.4883,train
1347,Q8310,2025-06-03 00:00:00,29.44,114.21,102.9,咸宁市,港口,崇阳县,21.43,94.0,995.2,19.6,57.817,train
1348,P1731,2025-06-03 00:00:00,29.45,110.93,589.6,张家界市,高峰,慈利县,22.01,99.0,942.6,19.2,40.6363,train
1349,P3538,2025-06-03 00:00:00,29.45,113.05,33.7,岳阳市,展陈馆,君山区,17.82,65.0,1004.6,22.6,22.629,train
1351,Q8526,2025-06-03 00:00:00,29.45,114.49,340.5,咸宁市,藕塘,通山县,21.1,92.0,969.2,19.7,50.4265,train
1352,Q8520,2025-06-03 00:00:00,29.45,114.61,156.0,咸宁市,小源,通山县,21.34,88.0,989.5,20.6,53.108,train
1353,57544,2025-06-03 00:00:00,29.46,109.44,485.4,湘西土家族苗族自治州,龙山,龙山县,20.74,91.0,954.8,19.6,40.7,train
1354,P1543,2025-06-03 00:00:00,29.46,109.91,626.7,张家界市,夹石河,桑植县,22.1,100.0,942.1,19.1,41.2025,train
1355,P1509,2025-06-03 00:00:00,29.46,110.48,376.0,张家界市,走马坪,桑植县,21.2,93.0,964.5,19.6,41.0533,train
1356,P3411,2025-06-03 00:00:00,29.46,112.67,24.7,岳阳市,钱粮湖,君山区,22.17,78.0,1004.0,23.2,42.9853,train
1357,P3603,2025-06-03 00:00:00,29.46,113.22,62.3,岳阳市,滨湖,云溪区,20.16,74.0,999.6,22.5,31.4547,train
1358,Q5409,2025-06-03 00:00:00,29.47,109.4,458.0,恩施土家族苗族自治州,翔凤,来凤县,21.79,95.0,957.7,19.7,44.431,train
1359,P1527,2025-06-03 00:00:00,29.47,109.82,616.8,张家界市,上河溪,桑植县,22.1,100.0,941.2,19.1,41.2025,train
1361,P3562,2025-06-03 00:00:00,29.47,112.5,35.0,岳阳市,业谟小学,华容县,25.34,93.0,1004.7,22.5,49.6906,train
1362,Q8302,2025-06-03 00:00:00,29.47,113.9,85.7,咸宁市,石壁,崇阳县,24.25,100.0,997.4,20.6,48.6535,train
1363,P1484,2025-06-03 00:00:00,29.48,109.41,510.0,湘西土家族苗族自治州,华塘,龙山县,21.66,98.0,949.3,19.1,46.9166,train
1364,P1517,2025-06-03 00:00:00,29.48,110.24,298.0,张家界市,刘家坪,桑植县,18.81,99.0,975.3,16.7,27.1893,train
1365,P3596,2025-06-03 00:00:00,29.48,113.26,54.4,岳阳市,洗马塘,云溪区,21.28,82.0,1003.4,21.7,42.768,train
1366,57585,2025-06-03 00:00:00,29.48,113.45,64.0,岳阳市,临湘,临湘市,24.2,95.0,1001.2,21.4,36.9,train
1367,Q8521,2025-06-03 00:00:00,29.48,114.82,101.0,咸宁市,杨林,通山县,21.72,89.0,994.5,20.7,47.447,train
1368,P1514,2025-06-03 00:00:00,29.49,109.99,307.4,张家界市,陈家河,桑植县,23.66,100.0,971.5,20.2,55.189,train
1369,P1516,2025-06-03 00:00:00,29.49,110.16,458.6,张家界市,洪家关,桑植县,22.1,100.0,957.1,19.1,41.2025,train
1371,P1530,2025-06-03 00:00:00,29.49,110.55,375.6,张家界市,竹叶坪,桑植县,23.96,100.0,968.4,20.4,43.6567,train
1372,P3568,2025-06-03 00:00:00,29.49,112.41,20.0,岳阳市,太仙,华容县,25.85,99.0,1004.6,21.8,50.7212,train
1373,P3413,2025-06-03 00:00:00,29.49,112.78,16.8,岳阳市,采桑湖,君山区,22.34,82.0,1005.2,22.5,49.4397,train
1374,P3592,2025-06-03 00:00:00,29.49,113.19,30.9,岳阳市,象骨港,云溪区,21.39,79.0,1004.9,22.4,40.3089,train
1375,P1702,2025-06-03 00:00:00,29.5,110.76,152.1,张家界市,江垭,慈利县,24.25,100.0,989.3,20.6,42.2343,train
1376,P1718,2025-06-03 00:00:00,29.5,111.33,102.8,张家界市,广福桥,慈利县,27.25,100.0,994.5,22.5,59.4015,train
1377,P1390,2025-06-03 00:00:00,29.51,109.45,526.0,湘西土家族苗族自治州,白泥,龙山县,21.25,98.0,948.4,18.8,48.316,train
1378,P1503,2025-06-03 00:00:00,29.51,110.29,334.5,张家界市,芙蓉桥,桑植县,21.87,93.0,970.9,20.1,40.28,train
1379,P2203,2025-06-03 00:00:00,29.51,111.8,50.0,常德市,庹家峪水库,津市市,26.65,99.0,998.5,22.3,48.3084,train
1381,P1532,2025-06-03 00:00:00,29.52,110.16,475.0,张家界市,桥自弯,桑植县,21.39,95.0,955.4,19.4,40.7508,train
1382,P1545,2025-06-03 00:00:00,29.52,110.6,838.8,张家界市,竹叶坪乡鸡公垭,桑植县,19.86,100.0,917.7,17.4,41.2471,train
1383,P3663,2025-06-03 00:00:00,29.52,112.47,6.6,岳阳市,蔡田湖,华容县,26.97,99.0,1004.7,22.5,43.9419,train
1384,57575,2025-06-03 00:00:00,29.52,112.56,49.4,岳阳市,华容,华容县,21.66,80.0,1002.5,22.4,37.6,train
1385,P3692,2025-06-03 00:00:00,29.52,113.31,57.6,岳阳市,江湖,云溪区,22.06,84.0,1003.2,21.9,36.7241,train
1386,57545,2025-06-03 00:00:00,29.53,109.42,506.4,恩施土家族苗族自治州,来凤,来凤县,21.61,96.0,952.5,19.4,41.3,train
1387,P1501,2025-06-03 00:00:00,29.53,110.1,318.6,张家界市,凉水口,桑植县,23.96,100.0,973.2,20.4,52.5811,train
1388,P3354,2025-06-03 00:00:00,29.53,113.41,286.7,岳阳市,荆竹山,临湘市,19.06,73.0,975.2,21.8,26.678,train
1389,P1549,2025-06-03 00:00:00,29.54,109.81,631.2,张家界市,河口乡塘坊,桑植县,20.64,94.0,938.9,19.0,43.3388,train
1391,Q6670,2025-06-03 00:00:00,29.54,112.94,29.0,荆州市,三洲,监利市,24.65,95.0,1004.8,21.7,44.609,train
1392,P3593,2025-06-03 00:00:00,29.54,113.26,50.8,岳阳市,丁山,云溪区,21.94,81.0,1003.3,22.4,40.4165,train
